_orig_row,GUID,CEEB,Name,Region,City,sector,n12,leaid7,C_ap_opportunity,C_ap_performance,C_advanced_access,C_ib,C_stem_depth,C_test_performance,C_test_participation,C_college_placement,C_faculty_investment,rigor_score_v5,rigor_tier_num_v5,rigor_tier_label_v5,rigor_tier_num_v5_quantile,rigor_tier_label_v5_quantile,rigor_score_v5_sector,rigor_tier_num_v5_sector,rigor_tier_label_v5_sector,rigor_expected_ses,rigor_residual_v5,overperformer_v5,n_components,weight_covered,components_available,rigor_weighting_scheme_v5,rigor_tier_method_v5,rigor_score_v5_raw,below_coverage_floor,qd,ib_int,stem_breadth,pct_college,pct_certified,instr_spend_per_pupil,sat_score,ap_score,grad,poverty
24225,9e34aa9c-4a1e-4ca6-af50-110edca12b47,051695,Manual Arts Jeff Cmty Adult Sc,CA,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24226,63ca9fcc-0403-4bf7-a014-31905f08775b,051700,Manual Arts Senior High School,CA,Los Angeles,public,062271003163,6227100,-0.16378869099787285,-0.7935400689113054,-0.06461706777258495,-0.17503127158841358,-0.03167262229722768,-1.4575009136127044,0.8558251890251287,-2.166159185808608,-0.44094903743194713,-0.6890291437420866,2.0,Average,1.0,Below Average,-1.0493762831638829,2.0,Average,-0.5393860363770391,-0.1496431073650475,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.6890291437420866,False,0.6645195148149645,0.0,3.0,12.5,91.4,,1050.0,1.54,84.0,16.2
24227,23f20e20-a1e9-44ba-9d34-72fc5213af96,261661,Manual Career Tech Center,MO,Kansas City,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24228,55cfde2f-476d-470f-abaa-73d463d7c891,060420,Manual High School,CO,Denver,public,080336006328,8033600,,,0.2684990729466169,-0.17503127158841358,-0.03167262229722768,,0.25961769388838124,0.05273632298817261,0.11057793752086253,0.08603221189955043,3.0,Demanding,4.0,Very Demanding,0.37480707621522963,3.0,Demanding,-0.36307239434721106,0.4491046062467615,False,6,0.45,"advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.08603221189955043,False,,0.0,3.0,63.0,96.7,,,,77.0,17.4
24229,c7ca02e8-ba51-4b3f-b97a-95d49249cb0e,545388,Manuel Mendez Liciaga,PR,San Sebastian,public,720003000501,7200030,,,-1.0684409240244601,-0.17503127158841358,-0.03167262229722768,,-1.3398497885823477,,-0.628260085529129,-0.620481176906181,2.0,Average,1.0,Below Average,-0.92341867609657,2.0,Average,-0.4446164456864349,-0.1758647312197461,False,5,0.35,"advanced_access,ib,stem_depth,test_participation,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.620481176906181,False,,0.0,3.0,,89.6,,,,87.0,
24230,66792822-7da4-1c8c-2b81-57637153bd9b,541035,Manuela Toro Morice School,PR,Caguas,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24231,10733add-f7bc-4c90-9f41-0844a9cdb682,520108,Manumalo Academy,AS,Pago Pago,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24232,30ed0d05-871f-4b02-87f2-bd3135966662,444463,Manvel High School,TX,Manvel,public,480809010456,4808090,1.065920260062743,0.12266442040332907,0.2522750169880834,-0.17503127158841358,0.7621916886736692,-1.1491306392535054,0.41517431398190824,-0.965544501868985,-0.21764275144518547,-0.03938796983393159,3.0,Demanding,3.0,Demanding,0.14434617856505974,3.0,Demanding,-0.050859097114914986,0.011471127280983394,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.03938796983393159,False,1.6565979013941678,0.0,4.0,,100.0,6968.022864828514,1070.0,2.31,95.0,9.7
24233,43f2ab77-f9bb-47fc-aed3-2f674155a33c,310749,Manville High School,NJ,Manville,public,340963005238,3409630,1.0510429591134913,0.045985258475987285,-0.32758227327398926,-0.17503127158841358,0.7621916886736692,0.23853559536288924,-0.4125672854055002,-1.0457268001785505,0.3539480034019039,0.14176634847731145,3.0,Demanding,4.0,Very Demanding,0.4772191359646137,3.0,Demanding,-0.14783117494881315,0.2895975234261246,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.14176634847731145,False,1.5735686866977543,0.0,4.0,38.0,93.8,13635.706340378198,1160.0,2.11,92.0,5.7
24234,deb2b312-62cd-4a45-bbe9-5ddf49d77269,030198,Many Farms High School,AZ,Many Farms,private,,,-1.0979643286271825,-1.2578561963593846,,,,,,,,-1.1893311101884407,1.0,Below Average,1.0,Below Average,-2.2168664924041512,1.0,Below Average,,,False,2,0.35,"ap_opportunity,ap_performance",designed_v5,jenks_natural_breaks_k5,-1.1893311101884407,False,0.14711410828165727,,,,,,,1.19,,
24235,67c65401-c801-43a1-9efb-20c3797d2507,191685,Many High School,LA,Many,public,220138001112,2201380,-1.0721962280872095,-1.0826478011114353,0.009877595409628848,-0.17503127158841358,-0.8255369332681245,,1.0873627967838833,-1.0457268001785505,-0.09963633120948585,-0.6535785606747172,2.0,Average,1.0,Below Average,-0.9842354654501191,2.0,Average,-0.2915901367159599,-0.3619884239587573,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.6535785606747172,False,0.35146982355746936,0.0,2.0,38.0,97.0,9011.907778059285,,2.02,82.0,29.4
24236,d7b25975-7aff-227f-336d-bac5427fcaed,050398,Manzanita School And Institute,CA,Topanga,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24237,25327fe6-095e-f44d-b169-44320b256f4d,320701,Manzano Christian School,NM,Truth Consq,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24238,d5b79052-cec7-45e6-a58a-48598d92ce6f,320023,Manzano High School,NM,Albuquerque,,,,0.015372377001102874,-0.3825317514593113,,,,-0.22401981617590902,0.588508434511989,-0.027163685649217843,,-0.1318505768802871,3.0,Demanding,3.0,Demanding,,,,-0.1884166853837873,0.05656610850350022,False,5,0.7000000000000001,"ap_opportunity,ap_performance,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,-0.1318505768802871,False,1.1095647784039107,,,63.0,,,1130.0,2.18,,
24239,03996dd1-29b1-4f68-ba4d-46163518f642,060975,Manzanola High School,CO,Manzanola,public,080552001375,8055200,,,,-0.17503127158841358,-1.6194012442390213,,0.37968849531476484,0.05273632298817261,0.45398152569902694,-0.35352729901090274,2.0,Average,2.0,Average,-0.43288812925304154,2.0,Average,-0.42229040645484806,0.06876310744394531,False,5,0.35000000000000003,"ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.35352729901090274,False,,0.0,1.0,63.0,100.0,,,,90.0,25.2
24240,ecc0184e-e315-4154-a7e8-2b0031d35710,001472,Manzullo Donald A,DC,Washington,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24241,5a713dca-53f9-42cd-babc-5f3c8031c78c,311469,Maor High School,NJ,Livingston,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24242,9b201d6d-9c7b-0e8a-34c1-d5a31e73182d,311592,Maor Yeshiva HS For Boys,NJ,Long Branch,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24243,4c80bd91-5c61-3557-c476-3803e13e4c6d,220043,Map Academy Charter School,MA,Plymouth,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24244,0a24c663-fd4f-b315-fc47-6c91b1fb8b68,481273,Map High School,WA,Spokane,,,,,,,,,,0.7928870607176041,,,,,,,,,,,,,False,1,0.05,test_participation,designed_v5,jenks_natural_breaks_k5,0.7928870607176042,True,,,,,,,,,,
24245,9e1ad458-6f97-494e-8f7b-2d2764eba9a8,051457,Maple Continuation High School,CA,Lompoc,public,062241002687,6224100,,,,-0.17503127158841358,-2.413265555209918,,-1.3398497885823477,,0.45398152569902694,-1.1774861289783143,1.0,Below Average,1.0,Below Average,-1.9469211098828285,1.0,Below Average,-0.43015666919752027,-0.747329459780794,False,4,0.25,"ib,stem_depth,test_participation,faculty_investment",designed_v5,jenks_natural_breaks_k5,-1.1774861289783143,False,,0.0,0.0,,100.0,,,,57.0,17.4
24246,43ddb7fa-5b60-2aeb-8f6d-eb1a03c57ab7,230424,Maple Grove Alternative High,MI,Brownstown,,,,,,,,,,-1.2217022547377445,,,,,,,,,,,,,False,1,0.05,test_participation,designed_v5,jenks_natural_breaks_k5,-1.2217022547377445,True,,,,,,,,,,
24247,5da500bd-fe46-466f-a863-c5c6d2668189,232474,Maple Grove Christian Academy,MI,Marshall,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24248,42012e63-b331-4a02-9414-34c3bbf90b1e,330400,Maple Grove Jr-Sr High School,NY,Bemus Point,public,360453000201,3604530,-0.23587322187555645,0.5102001194788405,1.7421561405346064,-0.17503127158841358,0.7621916886736692,,-0.10758873421888485,0.9095375590582165,1.0963178145968562,0.5609155873507021,4.0,Very Demanding,5.0,Most Demanding,1.2474102527771922,4.0,Very Demanding,0.035518803077687566,0.5253967842730145,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.5609155873507021,False,2.076226702130864,0.0,4.0,82.5,100.0,16765.886287625417,,3.11,95.0,27.4
24249,355645ea-8708-4dc7-924c-e1cb81db425d,241489,Maple Grove Senior High Sch,MN,Maple Grove,public,272520002651,2725200,0.26948200945564615,0.7254581866138298,0.9339449305016421,-0.17503127158841358,0.7621916886736692,0.8552761440812869,-0.5530085238748915,0.32217670950458005,0.36956112305799216,0.5404765668050938,4.0,Very Demanding,5.0,Most Demanding,1.2098533384359205,4.0,Very Demanding,0.2560507031696617,0.2844258636354321,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.5404765668050938,False,2.309310995464971,0.0,4.0,,100.0,11346.649980747015,1200.0,2.97,92.0,8.9
24250,ea29e49a-9d31-480b-99f5-2521c37368b8,363190,Maple Heights Senior HS,OH,Maple Heights,public,390443001233,3904430,-0.8326941614233916,-1.1958519197526387,-0.9986541469799608,-0.17503127158841358,0.7621916886736692,,0.1886693063791533,0.05273632298817261,0.015255697388432292,-0.4762530438586122,2.0,Average,2.0,Average,-0.6583979709026994,2.0,Average,-0.13823872704678364,-0.3380143168118286,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.4762530438586122,False,0.22889090074549187,0.0,4.0,63.0,95.8,10334.204508330611,,1.28,94.0,21.6
24251,4028b5eb-316e-404e-b9c7-ef818ef85500,331255,Maple Hill High School,NY,Castleton,public,362607003596,3626070,0.304207164142295,1.145981955800287,0.3251086156740705,-0.17503127158841358,0.7621916886736692,0.7010910069016875,-0.36439969489593815,0.05273632298817261,1.181911092653754,0.5611733362038005,4.0,Very Demanding,5.0,Most Demanding,1.2478838689945533,4.0,Very Demanding,0.1912018481518704,0.3699714880519301,False,9,1.0,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.5611733362038005,False,2.764659716540095,0.0,4.0,63.0,100.0,17404.133180252582,1190.0,2.73,97.5,13.4
24252,dfd21a26-8595-c87c-1e43-a612cc52c822,450428,Maple Lake Academy,UT,Spanish Fork,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24253,4df7bbb3-54a7-4f9a-bc2c-5afe30ad63e8,241490,Maple Lake High School,MN,Maple Lake,public,,2718810,,,0.8095581997572792,-0.17503127158841358,,,-0.32083705860801387,0.9095375590582165,-0.3910126520213708,0.36447293363045624,4.0,Very Demanding,4.0,Very Demanding,0.8864448189257798,4.0,Very Demanding,0.28766102980968583,0.07681190382077041,False,5,0.35000000000000003,"advanced_access,ib,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.36447293363045624,False,,0.0,,82.5,,8825.699745547074,,,92.0,4.6
24254,a6d1d514-f127-4ba4-a2c1-81a579510ebe,480173,Maple Lane HS,WA,Centralia,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24255,76437cf7-ffbf-4b0b-b165-d0ea567f7c67,450423,Maple Mountain High School,UT,Spanish Fork,public,490063001159,4900630,0.045935442244337085,0.2950702848377907,1.144933485915461,-0.17503127158841358,0.7621916886736692,,-0.4548376355715318,0.18661673049020994,-0.7625202682589601,0.25707388130149683,3.0,Demanding,4.0,Very Demanding,0.689097935318913,4.0,Very Demanding,0.348772849254156,-0.0916989679526592,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.25707388130149683,False,1.8432812606438915,0.0,4.0,82.5,92.4,5663.2542860999865,,3.17,96.0,6.5
24256,a834b519-c951-4cc9-bd79-9a34ae19c603,241495,Maple River High School,MN,Mapleton,public,,2700006,,,0.4913896753018463,-0.17503127158841358,,,0.08816841734412124,0.05273632298817261,-0.6712904377591077,0.047156957796662534,3.0,Demanding,4.0,Very Demanding,0.3033733896019511,3.0,Demanding,0.07846243453379659,-0.031305476737134054,False,5,0.35000000000000003,"advanced_access,ib,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,0.047156957796662534,False,,0.0,,63.0,,7780.720338983051,,,82.0,9.6
24257,fe292a3b-c242-4f7b-b75a-30e1d23df7a3,310748,Maple Shade High School,NJ,Maple Shade,public,340966001104,3409660,-0.29253349373494175,-0.2654131583557771,-0.743531481947284,-0.17503127158841358,0.7621916886736692,,-0.45994000769149235,0.05273632298817261,1.1125269867758798,-0.08243152173142777,3.0,Demanding,3.0,Demanding,0.06525320109331327,3.0,Demanding,-0.03972155283504686,-0.042709968896380915,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.08243152173142777,False,1.236382346140887,0.0,4.0,63.0,100.0,16886.75388389207,,2.41,77.0,5.3
24258,f4667473-f9ed-4624-4134-607234bd80f5,231112,Maple Street Magnet School For,MI,Kalamazoo,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24259,e924f191-b441-4d47-bfc2-2cc09327bfe3,350225,Maple Valley High School,ND,Tower City,public,,3812020,-1.0642192888227555,-0.8741581962473557,0.2267011489057227,-0.17503127158841358,,,-0.7172024922905066,0.9095375590582165,-0.820232318505237,-0.4378056655652835,2.0,Average,2.0,Average,-0.5877505105712751,2.0,Average,0.20119780595086106,-0.6390034715161446,False,7,0.7,"ap_opportunity,ap_performance,advanced_access,ib,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.4378056655652835,False,0.5772251360716185,0.0,,82.5,,7225.4098360655735,,2.65,75.0,10.5
24260,d911689d-fc3e-49c1-970f-aa8e7a6ab3a0,233655,Maple Valley Jr-Sr High School,MI,Vermontville,public,262262005970,2622620,-0.8523226054455217,-0.6118066800847044,-0.603788422557668,-0.17503127158841358,0.7621916886736692,,0.7678389331068953,-1.0457268001785505,-0.1514246589427441,-0.3960911626390465,2.0,Average,2.0,Average,-0.5110996745053535,2.0,Average,0.018257341884676093,-0.41434850452372257,False,8,0.8,"ap_opportunity,ap_performance,advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.3960911626390465,False,0.8613028413292603,0.0,4.0,38.0,100.0,7461.794019933554,,2.52,84.5,9.9
24261,b11ef5f1-c5f5-49e8-b14d-bbba93053eb1,230557,Maple Valley Pathways High Sch,MI,Vermontville,,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24262,ff8168e3-fbef-486c-a634-36114cd6ea3d,162730,Maple Valley-Anthon-Oto HS,IA,Mapleton,public,,1918480,,,-0.07113059040970846,-0.17503127158841358,,,-0.41421787043420893,0.05273632298817261,-0.09661515026227335,-0.1032361181611382,3.0,Demanding,3.0,Demanding,0.027024537235775484,3.0,Demanding,0.051871228592535124,-0.15510734675367333,False,5,0.35000000000000003,"advanced_access,ib,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.1032361181611382,False,,0.0,,63.0,,9923.32268370607,,,84.5,13.6
24264,0752a792-c07f-46e8-8b7e-150d6a2d2819,460320,Maplehill School,VT,Plainfield,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24265,2b013d85-ab26-720e-0377-730f27afa4f5,200010,Maplestone,ME,Acton,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24266,cd7c5d96-1b38-4df4-a56e-d8fa6567ad59,011705,Maplesville High School,AL,Maplesville,,,,,,,,,,,-1.0457268001785505,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,-1.0457268001785505,True,,,,38.0,,,,,,
24267,b1c0e0d3-d323-4bf7-aa81-eadfa037ddb2,142761,Mapleton Christian School,IL,Mapleton,private,,,,,,,,,,,,,,,,,,,,,,False,0,0.0,,designed_v5,jenks_natural_breaks_k5,,False,,,,,,,,,,
24268,7a835429-6b65-4ae7-a3ed-36e930df6681,060472,Mapleton Early College HS,CO,Thornton,public,,8055500,,,-0.6048983154855755,-0.17503127158841358,,-0.8407603648943067,0.7129683906648336,-0.965544501868985,,-0.5965989975209929,2.0,Average,1.0,Below Average,-0.8795349213221699,2.0,Average,-0.26082635352676975,-0.33577264399422313,False,5,0.5,"advanced_access,ib,test_performance,test_participation,college_placement",designed_v5,jenks_natural_breaks_k5,-0.5965989975209929,False,,0.0,,,,,1090.0,,74.5,10.9
24269,3ef62037-11d4-47eb-860d-1b7e9d49e7a3,360213,Mapleton High School,OH,Ashland,public,390458302354,3904583,,,0.14044944317624808,0.013000994811458787,-0.03167262229722768,-0.22401981617590902,0.38718182107578597,-1.0457268001785505,-0.03303724122836854,-0.18483335758798616,3.0,Demanding,3.0,Demanding,-0.12291124490212474,3.0,Demanding,-0.28767851223489127,0.10284515464690511,False,7,0.65,"advanced_access,ib,stem_depth,test_performance,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.18483335758798616,False,,0.0049504950495049,3.0,38.0,100.0,8344.578313253012,1130.0,,97.5,16.4
24270,5f6e51ec-b506-4df7-bfee-e2e0d4b645fa,380630,Mapleton High School,OR,Mapleton,public,410771000603,4107710,,,-0.856732793430171,-0.17503127158841358,-2.413265555209918,,-1.3398497885823477,0.05273632298817261,1.2366758790641912,-0.745858803601156,1.0,Below Average,1.0,Below Average,-1.15380137841774,2.0,Average,-0.5624957774277948,-0.1833630261733612,False,6,0.45,"advanced_access,ib,stem_depth,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.745858803601156,False,,0.0,0.0,63.0,100.0,17812.5,,,49.5,14.3
24271,9e971594-9db1-4897-afc0-edfc82fce4ab,391573,Mapletown Junior-Senior HS,PA,Greensboro,public,,4222200,-0.2147952725672094,-0.29026754436569463,0.1879058930193742,-0.17503127158841358,,,-0.8421019097168008,-2.166159185808608,0.47332638914683794,-0.45041209806437515,2.0,Average,2.0,Average,-0.6109149623345542,2.0,Average,-0.13963962968431365,-0.3107724683800615,False,7,0.7,"ap_opportunity,ap_performance,advanced_access,ib,test_participation,college_placement,faculty_investment",designed_v5,jenks_natural_breaks_k5,-0.45041209806437515,False,1.2094696869477621,0.0,,12.5,,12048.275862068966,,2.02,95.0,21.8
24272,73cc2499-6e3f-4b29-b80c-c35ed13f3dc7,241180,Maplewood Academy,MN,Hutchinson,private,,,,,,,,,,1.4367998581782437,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,1.4367998581782437,True,,,,94.5,,,,,,
24273,04565d98-cbd1-4328-b4bb-862098e77a1b,364335,Maplewood Career Center,OH,Ravenna,public,,,,,,,,,,-2.166159185808608,,,,,,,,,,,,False,1,0.1,college_placement,designed_v5,jenks_natural_breaks_k5,-2.166159185808608,True,,,,12.5,,,,,,
