destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,percent_of_kindergartners_rated_on_14_required_measures,percent_of_kindergartners_demonstrating_readiness_in_zero_devel,percent_of_kindergartners_demonstrating_readiness_in_one_develo,percent_of_kindergartners_demonstrating_readiness_in_two_develo,percent_of_kindergartners_demonstrating_readiness_in_all_three_,percent_of_kindergartners_demonstrating_readiness_in_all_thre_1,percent_of_kindergartners_demonstrating_readiness_in_all_thre_2,percent_of_kindergartners_demonstrating_readiness_in_all_thre_3,percent_of_kindergartners_demonstrating_readiness_in_all_thre_4,percent_of_kindergartners_demonstrating_readiness_in_all_thre_5,percent_of_kindergartners_demonstrating_readiness_in_all_thre_6,percent_of_kindergartners_demonstrating_readiness_in_all_thre_7,percent_of_kindergartners_demonstrating_readiness_in_all_thre_8,percent_of_kindergartners_demonstrating_readiness_in_all_thre_9,percent_of_kindergartners_demonstrating_readiness_in_all_thr_10,percent_of_kindergartners_demonstrating_readiness_in_all_thr_11,percent_of_kindergartners_demonstrating_readiness_in_all_thr_12,percent_of_kindergartners_demonstrating_readiness_in_all_thr_13,percent_of_kindergartners_demonstrating_readiness_in_all_thr_14,percent_of_kindergartners_demonstrating_readiness_in_all_thr_15,percent_of_kindergartners_demonstrating_readiness_in_all_thr_16,percent_of_kindergartners_demonstrating_readiness_in_social_and,percent_of_kindergartners_demonstrating_readiness_in_language_a,percent_of_kindergartners_demonstrating_readiness_in_math
KIDS1,31-045-1290-22-2007,School,Greenman Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,100,55.8,23.4,,13,,*,*,,,,,,,,,*,*,*,*,*,40.3,18.2,19.5
KIDS1,31-045-1290-22-2008,School,Hall Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,93.2,26.8,25.6,13.4,34.1,,*,31.5,*,,,*,,39.6,,,*,*,*,33.3,*,68.3,48.8,37.8
KIDS1,31-045-1290-22-1006,School,Herget Middle School,Aurora West USD 129,Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,31-045-1290-22-2009,School,Hill Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,100,42.4,28.8,,15.2,,*,*,*,,,*,,,,,*,*,*,*,*,54.5,27.3,19.7
KIDS1,31-045-1290-22-1003,School,Jefferson Middle School,Aurora West USD 129,Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,31-045-1290-22-1005,School,Jewel Middle School,Aurora West USD 129,North Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,31-045-1290-22-2011,School,McCleery Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,100,54.2,,22.2,,,*,*,*,,,*,,,,,*,*,*,*,*,43.1,36.1,13.9
KIDS1,31-045-1290-22-2012,School,Nicholson Elem School,Aurora West USD 129,Montgomery,Kane,Unit District,Elementary School,K - 5,100,34,21.3,25.5,,,*,*,,,,*,,,,,*,*,*,*,*,55.3,55.3,
KIDS1,31-045-1290-22-2014,School,Schneider Elem School,Aurora West USD 129,North Aurora,Kane,Unit District,Elementary School,K - 5,87.1,,20.4,25.9,38.9,,*,28.9,,,,*,,37,40.7,,*,*,*,*,*,85.2,64.8,38.9
KIDS1,31-045-1290-22-2015,School,Smith Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,98.3,66.1,22,,,,*,*,*,,,*,,,,,*,*,*,*,*,32.2,,
KIDS1,31-045-1290-22-1004,School,Washington Middle School,Aurora West USD 129,Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,31-045-1290-22-0001,School,West Aurora High School,Aurora West USD 129,Aurora,Kane,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,31-045-1290-22-3020,School,West Aurora Learning Center/Early Learning Academy,Aurora West USD 129,Aurora,Kane,Unit District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,13-014-0210-02-2001,School,Aviston Elem School,Aviston SD 21,Aviston,Clinton,Elementary District,Elementary School,PK - 8,66.7,,,,60,60,,,,,,,,,64.7,,*,*,,*,,80,83.3,70
KIDS1,05-016-0370-02-2003,School,Avoca West Elem School,Avoca SD 37,Glenview,Cook,Elementary District,Elementary School,K - 5,97.3,,,,66.7,68.8,,*,*,,,*,,,70.8,,,,*,*,,72.2,77.8,86.1
KIDS1,05-016-0370-02-1001,School,Marie Murphy School,Avoca SD 37,Wilmette,Cook,Elementary District,Middle/Junior High School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,51-084-0050-26-2003,School,Ball Elementary School,Ball Chatham CUSD 5,Chatham,Sangamon,Unit District,Elementary School,PK - 4,100,23.7,23.7,16.9,35.6,36.7,*,*,,,,*,,34.3,,,*,*,,*,*,54.2,61,49.2
KIDS1,51-084-0050-26-2004,School,Chatham Elem School,Ball Chatham CUSD 5,Chatham,Sangamon,Unit District,Elementary School,K - 4,96.7,30.7,17,14.8,37.5,44.3,*,*,*,,*,*,,45.5,29.5,,*,*,*,*,,64.8,44.3,50
KIDS1,51-084-0050-26-2006,School,Glenwood Elementary School,Ball Chatham CUSD 5,Chatham,Sangamon,Unit District,Elementary School,K - 4,91,24.7,21,28.4,25.9,28.3,*,*,*,,,*,,30.2,,,*,*,*,*,,65.4,58,32.1
KIDS1,51-084-0050-26-0001,School,Glenwood High School,Ball Chatham CUSD 5,Chatham,Sangamon,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,51-084-0050-26-2005,School,Glenwood Intermediate Sch,Ball Chatham CUSD 5,Chatham,Sangamon,Unit District,Elementary School,5 - 6,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,51-084-0050-26-1002,School,Glenwood Middle School,Ball Chatham CUSD 5,Chatham,Sangamon,Unit District,Middle/Junior High School,7 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-1060-02-2001,School,Bannockburn School,Bannockburn SD 106,Bannockburn,Lake,Elementary District,Elementary School,K - 8,100,47.6,,,,,,*,*,,,*,,,,,*,*,*,*,,,,47.6
KIDS1,34-049-2200-26-2007,School,Arnett C Lines Elem School,Barrington CUSD 220,Barrington,Lake,Unit District,Elementary School,K - 5,94.4,20.6,25,23.5,30.9,30,,*,*,,*,*,,33.3,28.9,,*,*,*,*,,73.5,58.8,32.4
KIDS1,34-049-2200-26-2009,School,Barbara B Rose Elem School,Barrington CUSD 220,South Barrington,Lake,Unit District,Elementary School,K - 5,97.8,,,25,56.8,55.6,,*,63.2,,*,*,*,57.1,56.5,,*,*,*,*,,93.2,81.8,56.8
KIDS1,34-049-2200-26-3002,School,Barrington Early Learning Center,Barrington CUSD 220,Barrington,Lake,Unit District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-2200-26-0004,School,Barrington High School,Barrington CUSD 220,Barrington,Lake,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-2200-26-1004,School,Barrington Mdle Sch- Prairie Cmps,Barrington CUSD 220,Barrington,Lake,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-2200-26-1003,School,Barrington Middle Sch Station,Barrington CUSD 220,Barrington,Lake,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-2200-26-2001,School,Countryside Elem School,Barrington CUSD 220,Barrington,Lake,Unit District,Elementary School,K - 5,94.4,,,,88.1,91.9,*,*,*,,,100.0,,90,85.2,,76.9,76.9,*,*,,95.5,94,89.6
KIDS1,34-049-2200-26-2004,School,Grove Avenue Elem School,Barrington CUSD 220,Barrington,Lake,Unit District,Elementary School,K - 5,100,,,,80.6,81.4,*,*,*,,*,*,,78.1,83.3,,*,*,*,*,,91.9,93.5,87.1
KIDS1,34-049-2200-26-2002,School,Hough Street Elem School,Barrington CUSD 220,Barrington,Lake,Unit District,Elementary School,K - 5,97.4,,,,94.7,96.7,,*,*,,,*,*,90,100,,100.0,100.0,,*,,100,100,94.7
KIDS1,34-049-2200-26-2005,School,North Barrington Elem School,Barrington CUSD 220,North Barrington,Lake,Unit District,Elementary School,K - 5,98.4,,,,85.7,89.1,,*,*,,,*,,92.3,81.1,,*,*,*,*,,95.2,92.1,87.3
KIDS1,34-049-2200-26-2006,School,Roslyn Road Elem School,Barrington CUSD 220,Barrington,Lake,Unit District,Elementary School,K - 5,98,,13.3,,75.5,86.8,*,*,90.9,,*,*,,78,73.7,,*,*,*,*,*,94.9,81.6,79.6
KIDS1,34-049-2200-26-2003,School,Sunny Hill Elem School,Barrington CUSD 220,Carpentersville,Lake,Unit District,Elementary School,K - 5,96.4,,,,51.9,,,50.0,,,,*,,,,,*,*,*,52.0,*,92.6,59.3,59.3
KIDS1,13-014-0570-02-2001,School,Bartelso Elem School,Bartelso SD 57,Bartelso,Clinton,Elementary District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,48-072-0660-02-2001,School,Bartonville Elem School,Bartonville SD 66,Bartonville,Peoria,Elementary District,Elementary School,PK - 8,75,,55.6,,,,*,,,,,*,,,,,*,*,,*,*,72.2,,
KIDS1,31-045-1010-22-2003,School,Alice Gustafson Elem School,Batavia USD 101,Batavia,Kane,Unit District,Elementary School,PK - 5,90.9,,,,82,80.6,*,*,*,,,*,,81.8,82.1,,*,*,*,*,,92,94,86
KIDS1,31-045-1010-22-0001,School,Batavia Sr High School,Batavia USD 101,Batavia,Kane,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,31-045-1010-22-2009,School,Grace McWayne Elementary School,Batavia USD 101,Batavia,Kane,Unit District,Elementary School,K - 5,94.4,,,,79.1,83.9,*,*,,,,*,,83.9,75,,*,*,*,*,,91,85.1,83.6
KIDS1,31-045-1010-22-2007,School,H C Storm Elem School,Batavia USD 101,Batavia,Kane,Unit District,Elementary School,K - 5,98.6,,,57.4,27.9,26.9,*,*,*,,,*,,29.4,,,*,*,*,*,*,94.1,85.3,27.9
KIDS1,31-045-1010-22-2010,School,Hoover Wood Elem School,Batavia USD 101,Batavia,Kane,Unit District,Elementary School,K - 5,93.8,40,,26.7,,,*,*,*,,,,,,,,*,*,*,*,,51.1,53.3,
KIDS1,31-045-1010-22-2005,School,J B Nelson Elem School,Batavia USD 101,Batavia,Kane,Unit District,Elementary School,K - 5,66.1,,,28.2,35.9,,*,*,*,,,*,,,47.6,,*,*,*,*,*,69.2,69.2,46.2
KIDS1,31-045-1010-22-2006,School,Louise White Elem School,Batavia USD 101,Batavia,Kane,Unit District,Elementary School,K - 5,100,30.2,,,47.6,50,*,*,*,,,*,,51.7,44.1,,*,*,*,*,*,63.5,60.3,52.4
KIDS1,31-045-1010-22-1002,School,Sam Rotolo Middle Sch,Batavia USD 101,Batavia,Kane,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-0030-04-1006,School,Beach Park Middle School,Beach Park CCSD 3,Beach Park,Lake,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-0030-04-2004,School,Howe Elementary School,Beach Park CCSD 3,Beach Park,Lake,Elementary District,Elementary School,K - 5,100,26.2,21.3,,37.7,,*,35.8,,,,*,,35.5,40,,*,*,*,36.6,*,68.9,49.2,45.9
KIDS1,34-049-0030-04-2006,School,Kenneth Murphy School,Beach Park CCSD 3,Beach Park,Lake,Elementary District,Elementary School,K - 5,100,54.5,36.4,,,,*,*,,,,*,,,,,*,*,*,*,*,45.5,,
KIDS1,34-049-0030-04-2005,School,Newport Elem School,Beach Park CCSD 3,Wadsworth,Lake,Elementary District,Elementary School,K - 5,93.8,40,,,,,*,*,,,,*,,,,,*,*,,*,*,56.7,40,
KIDS1,34-049-0030-04-2002,School,Oak Crest School,Beach Park CCSD 3,Beach Park,Lake,Elementary District,Elementary School,PK - 5,48.6,66.7,,,,,*,*,,,,*,,,,,*,*,*,*,*,,,
KIDS1,01-009-0150-26-0007,School,Beardstown Jr/Sr High School,Beardstown CUSD 15,Beardstown,Cass,Unit District,High School,5 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,01-009-0150-26-2003,School,Gard Elementary School,Beardstown CUSD 15,Beardstown,Cass,Unit District,Elementary School,PK - 4,95.9,34.7,17.8,27.1,20.3,,*,*,*,,*,*,,23.8,,,*,*,18.2,22.0,*,61.9,50,21.2
KIDS1,03-025-0200-26-2003,School,Beecher City Grade School,Beecher City CUSD 20,Beecher City,Effingham,Unit District,Elementary School,PK - 5,100,76.7,,,,,,,,,,*,,,,,*,*,,*,*,,,
KIDS1,03-025-0200-26-0001,School,Beecher City Jr-Sr High School,Beecher City CUSD 20,Beecher City,Effingham,Unit District,High School,6 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-200U-26-2002,School,Beecher Elem School,Beecher CUSD 200U,Beecher,Will,Unit District,Elementary School,PK - 5,95.2,26.7,21.7,45,,,*,*,*,,,*,,,,,*,*,*,*,,71.7,50,
KIDS1,56-099-200U-26-0001,School,Beecher High School,Beecher CUSD 200U,Beecher,Will,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-200U-26-1001,School,Beecher Junior High School,Beecher CUSD 200U,Beecher,Will,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,50-082-1190-02-2001,School,Belle Valley School,Belle Valley SD 119,Belleville,Saint Clair,Elementary District,Elementary School,PK - 8,96.8,90.2,,,,,*,*,*,,,*,,,,,*,*,,*,*,,,
KIDS1,50-082-1180-02-2001,School,Abraham Lincoln Elem School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Elementary School,K - 6,98.3,,20.7,19,44.8,,43.9,*,,*,,*,,59.1,36.1,,*,*,*,42.9,*,72.4,63.8,56.9
KIDS1,50-082-1180-02-1012,School,Central Jr High School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Middle/Junior High School,7 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,50-082-1180-02-2004,School,Douglas Elem School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Elementary School,K - 6,97.5,51.3,,,,,*,*,,,,*,,,,,*,*,,*,*,,33.3,28.2
KIDS1,50-082-1180-02-2005,School,Franklin Elem School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Elementary School,K - 6,100,90,,,,,*,*,,,,*,,,,,*,*,*,*,*,,,
KIDS1,50-082-1180-02-2006,School,Henry Raab Elem School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Elementary School,K - 6,100,,,,75,,*,*,,*,,*,,,,,*,*,,68.8,*,80,75,75
KIDS1,50-082-1180-02-2007,School,Jefferson Elem School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Elementary School,PK - 6,95.7,35.6,,22.2,33.3,,*,*,*,,,*,,,,,*,*,*,*,*,60,57.8,35.6
KIDS1,50-082-1180-02-2009,School,Roosevelt Elem School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Elementary School,K - 6,93.8,93.3,,,,,*,*,,,,*,,,,,*,*,*,*,*,,,
KIDS1,50-082-1180-02-2010,School,Union Elem School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Elementary School,K - 6,97.4,,28.9,39.5,,,*,*,,,,*,,,,,*,*,*,*,*,89.5,60.5,
KIDS1,50-082-1180-02-3001,School,Washington School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,50-082-1180-02-1013,School,West Jr High School,Belleville SD 118,Belleville,Saint Clair,Elementary District,Middle/Junior High School,7 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,50-082-1180-02-2013,School,Westhaven Elementary,Belleville SD 118,Belleville,Saint Clair,Elementary District,Elementary School,K - 6,,,,,,,*,,,,,,,,,,*,*,,*,,,,
KIDS1,50-082-2010-17-0001,School,Belleville High School-East,Belleville Twp HSD 201,Belleville,Saint Clair,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,50-082-2010-17-0002,School,Belleville High School-West,Belleville Twp HSD 201,Belleville,Saint Clair,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0880-02-3003,School,Early Childhood Cntr/Lincoln Primary,Bellwood SD 88,Bellwood,Cook,Elementary District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0880-02-2001,School,Grant Elem School,Bellwood SD 88,Melrose Park,Cook,Elementary District,Elementary School,K - 5,100,58.6,31,,,,*,*,,,,*,,,,,*,*,*,*,*,34.5,,
KIDS1,06-016-0880-02-2009,School,Grant Primary,Bellwood SD 88,Stone Park,Cook,Elementary District,Elementary School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0880-02-2003,School,Lincoln Elementary School,Bellwood SD 88,Bellwood,Cook,Elementary District,Elementary School,K - 5,95.8,32.6,,,43.5,,37.5,*,,,*,*,,43.5,43.5,,*,*,*,43.5,,60.9,54.3,52.2
KIDS1,06-016-0880-02-2005,School,McKinley Elem School,Bellwood SD 88,Bellwood,Cook,Elementary District,Elementary School,K - 5,94.4,67.6,,,,,*,*,,,,*,,,,,*,*,*,*,*,,,
KIDS1,06-016-0880-02-1007,School,Roosevelt Middle School,Bellwood SD 88,Bellwood,Cook,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0880-02-2006,School,Thurgood Marshall Elem School,Bellwood SD 88,Bellwood,Cook,Elementary District,Elementary School,K - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,04-004-1000-26-1003,School,Belvidere Central Middle School,Belvidere CUSD 100,Belvidere,Boone,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,04-004-1000-26-0001,School,Belvidere High School,Belvidere CUSD 100,Belvidere,Boone,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,04-004-1000-26-0002,School,Belvidere North High Sch,Belvidere CUSD 100,Belvidere,Boone,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,04-004-1000-26-1002,School,Belvidere South Middle School,Belvidere CUSD 100,Belvidere,Boone,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,04-004-1000-26-2003,School,Caledonia Elem School,Belvidere CUSD 100,Caledonia,Boone,Unit District,Elementary School,PK - 5,100,25,,21.7,43.3,52.5,,*,,,*,,,58.3,33.3,,*,*,*,*,,61.7,65,56.7
KIDS1,04-004-1000-26-2005,School,Lincoln Elem School,Belvidere CUSD 100,Belvidere,Boone,Unit District,Elementary School,K - 5,74.7,52.3,,21.5,18.5,,*,*,,,,*,,,,,*,*,*,*,,47.7,40,18.5
KIDS1,04-004-1000-26-2009,School,Meehan Elementary School,Belvidere CUSD 100,Belvidere,Boone,Unit District,Elementary School,K - 5,80.6,60,17.3,,14.7,,*,*,*,,,*,,,,,*,*,*,*,,40,18.7,18.7
KIDS1,04-004-1000-26-2007,School,Perry Elem School,Belvidere CUSD 100,Belvidere,Boone,Unit District,Elementary School,K - 5,84,,,52.4,,,*,*,,,,*,,,,,,,*,*,,90.5,76.2,
KIDS1,04-004-1000-26-2010,School,Seth Whitman Elem Sch,Belvidere CUSD 100,Belvidere,Boone,Unit District,Elementary School,K - 5,98.8,60,11.8,,23.5,34.1,*,*,*,,,*,,24,,,*,*,*,*,*,40,28.2,23.5
KIDS1,04-004-1000-26-2008,School,Washington Academy,Belvidere CUSD 100,Belvidere,Boone,Unit District,Elementary School,PK - 5,98.2,44.9,19.6,17.8,17.8,,*,*,*,,,*,,20.3,,,*,*,*,*,*,45.8,38.3,24.3
KIDS1,39-074-0050-26-2001,School,Bement Elementary School,Bement CUSD 5,Bement,Piatt,Unit District,Elementary School,PK - 5,100,,,,64.7,64.7,,,,,,,,,,,*,*,,*,,88.2,76.5,64.7
KIDS1,39-074-0050-26-0001,School,Bement High School,Bement CUSD 5,Bement,Piatt,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,39-074-0050-26-1001,School,Bement Middle School,Bement CUSD 5,Bement,Piatt,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,19-022-0250-02-1001,School,Benjamin Middle School,Benjamin SD 25,West Chicago,Dupage,Elementary District,Middle/Junior High School,5 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,19-022-0250-02-2002,School,Evergreen Elementary School,Benjamin SD 25,Carol Stream,Dupage,Elementary District,Elementary School,PK - 4,100,21.1,,32.4,36.6,38.9,*,*,*,,,*,,40.7,34.1,,*,*,*,*,*,70.4,66.2,47.9
KIDS1,19-022-0020-02-1001,School,Blackhawk Middle School,Bensenville SD 2,Bensenville,Dupage,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,19-022-0020-02-2006,School,Tioga Elementary School,Bensenville SD 2,Bensenville,Dupage,Elementary District,Elementary School,PK - 5,96.7,31.5,16.9,15.7,36,41.7,*,34.0,*,,,*,,40.8,30,,*,*,*,30.9,*,55.1,58.4,42.7
KIDS1,19-022-0020-02-2005,School,W A Johnson Sch,Bensenville SD 2,Bensenville,Dupage,Elementary District,Elementary School,K - 5,96.4,53.8,,12.5,23.8,,,*,*,,,*,*,,26.3,,*,*,*,*,*,43.8,35,27.5
KIDS1,21-028-0470-04-1002,School,Benton Grade Sch 5-8,Benton CCSD 47,Benton,Franklin,Elementary District,Middle/Junior High School,5 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,21-028-0470-04-2001,School,Benton Grade Sch K-4,Benton CCSD 47,Benton,Franklin,Elementary District,Elementary School,PK - 4,90.2,21.8,10.9,25.5,41.8,43.9,*,*,,,,*,,43.6,40,,*,*,,31.1,*,75.5,70,41.8
KIDS1,21-028-1030-13-0001,School,Benton Cons High School,Benton Cons HSD 103,Benton,Franklin,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0870-02-2007,School,J W Riley Intermediate School,Berkeley SD 87,Northlake,Cook,Elementary District,Elementary School,3 - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0870-02-2003,School,Jefferson Primary School,Berkeley SD 87,Bellwood,Cook,Elementary District,Elementary School,PK - 2,99,18.2,23.2,30.3,28.3,,*,35.0,,,*,*,,33.3,23.5,,*,*,37.0,23.3,*,78.8,57.6,32.3
KIDS1,06-016-0870-02-1005,School,MacArthur Middle School,Berkeley SD 87,Berkeley,Cook,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0870-02-1006,School,Northlake Middle School,Berkeley SD 87,Northlake,Cook,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0870-02-2008,School,Sunnyside Intermediate School,Berkeley SD 87,Berkeley,Cook,Elementary District,Elementary School,3 - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0870-02-2010,School,Whittier Primary School,Berkeley SD 87,Northlake,Cook,Elementary District,Elementary School,PK - 2,97.9,42.4,17.4,20.7,19.6,,,20.0,,,,,,,21.6,,*,*,22.0,16.7,*,55.4,40.2,21.7
KIDS1,06-016-0980-02-2003,School,Jefferson Elem School,Berwyn North SD 98,Berwyn,Cook,Elementary District,Elementary School,PK - 5,93.2,38.2,21.8,,25.5,,*,*,,,,*,,,,,*,*,*,*,*,52.7,36.4,38.2
KIDS1,06-016-0980-02-2002,School,Karel Havlicek Elem School,Berwyn North SD 98,Berwyn,Cook,Elementary District,Elementary School,PK - 5,64.7,52.3,,,,,*,*,,,,,,,,,*,*,*,*,*,38.6,25,31.8
KIDS1,06-016-0980-02-1004,School,Lincoln Middle School,Berwyn North SD 98,Berwyn,Cook,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0980-02-2001,School,Prairie Oak School,Berwyn North SD 98,Berwyn,Cook,Elementary District,Elementary School,PK - 5,100,41.3,21.7,18.5,18.5,,*,19.7,,,,*,,,,,*,*,*,17.1,*,46.7,42.4,25
KIDS1,06-016-1000-02-2001,School,Emerson Elem School,Berwyn South SD 100,Berwyn,Cook,Elementary District,Elementary School,K - 5,100,41.9,23.3,32.6,,,,*,,,,,,,,,*,*,*,*,*,55.8,37.2,
KIDS1,06-016-1000-02-1003,School,Freedom Middle School,Berwyn South SD 100,Berwyn,Cook,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-1000-02-1002,School,Heritage Middle School,Berwyn South SD 100,Berwyn,Cook,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-1000-02-2008,School,Hiawatha Elem School,Berwyn South SD 100,Berwyn,Cook,Elementary District,Elementary School,PK - 5,100,63.6,18.2,,,,*,*,,,,*,,,,,*,*,*,*,*,32.7,21.8,
KIDS1,06-016-1000-02-2003,School,Irving Elem School,Berwyn South SD 100,Berwyn,Cook,Elementary District,Elementary School,PK - 5,100,55.8,,,,,,*,*,,,*,,,,,*,*,*,*,,41.9,23.3,
KIDS1,06-016-1000-02-2004,School,Komensky Elem School,Berwyn South SD 100,Berwyn,Cook,Elementary District,Elementary School,PK - 5,96.2,24,,26,38,,*,39.5,,,,*,,50,,,*,*,*,31.7,*,72,66,40
KIDS1,06-016-1000-02-2006,School,Pershing Elem School,Berwyn South SD 100,Berwyn,Cook,Elementary District,Elementary School,PK - 5,98.2,58.9,28.6,,,,*,*,*,,,*,,,,,*,*,*,*,*,35.7,17.9,
KIDS1,06-016-1000-02-2007,School,Piper School,Berwyn South SD 100,Berwyn,Cook,Elementary District,Elementary School,K - 5,100,41,28.2,,,,*,*,*,,,,,,,,*,*,*,*,,56.4,25.6,25.6
KIDS1,41-057-0080-26-2003,School,Bethalto East Primary School,Bethalto CUSD 8,Bethalto,Madison,Unit District,Elementary School,PK - 1,100,25.8,13.2,14.6,46.4,49.2,*,*,,*,*,*,,49.4,43.1,,*,*,,31.6,*,66.9,61.6,53
KIDS1,41-057-0080-26-0001,School,Civic Memorial High School,Bethalto CUSD 8,Bethalto,Madison,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,41-057-0080-26-2007,School,Meadowbrook Intermediate Sch,Bethalto CUSD 8,Moro,Madison,Unit District,Elementary School,4 - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,41-057-0080-26-2009,School,Parkside Primary School,Bethalto CUSD 8,Bethalto,Madison,Unit District,Elementary School,2 - 3,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,41-057-0080-26-1002,School,Wilbur Trimpe Middle School,Bethalto CUSD 8,Bethalto,Madison,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,13-041-0820-02-2001,School,Bethel Grade School,Bethel SD 82,Mount Vernon,Jefferson,Elementary District,Elementary School,PK - 8,100,,,,,,,*,,,,*,,,,,*,*,,*,*,,76.9,
