ceeb,school_name,state,sector,rigor_score_default,rigor_tier_default,rigor_score_scenarioA,rigor_tier_scenarioA,ib_intensity_v2
333610,Elisabeth Irwin High Sch-Lrei,,private,1.5246658444027268,Most Demanding,1.5246658444027268,Very Demanding,
333627,FACING HISTORY SCHOOL (THE),NY,public,,,,,
333628,Fieldston School,,private,0.9986480442409859,Very Demanding,0.9986480442409859,Very Demanding,
333633,JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LRNING,NY,public,-1.1680771911425762,Below Average,-1.1680771911425762,Below Average,
333635,FORDHAM PREPARATORY SCHOOL,NY,private,0.7229395896103785,Very Demanding,0.5513854606375734,Demanding,0.0
333638,GRAMERCY ARTS HIGH SCHOOL,NY,public,-0.6546190222131737,Average,-0.6546190222131737,Below Average,
333643,FREDERICK DOUGLASS ACADEMY,NY,public,-0.7060135670151396,Average,-0.7060135670151396,Below Average,
333645,Friends Seminary,,private,1.1103828286396007,Very Demanding,1.1103828286396007,Very Demanding,
333648,ELEANOR ROOSEVELT HIGH SCHOOL,NY,public,1.3976182736047653,Very Demanding,1.3976182736047653,Very Demanding,
333661,Grace Lutheran School Eve Div.,,private,,,,,
333674,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,NY,public,-0.29321015420019997,Average,-0.29321015420019997,Average,
333676,The Kings Academy,,private,,,,,
333677,HARVEY MILK HIGH SCHOOL,NY,public,,,,,
333678,HERITAGE SCHOOL (THE),NY,public,-0.41579839928438983,Average,-0.41579839928438983,Average,
333680,HIGH SCHOOL OF FASHION INDUSTRIES (THE),NY,public,-0.63095474556013,Average,-0.63095474556013,Below Average,
333683,ORIGINS HIGH SCHOOL,NY,public,,,,,
333686,JACQUELINE KENNEDY-ONASSIS HIGH SCHOOL,NY,public,-0.03428987619551779,Demanding,-0.03428987619551779,Average,
333693,ESSEX STREET ACADEMY,NY,public,0.009949015441061663,Demanding,0.009949015441061663,Demanding,
333695,HARVEST COLLEGIATE HIGH SCHOOL,NY,public,-0.5086545215641095,Average,-0.5086545215641095,Average,
333698,HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES,NY,public,,,-0.13483105525364725,Average,0.0
333700,Horace Mann School,,private,1.655178912741272,Most Demanding,1.655178912741272,Very Demanding,
333704,HUMANITIES PREPARATORY ACADEMY,NY,public,-0.20974910289270232,Average,-0.20974910289270232,Average,
333711,INDEPENDENCE HIGH SCHOOL,NY,public,,,,,
333715,AMERICAN SIGN LANGUAGE & ENGLISH SECONDARY SCHOOL,NY,public,-0.7929430474330346,Below Average,-0.7929430474330346,Below Average,
333730,LASALLE ACADEMY,NY,private,-0.03166612441963548,Demanding,-0.05229911058643784,Average,0.0
333733,LANDMARK HIGH SCHOOL,NY,public,,,,,
333738,Lavelle School for theBlind,,private,,,,,
333742,Legacy High School,,private,,,,,
333744,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,NY,public,,,,,
333745,Lexington School For The Deaf,,private,,,,,
333749,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHEMATICS,NY,public,,,,,
333753,Lorge School,,private,,,,,
333754,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,NY,public,-0.18165443817662344,Average,-0.18165443817662344,Average,
333755,Loyola School,,private,0.8976147410473619,Very Demanding,0.8976147410473619,Very Demanding,
333760,Lycee Francais De New York,,private,1.475089212648555,Most Demanding,1.475089212648555,Very Demanding,
333761,Grace Church School,,private,0.9728956876342476,Very Demanding,0.9728956876342476,Very Demanding,
333762,Lyceum Kennedy,,private,0.6448584255575552,Very Demanding,0.6448584255575552,Very Demanding,
333776,Avenues New York,,private,0.8335390224427138,Very Demanding,0.8335390224427138,Very Demanding,
333777,Fusion Academy,,private,,,,,
333783,MANHATTAN BRIDGES HIGH SCHOOL,NY,public,-0.22818733864979646,Average,-0.22818733864979646,Average,
333784,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,NY,public,0.22616283022635483,Demanding,0.22616283022635483,Demanding,
333785,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,NY,public,1.029580609173926,Very Demanding,1.029580609173926,Very Demanding,
333787,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,NY,public,,,,,
333788,Manhattan Reading Institute,,private,,,,,
333790,MANHATTAN INTERNATIONAL HIGH SCHOOL,NY,public,-0.14947829852784164,Average,-0.14947829852784164,Average,
333791,MANHATTAN VILLAGE ACADEMY,NY,public,0.26952457954604553,Demanding,0.26952457954604553,Demanding,
333796,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTICE,NY,public,-0.7064989581821948,Average,-0.7064989581821948,Below Average,
333798,MILLENNIUM HIGH SCHOOL,NY,public,0.35360910588814026,Demanding,0.35360910588814026,Demanding,
333799,Employment And Tech Center,,private,,,,,
333800,Marymount School,,private,0.8660175940897846,Very Demanding,0.8660175940897846,Very Demanding,
333803,BARUCH COLLEGE CAMPUS HIGH SCHOOL,NY,public,0.5271155916764181,Very Demanding,0.5271155916764181,Demanding,
333805,Ymca Elesair Project,,private,,,,,
333808,Mesivtha Tifereth,,private,,,,,
333809,Yeshiva Rabbi Solomon Kluger,,private,,,,,
333815,Hewitt School,,private,0.5840126072964961,Very Demanding,0.5840126072964961,Demanding,
333816,HIGH SCHOOL OF ECONOMICS & FINANCE,NY,public,-0.4228407185201853,Average,-0.4228407185201853,Average,
333817,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICES,NY,public,-0.3046873960892378,Average,-0.3046873960892378,Average,
333819,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,NY,public,-0.36133427987438904,Average,-0.36133427987438904,Average,
333825,MOUNT MORRIS MIDDLE/SENIOR HIGH SCHOOL,NY,public,7.394327551293482e-05,Demanding,-0.1482664265823991,Average,0.0
333828,Mother Cabrini HS,,private,,,,,
333830,MOUNT ST. MARY ACADEMY,NY,private,-0.05995707441083166,Demanding,-0.07493187057939478,Average,0.0
333831,Mount Pleasant Christian Acad,,private,,,,,
333834,INSTITUTE FOR COLLABORATIVE EDUCATION,NY,public,,,,,
333835,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,NY,public,-0.5256115232834063,Average,-0.5256115232834063,Average,
333842,NEW DESIGN HIGH SCHOOL,NY,public,-0.1788724294078324,Average,-0.1788724294078324,Average,
333847,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,NY,public,-0.0342440981346781,Demanding,-0.0342440981346781,Average,
333850,HIGH SCHOOL OF APPLIED COMMUNICATIONS,NY,public,,,,,
333852,New York Inst Special Educatn,,private,,,,,
333853,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,NY,public,0.43249390453026093,Demanding,0.43249390453026093,Demanding,
333854,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,NY,public,-0.18801064617233362,Average,-0.18801064617233362,Average,
333855,BROOKLYN PREPARATORY HIGH SCHOOL,NY,public,0.42749004937781526,Demanding,0.31502582845152277,Demanding,0.0
333860,Nightingale-Bamford School,,private,1.390505173828909,Very Demanding,1.390505173828909,Very Demanding,
333861,Fusion Academy-Upper West Side,,private,,,,,
333865,Northeastern Academy,,private,-0.8453497259306466,Below Average,-0.8453497259306466,Below Average,
333866,PACE HIGH SCHOOL,NY,public,-0.6141884442799017,Average,-0.6141884442799017,Below Average,
333870,Notre Dame School,,private,0.5608130724549074,Very Demanding,0.5608130724549074,Demanding,
333871,Ohr Hameir High School,,private,,,,,
333873,Our Saviour Lutheran HS,,private,,,,,
333875,PARK EAST HIGH SCHOOL,NY,public,-0.007447910012188599,Demanding,-0.007447910012188599,Demanding,
333877,NYC ISCHOOL,NY,public,0.41968988687857284,Demanding,0.41968988687857284,Demanding,
333885,Preston High School,,private,-0.013273694569411083,Demanding,-0.013273694569411083,Demanding,
333890,Professional Childrens School,,private,0.8915392145561354,Very Demanding,0.8915392145561354,Very Demanding,
333894,QUEST TO LEARN,NY,public,-0.16800989678594327,Average,-0.16800989678594327,Average,
333897,Rabbi Samson R Hirsch HS Boys,,private,,,,,
333898,Rabbi Samson R Hirsch HS Girls,,private,,,,,
333900,Ramaz School,,private,0.6602631598923765,Very Demanding,0.6602631598923765,Very Demanding,
333905,Regis High School,,private,1.3088011949755203,Very Demanding,1.3088011949755203,Very Demanding,
333907,COLUMBIA SECONDARY SCHOOL,NY,public,0.6760718612681733,Very Demanding,0.6760718612681733,Very Demanding,
333909,Rhodes Preparatory School,,private,,,,,
333915,Rice High School,,private,,,,,
333916,RICHARD R GREEN HIGH SCHOOL OF TEACHING,NY,public,-0.18169285572734717,Average,-0.18169285572734717,Average,
333920,Riverdale Country School,,private,1.0825557046899497,Very Demanding,1.0825557046899497,Very Demanding,
333930,Robert Louis Stevenson School,,private,,,,,
333932,Rudolf Steiner School,,private,0.6692887306489862,Very Demanding,0.6692887306489862,Very Demanding,
333935,St Agnes Boys HS,,private,,,,,
333955,Saint Barnabas High School,,private,,,,,
333965,Saint Catharine Academy,,private,-0.22319664016691673,Average,-0.22319664016691673,Average,
333968,Saint George Academy,,private,,,,,
333974,St Helena Commercial HS,,private,,,,,
333975,Monsignor Scanlan High School,,private,-0.6004261617784035,Average,-0.6004261617784035,Below Average,
333980,Saint Jean Baptiste HS,,private,-0.2755939908858587,Average,-0.2755939908858587,Average,
333995,St Michael Academy,,private,,,,,
333997,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES,NY,public,,,,,
334007,St Pius V HS,,private,,,,,
334008,Saint Raymond Acad For Girls,,private,,,,,
334011,ST RAYMOND HIGH SCHOOL FOR BOYS,NY,private,-0.5112378959315482,Average,-0.43595652779596805,Average,0.0
334020,ST VINCENT FERRER HIGH SCHOOL,NY,private,-0.18573031959546912,Average,-0.17555046672710478,Average,0.0
334032,FRANK MCCOURT HIGH SCHOOL,NY,public,0.13008644759325066,Demanding,0.13008644759325066,Demanding,
334034,SATELLITE ACADEMY HIGH SCHOOL,NY,public,,,,,
334035,ART AND DESIGN HIGH SCHOOL,NY,public,0.09229192281008251,Demanding,0.09229192281008251,Demanding,
334041,La Scuola D'italia G Marconi,,private,1.9732613920535138,Most Demanding,1.9732613920535138,Most Demanding,
334042,School For Young Performers,,private,,,,,
334047,Smith School,,private,,,,,
334057,Solomon Schechter HS Ny,,private,,,,,
334060,Spence School,,private,1.34159595259637,Very Demanding,1.34159595259637,Very Demanding,
334073,TALENT UNLIMITED HIGH SCHOOL,NY,public,-0.25559075673441695,Average,-0.25559075673441695,Average,
334089,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CHANGE,NY,public,,,,,
334090,Trinity School,,private,1.4923473525026725,Most Demanding,1.4923473525026725,Very Demanding,
334095,THE BEEKMAN SCHOOL,NY,private,0.18546778375578987,Demanding,0.12140801595390244,Demanding,0.0
334101,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,NY,public,0.011302644118222314,Demanding,0.011302644118222314,Demanding,
334105,URBAN ACADEMY LABORATORY HIGH SCHOOL,NY,public,0.655791216228862,Very Demanding,0.655791216228862,Very Demanding,
334110,VANGUARD HIGH SCHOOL,NY,public,-0.943185514134092,Below Average,-0.943185514134092,Below Average,
334114,Trevor Day School,,private,0.7718419115447195,Very Demanding,0.7718419115447195,Very Demanding,
334116,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,NY,public,-0.5436566267476215,Average,-0.5436566267476215,Average,
334134,JOHN V LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,NY,public,-1.324147555094183,Below Average,-0.644538126613877,Below Average,0.0
334136,EDWARD A REYNOLDS WEST SIDE HIGH SCHOOL,NY,public,,,,,
334141,Winston Preparatory School,,private,,,,,
334144,Yeshiva University High School,,private,,,,,
334145,XAVIER HIGH SCHOOL,NY,private,0.6216462701402866,Very Demanding,0.47035080506149984,Demanding,0.0
334148,Marsha Stern Talmudical Acad,,private,0.45318486965810983,Demanding,0.45318486965810983,Demanding,
334149,Yeshiva Kol Torah,,private,,,,,
334153,YOUNG WOMEN'S LEADERSHIP SCHOOL,NY,public,0.378583202014188,Demanding,0.378583202014188,Demanding,
334155,CRISTO REY NEW YORK HIGH SCHOOL,NY,private,,,-0.13483105525364725,Average,0.0
334160,Niagara Catholic High School,,private,,,,,
334170,NIAGARA FALLS HIGH SCHOOL,NY,public,-0.39132893284304865,Average,-0.3900885593111042,Average,0.0
334193,NORTH BABYLON HIGH SCHOOL,NY,public,0.012500185016227641,Demanding,-0.021520032650178947,Demanding,0.0
334195,NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL,NY,public,0.16165754344540176,Demanding,0.09074736963192066,Demanding,0.0
334205,NORTHPORT SENIOR HIGH SCHOOL,NY,public,0.45701920630559933,Demanding,0.7733888183226841,Very Demanding,0.2819112627986348
334206,New Jerusalem Christian Acad,,private,,,,,
334213,Faith Heritage School,,private,,,,,
334214,Maranatha Christian School,,private,,,,,
334220,SLEEPY HOLLOW HIGH SCHOOL,NY,public,0.4184938427472157,Demanding,0.38327112361346116,Demanding,0.0
334221,Soundview Preparatory School,,private,,,,,
334225,Amherst Christian Academy,,private,,,,,
334226,First Baptist Christian Schs,,private,,,,,
334230,NORTH TONAWANDA HIGH SCHOOL,NY,public,-0.14340953301445403,Average,-0.1698455121571786,Average,0.0
334235,NORTHVILLE HIGH SCHOOL,NY,public,0.20384818654073095,Demanding,-0.13216237428568653,Average,0.0
334236,Northville Holiness Academy,,private,,,,,
334240,NORWICH HIGH SCHOOL,NY,public,-0.05578609830217287,Demanding,-0.07277924730016849,Average,0.0
334244,Valley Heights Christian Acad,,private,,,,,
334245,NORWOOD-NORFOLK SCHOOL,NY,public,-0.1153959324168529,Average,-0.25911644316738447,Average,0.0
334250,DALTON-NUNDA SECONDARY SCHOOL,NY,public,-0.2324423782354079,Average,-0.3199578172314335,Average,0.0
334255,NYACK SENIOR HIGH SCHOOL,NY,public,0.5565580837369835,Very Demanding,0.46867342017139996,Demanding,0.0
334260,La Salle Center,,private,,,,,
334265,OAKFIELD-ALABAMA MIDDLE SCHOOL HIGH SCHOOL,NY,public,1.6717222020184437,Most Demanding,5.338169744100115,Most Demanding,0.9561141347561035
334270,SCHOOL 7-OCEANSIDE SENIOR HIGH SCHOOL,NY,public,0.8333728806278399,Very Demanding,0.6900564331600405,Very Demanding,0.0
334275,ODESSA-MONTOUR JUNIOR/SENIOR HIGH SCHOOL,NY,public,-0.40016699288715096,Average,-0.522352559750514,Average,0.0
334280,OGDENSBURG FREE ACADEMY,NY,public,-0.31520802490540983,Average,-0.34550390879189313,Average,0.0
334293,WHEATLEY SCHOOL,NY,public,1.5578561531340456,Most Demanding,1.3949227660882628,Very Demanding,0.0
334294,Archbishop Walsh,,private,,,,,
334295,OLEAN SENIOR HIGH SCHOOL,NY,public,0.3538622668484957,Demanding,0.085213894737226,Demanding,0.0
334305,MINERVA DELAND SCHOOL,NY,public,,,,,
334310,ONEIDA SENIOR HIGH SCHOOL,NY,public,-0.032275210618985084,Demanding,-0.1157950732000616,Average,0.0
334314,Oneonta Community Christian Sc,,private,,,,,
334315,ONEONTA SENIOR HIGH SCHOOL,NY,public,-0.18158177448107296,Average,-0.1698673710355552,Average,0.0
334320,WAYNE SENIOR HIGH SCHOOL,NY,public,-0.022730228173069064,Demanding,0.12589685991191837,Demanding,0.13587786259541984
334325,ORCHARD PARK HIGH SCHOOL,NY,public,0.34669727506750597,Demanding,0.27973583540836244,Demanding,0.0
334330,ORISKANY JUNIOR-SENIOR HIGH SCHOOL,NY,public,1.1621487809891424,Very Demanding,0.7084917959145387,Very Demanding,0.0
334337,Cardinal Mccloskey School,,private,,,,,
334340,OSSINING HIGH SCHOOL,NY,public,-0.10058234229755547,Demanding,-0.09822029035426527,Average,0.0
334355,OSWEGO HIGH SCHOOL,NY,public,-0.10813355514529696,Demanding,-0.13090145567403766,Average,0.0
334357,Southwest Christian School,,private,,,,,
334360,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,NY,public,-0.02017157993085677,Demanding,0.03407508834707864,Demanding,0.0
334375,OWEGO FREE ACADEMY,NY,public,-0.24388512023697217,Average,-0.3774361223626071,Average,0.0
334380,OXFORD ACADEMY HIGH SCHOOL,NY,public,-0.6428200898165537,Average,-0.6375969340206356,Below Average,0.0
334382,Harmony Heights High School,,private,,,,,
334385,OYSTER BAY HIGH SCHOOL,NY,public,0.6678618566531739,Very Demanding,0.5658343981360104,Demanding,0.0
334390,Saint Dominic High School,,private,0.27800650486699013,Demanding,0.27800650486699013,Demanding,
334392,JOHN ADAMS HIGH SCHOOL,NY,public,-0.7790910365547216,Below Average,-0.7790910365547216,Below Average,
334396,Hope Christian Academy,,private,,,,,
334397,Palmyra Christian Academy,,private,,,,,
334398,Heritage Baptist Christian Sch,,private,,,,,
334400,PALMYRA-MACEDON SENIOR HIGH SCHOOL,NY,public,0.771727448168471,Very Demanding,1.6506019938061796,Very Demanding,0.374
334405,PANAMA HIGH SCHOOL,NY,public,0.3347029693795073,Demanding,0.00047362743689466363,Demanding,0.0
334410,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HIGH SCHOOL,NY,public,-0.519860679557195,Average,-0.47432590684681836,Average,0.0
334415,PARISHVILLE-HOPKINTON JUNIOR-SENIOR HIGH SCHOOL,NY,public,-0.10024783287870694,Demanding,-0.35154427724966925,Average,0.0
334430,PAVILION JUNIOR-SENIOR HIGH SCHOOL,NY,public,-0.022030829792120066,Demanding,-0.08953151780576815,Average,0.0
334435,PAWLING HIGH SCHOOL,NY,public,0.6721250284978281,Very Demanding,0.6453074341739453,Very Demanding,0.0
334440,Trinity-Pawling School,,private,0.28802778134276025,Demanding,0.28802778134276025,Demanding,
334445,PEARL RIVER HIGH SCHOOL,NY,public,0.3771413764959258,Demanding,0.31241832843710154,Demanding,0.0
334465,PEEKSKILL HIGH SCHOOL,NY,public,-0.4949294737160539,Average,-0.46715527693297326,Average,0.0
334468,WALTER PANAS HIGH SCHOOL,NY,public,0.5520095565466734,Very Demanding,0.4289313873450181,Demanding,0.0
334470,PELHAM MEMORIAL HIGH SCHOOL,NY,public,1.0750469892118732,Very Demanding,0.9549827237484212,Very Demanding,0.0
334475,PENFIELD SENIOR HIGH SCHOOL,NY,public,0.5865591071521881,Very Demanding,0.4783856011500631,Demanding,0.0
334479,Emmanuel Baptist Academy,,private,,,,,
334480,PENN YAN ACADEMY,NY,public,0.07883223833382988,Demanding,0.0553182921575516,Demanding,0.0
334485,PERRY JUNIOR-SENIOR HIGH SCHOOL,NY,public,0.7964430447154213,Very Demanding,0.3094233280473307,Demanding,0.0
334490,PERU HIGH SCHOOL,NY,public,-0.4039032260525008,Average,-0.47758719956041384,Average,0.0
334500,INDIAN RIVER HIGH SCHOOL,NY,public,-0.11342953152599555,Demanding,-0.23529043842776903,Average,0.0
334505,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,NY,public,-0.1276100794702354,Average,-0.2083619433002202,Average,0.0
334510,JOHN C BIRDLEBOUGH HIGH SCHOOL,NY,public,-0.6824999511212241,Average,-0.6312284525859198,Below Average,0.0
334515,TAPPAN ZEE HIGH SCHOOL,NY,public,0.5971316225816596,Very Demanding,0.47561097852413986,Demanding,0.0
334517,Chapel Field Christian HS,,private,,,,,
334520,PINE BUSH SENIOR HIGH SCHOOL,NY,public,-0.20948795833473266,Average,-0.17930566299491474,Average,0.0
334525,STISSING MOUNTAIN JUNIOR/SENIOR HIGH SCHOOL,NY,public,-0.008059660190810175,Demanding,-0.029934611112586947,Average,0.0
334529,PITTSFORD-MENDON HIGH SCHOOL,NY,public,1.3167377119022647,Very Demanding,1.166841125809856,Very Demanding,0.0
334530,PITTSFORD SUTHERLAND HIGH SCHOOL,NY,public,1.2506739876691801,Very Demanding,1.1355342462755447,Very Demanding,0.0
334532,PLAINVIEW-OLD BETHPAGE/JFK HIGH SCHOOL,NY,public,1.2338020343299159,Very Demanding,1.1332982777321199,Very Demanding,0.0
334540,BEEKMANTOWN HIGH SCHOOL,NY,public,0.1162829136130959,Demanding,0.08178064002024749,Demanding,0.0
334541,Champlain Valley Chrstn Acad,,private,,,,,
334543,Lake Shore Christian School,,private,,,,,
334545,Seton Catholic Central,,private,,,,,
334546,New Life Christian Academy,,private,,,,,
334552,PLATTSBURGH SENIOR HIGH SCHOOL,NY,public,0.3323766536765091,Demanding,0.14120764205029415,Demanding,0.0
334559,Mount Pleasant Cottage School,,private,,,,,
334560,PLEASANTVILLE HIGH SCHOOL,NY,public,0.9136850238138172,Very Demanding,0.8254772883858086,Very Demanding,0.0
334565,POLAND JUNIOR-SENIOR HIGH SCHOOL,NY,public,0.32802926265076365,Demanding,0.16207365394590426,Demanding,0.0
334568,SOUTHERN CAYUGA  7-12 SECONDARY SCHOOL,NY,public,-0.036430819827074,Demanding,-0.15822125150459007,Average,0.0
334570,PORT BYRON SENIOR HIGH SCHOOL,NY,public,-0.3108798134895774,Average,-0.3345479034089042,Average,0.0
