name,school_id,offers_pyp,offers_myp,offers_dp,offers_cp,programmes,offers_any_ib,languages,ibo_url
Smith Magnet Elementary School,6329,t,f,f,f,PYP,t,English,https://ibo.org/school/006329/
Smithfield Middle School,60930,f,t,f,f,MYP,t,English,https://ibo.org/school/060930/
Smithfield-Selma High School,44013,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/044013/
Smoky Hill High School,631,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/000631/
Snowden International School at Copley,6107,f,f,t,f,DP,t,English,https://ibo.org/school/006107/
Socastee High School,958,f,f,t,f,DP,t,English,https://ibo.org/school/000958/
Sol C. Johnson High School,1149,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001149/
Somers High School,50838,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/050838/
Somers Middle School,60654,f,t,f,f,MYP,t,English,https://ibo.org/school/060654/
Sonora High School,423,f,f,t,f,DP,t,English,https://ibo.org/school/000423/
Soundview School,3390,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/003390/
South Dade Senior High School,3990,f,f,t,f,DP,t,English,https://ibo.org/school/003990/
South Fork High School,783,f,f,t,f,DP,t,English,https://ibo.org/school/000783/
South Forsyth High School,1242,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001242/
South Hills High School,49608,f,f,t,f,DP,t,English,https://ibo.org/school/049608/
South Hills Middle School,6087,f,t,f,f,MYP,t,English,https://ibo.org/school/006087/
South Iredell High School,7021,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/007021/
South Lakes High School,1094,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/001094/
South Ridge Elementary School,4703,t,f,f,f,PYP,t,English,https://ibo.org/school/004703/
South Saint Paul Secondary,394,f,f,t,f,DP,t,English,https://ibo.org/school/000394/
South Salem High School,1095,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/001095/
South Shore Elementary School,49775,t,f,f,f,PYP,t,English,https://ibo.org/school/049775/
South Shore International College Prep High School,49634,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/049634/
South Side High School,193,f,f,t,f,DP,t,English,https://ibo.org/school/000193/
"South Side High School, Fort Wayne",784,f,f,t,f,DP,t,English,https://ibo.org/school/000784/
South Side Middle School,50639,f,t,f,f,MYP,t,English,https://ibo.org/school/050639/
South Smithfield Elementary School,60829,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060829/
South Texas ISD World Scholars,7118,f,f,t,f,DP,t,English,https://ibo.org/school/007118/
South View High School,1151,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001151/
Southeast High School,1065,f,f,t,f,DP,t,English,https://ibo.org/school/001065/
Southeast Middle School,51378,f,t,f,f,MYP,t,English,https://ibo.org/school/051378/
Southeast Raleigh Magnet High School,61391,f,f,t,f,DP,t,English,https://ibo.org/school/061391/
Southfield High School for the Arts and Technology,106,f,f,t,f,DP,t,English,https://ibo.org/school/000106/
Southgate Elementary School,49410,t,f,f,f,PYP,t,English,https://ibo.org/school/049410/
Southridge High School,1184,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001184/
Southridge Tech Middle School,61739,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/061739/
Southside High School,503,f,f,t,f,DP,t,English,https://ibo.org/school/000503/
Southside Middle School,49179,f,t,f,f,MYP,t,English,https://ibo.org/school/049179/
Southwest High School,50925,f,f,t,f,DP,t,English,https://ibo.org/school/050925/
Spartanburg Day School,3021,t,f,f,f,PYP,t,English,https://ibo.org/school/003021/
Speas Global Elementary School,52104,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/052104/
Spicewood Elementary School,2418,t,f,f,f,PYP,t,English,https://ibo.org/school/002418/
Spotsylvania High School,50624,f,f,t,f,DP,t,English,https://ibo.org/school/050624/
Spring Park Elementary School,49115,t,f,f,f,PYP,t,English,https://ibo.org/school/049115/
Spring Valley High School,51690,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/051690/
Springbrook High School,1063,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/001063/
Springdale High School,2323,f,f,t,f,DP,t,English,https://ibo.org/school/002323/
Springdale Preparatory School,61071,f,f,t,f,DP,t,English,https://ibo.org/school/061071/
Springfield High School,2324,f,f,t,f,DP,t,English,https://ibo.org/school/002324/
Springstead High School,3284,f,f,t,f,DP,t,English,https://ibo.org/school/003284/
Springwoods Village Middle School,61315,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/061315/
Spruce Creek High School,536,f,f,t,f,DP,t,English,https://ibo.org/school/000536/
St. Andrew's School,3348,f,f,t,f,DP,t,English,https://ibo.org/school/003348/
St. Andrew's School (RI),61116,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/061116/
St. Anthony Academy,4095,t,f,f,f,PYP,t,English,https://ibo.org/school/004095/
St. Cecelia Interparochial Catholic School,6877,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/006877/
St. Edward High School,8002,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/008002/
St. Francis of Assisi,49891,f,t,f,f,MYP,t,English,https://ibo.org/school/049891/
St. Francis of Assisi Elementary School,60239,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/060239/
St. Frederick High School,61810,f,t,t,f,"MYP, DP",t,"English, Spanish",https://ibo.org/school/061810/
St. Laurence High School,61342,f,f,t,f,DP,t,"English, Spanish",https://ibo.org/school/061342/
St. Louis Park High School,1243,f,f,t,f,DP,t,English,https://ibo.org/school/001243/
St. Louis Park Middle School,6339,f,t,f,f,MYP,t,English,https://ibo.org/school/006339/
St. Luke School,60062,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/060062/
St. Mary School,3151,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/003151/
St. Matthias School,49678,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/049678/
St. Paul's School,2288,f,f,t,f,DP,t,English,https://ibo.org/school/002288/
St. Petersburg High School,250,f,f,t,f,DP,t,English,https://ibo.org/school/000250/
St. Timothy's School,2842,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/002842/
Stamford High School,52462,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/052462/
Standley Lake High School,4830,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/004830/
Stanley G. Oswalt Academy,4154,t,f,f,f,PYP,t,English,https://ibo.org/school/004154/
Stanley Makowski Early Childhood Center,5001,t,f,f,f,PYP,t,English,https://ibo.org/school/005001/
Stanton College Preparatory School,251,f,f,t,f,DP,t,English,https://ibo.org/school/000251/
Starbuck International K-8 School,6694,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/006694/
"State College Area High School, Pennsylvania",371,f,f,t,f,DP,t,English,https://ibo.org/school/000371/
Statesville High School,7020,f,t,f,t,"MYP, CP",t,"English, Spanish",https://ibo.org/school/007020/
Statesville Road Elementary,2430,t,f,f,f,PYP,t,English,https://ibo.org/school/002430/
Steele Elementary,63214,t,f,f,f,PYP,t,English,https://ibo.org/school/063214/
Steinmetz College Prep High School,1153,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/001153/
Stemmers Run Middle School,50377,f,t,f,f,MYP,t,English,https://ibo.org/school/050377/
Stockton Collegiate International Elementary School,6653,t,f,f,f,PYP,t,English,https://ibo.org/school/006653/
Stockton Collegiate International Secondary School,6537,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/006537/
Stoneleigh-Burnham School,6575,f,f,t,f,DP,t,English,https://ibo.org/school/006575/
Stonewall Tell Elementary,60421,t,f,f,f,PYP,t,English,https://ibo.org/school/060421/
Stony Point High School,3323,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/003323/
Stowers Magnet School of International Studies,6453,t,f,f,f,PYP,t,English,https://ibo.org/school/006453/
Strawberry Crest High School,6565,f,f,t,f,DP,t,English,https://ibo.org/school/006565/
Streams Elementary School,1939,t,f,f,f,PYP,t,English,https://ibo.org/school/001939/
Strelitz International Academy,3825,t,f,f,f,PYP,t,"English, Hebrew (Modern), Other",https://ibo.org/school/003825/
Strong John Thomson Elementary School,4987,t,f,f,f,PYP,t,English,https://ibo.org/school/004987/
Stuart Elementary School,61249,t,f,f,f,PYP,t,English,https://ibo.org/school/061249/
Stuart M Beville Middle School,3195,f,t,f,f,MYP,t,English,https://ibo.org/school/003195/
Sturgis Charter Public School,1518,f,f,t,f,DP,t,English,https://ibo.org/school/001518/
Sugar Hill Elementary School,61899,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/061899/
Sullivan Middle School,3242,f,t,f,f,MYP,t,English,https://ibo.org/school/003242/
Summerour Middle School,3227,f,t,f,f,MYP,t,English,https://ibo.org/school/003227/
Summit Academy,4118,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/004118/
Summit Charter Academy,49434,t,f,f,f,PYP,t,English,https://ibo.org/school/049434/
Summit Charter Intermediate Academy,6884,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/006884/
Summit High School,2168,f,f,t,f,DP,t,English,https://ibo.org/school/002168/
Summit Ridge Middle School,60879,f,t,f,f,MYP,t,English,https://ibo.org/school/060879/
Sumner Academy of Arts and Science,445,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/000445/
Sumner High School,2948,f,f,t,f,DP,t,English,https://ibo.org/school/002948/
Sumter High School,1331,f,f,t,f,DP,t,English,https://ibo.org/school/001331/
Suncoast Community High School,560,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/000560/
Sunny Hills High School,384,f,f,t,f,DP,t,English,https://ibo.org/school/000384/
Sunnyside Elementary 3-5,60979,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060979/
Sunset Elementary School,50894,t,f,f,f,PYP,t,English,https://ibo.org/school/050894/
Sunset High School,1244,f,f,t,f,DP,t,English,https://ibo.org/school/001244/
Sunset Middle School,50322,f,t,f,f,MYP,t,English,https://ibo.org/school/050322/
Sunset Ridge School,51598,f,t,f,f,MYP,t,English,https://ibo.org/school/051598/
Susan B. Anthony Middle School,6783,f,t,f,f,MYP,t,English,https://ibo.org/school/006783/
Susan Lindgren Elementary School,3588,t,f,f,f,PYP,t,English,https://ibo.org/school/003588/
Sussex Central High School,49239,f,f,t,f,DP,t,English,https://ibo.org/school/049239/
Sussman Middle School,63048,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/063048/
Swigert International School,49138,t,f,f,f,PYP,t,English,https://ibo.org/school/049138/
Sycamore Elementary School,15014,t,f,f,f,PYP,t,English,https://ibo.org/school/015014/
Sylvan Rodriguez Elementary,49633,t,f,f,f,PYP,t,English,https://ibo.org/school/049633/
Talley Middle School,2977,f,t,f,f,MYP,t,English,https://ibo.org/school/002977/
Tanglewood Middle School,6950,f,t,f,f,MYP,t,English,https://ibo.org/school/006950/
Taos International School,51739,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/051739/
Tarbiyah Academy,49950,t,t,f,f,"PYP, MYP",t,"English, Arabic, Other",https://ibo.org/school/049950/
Tates Creek High School,2949,f,f,t,f,DP,t,English,https://ibo.org/school/002949/
Tates Creek Middle School,6481,f,t,f,f,MYP,t,English,https://ibo.org/school/006481/
Tavares High School,62313,f,f,t,f,DP,t,English,https://ibo.org/school/062313/
Teasley Elementary School,4172,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/004172/
Temescal Canyon High School,19012,f,f,t,f,DP,t,English,https://ibo.org/school/019012/
Tempe High School,3994,f,f,t,f,DP,t,English,https://ibo.org/school/003994/
"Temple Emanu-El, ECEC",62115,t,f,f,f,PYP,t,English,https://ibo.org/school/062115/
Temple High School,670,f,f,t,f,DP,t,English,https://ibo.org/school/000670/
Templeton Elementary,51163,t,f,f,f,PYP,t,English,https://ibo.org/school/051163/
Tessa International School,60248,t,f,f,f,PYP,t,"Spanish, French",https://ibo.org/school/060248/
TG Barr Elementary School,62283,t,f,f,f,PYP,t,English,https://ibo.org/school/062283/
Thacker Avenue Elementary School for International Studies,6851,t,f,f,f,PYP,t,English,https://ibo.org/school/006851/
The Biltmore School,4174,t,f,f,f,PYP,t,English,https://ibo.org/school/004174/
The Boerum Hill School for International Studies,50103,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/050103/
The Brawley School,6006,f,t,f,f,MYP,t,English,https://ibo.org/school/006006/
The British International School of Houston,2289,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/002289/
The Brooklyn Latin School,4647,f,f,t,f,DP,t,English,https://ibo.org/school/004647/
The Calverton School,44014,f,f,t,f,DP,t,English,https://ibo.org/school/044014/
The Clariden School,63159,f,f,t,f,DP,t,English,https://ibo.org/school/063159/
The Clinton School,51612,f,t,t,f,"MYP, DP",t,"English, Spanish",https://ibo.org/school/051612/
The Discovery School,49394,t,f,f,f,PYP,t,English,https://ibo.org/school/049394/
The Dover School,51353,t,f,f,f,PYP,t,English,https://ibo.org/school/051353/
The Dr Bailey K Ashford School PS 287K,62234,t,f,f,f,PYP,t,English,https://ibo.org/school/062234/
The French American School of Tampa Bay,61741,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/061741/
The French School of Maine,62302,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/062302/
The Hague School,61357,f,f,t,f,DP,t,"English, French",https://ibo.org/school/061357/
The Healdsburg School,4024,t,f,f,f,PYP,t,English,https://ibo.org/school/004024/
"The High School for Enterprise, Business, and Technology",51622,f,f,t,f,DP,t,"English, Spanish",https://ibo.org/school/051622/
The International School at Dundee,1932,t,f,f,f,PYP,t,English,https://ibo.org/school/001932/
The International School at Mary Mae Jones,63667,t,f,f,f,PYP,t,English,https://ibo.org/school/063667/
The International School at Mesa del Sol,6128,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/006128/
The International School of Charlottesville,63782,t,f,f,f,PYP,t,"Spanish, French",https://ibo.org/school/063782/
The International School of San Francisco,91,f,f,t,f,DP,t,English,https://ibo.org/school/000091/
The John Dickinson School,6869,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/006869/
The Kew-Forest School,63286,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/063286/
The Kintess School,63863,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/063863/
The Lawrence School,61290,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/061290/
The Lillian Weber School PS84,63365,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/063365/
The Newman School,3349,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/003349/
The Odyssey Institute for Advanced and International Studies,7099,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/007099/
The Ogden International School of Chicago,6749,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/006749/
The Post Oak School,49511,f,f,t,f,DP,t,English,https://ibo.org/school/049511/
The Prout School,669,f,f,t,f,DP,t,English,https://ibo.org/school/000669/
The Red Oaks School,49630,f,t,f,f,MYP,t,English,https://ibo.org/school/049630/
The Rock School,62053,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/062053/
The Roig Academy,60109,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060109/
The School at St. George Place,19013,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/019013/
The Village School,4201,f,f,t,f,DP,t,English,https://ibo.org/school/004201/
The Westwood School,2562,f,f,t,f,DP,t,English,https://ibo.org/school/002562/
Thomas Alva Edison High School,1066,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/001066/
Thomas Carr Howe Middle School,64358,f,t,f,f,MYP,t,English,https://ibo.org/school/064358/
Thomas Edison High School,4851,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/004851/
Thomas J Corcoran High School,1519,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/001519/
Thomas Jefferson Elementary School,3726,t,f,f,f,PYP,t,English,https://ibo.org/school/003726/
Thomas Jefferson High School,997,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/000997/
Thomas Jefferson High School,2469,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/002469/
Thomas Jefferson High School TX,52227,f,t,t,f,"MYP, DP",t,"English, Spanish",https://ibo.org/school/052227/
Thomas Jefferson Middle School,2500,f,t,f,f,MYP,t,English,https://ibo.org/school/002500/
Thomas Kelly College Preparatory,1154,f,f,t,f,DP,t,English,https://ibo.org/school/001154/
Thomas Kelly Elementary School,49029,t,f,f,f,PYP,t,English,https://ibo.org/school/049029/
Thompson K-8 International Academy,4069,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/004069/
Thornridge High School,50183,f,f,t,f,DP,t,English,https://ibo.org/school/050183/
Thornton High School,677,f,f,t,f,DP,t,English,https://ibo.org/school/000677/
Thornton Township High School,50182,f,f,t,f,DP,t,English,https://ibo.org/school/050182/
Thornwood High School,50181,f,f,t,f,DP,t,English,https://ibo.org/school/050181/
ThunderRidge High School,3998,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/003998/
Tigard High School,446,f,f,t,f,DP,t,English,https://ibo.org/school/000446/
Trabuco Hills High School,1402,f,f,t,f,DP,t,English,https://ibo.org/school/001402/
Tracey's Elementary School,60031,t,f,f,f,PYP,t,English,https://ibo.org/school/060031/
Tracy Joint Union High School,303,f,f,t,f,DP,t,English,https://ibo.org/school/000303/
Travelers Rest High School,1520,f,f,t,f,DP,t,English,https://ibo.org/school/001520/
Travis B. Bryan High School,3932,f,f,t,f,DP,t,English,https://ibo.org/school/003932/
Travis Science Academy,49758,f,t,f,f,MYP,t,English,https://ibo.org/school/049758/
Treasure Island Elementary School,6183,t,f,f,f,PYP,t,English,https://ibo.org/school/006183/
Trinity Catholic School,61349,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/061349/
Trinity College Preparatory High School,749,f,f,t,f,DP,t,English,https://ibo.org/school/000749/
Trinity Episcopal School,748,f,f,t,f,DP,t,English,https://ibo.org/school/000748/
Trinity High School,1280,f,f,t,f,DP,t,English,https://ibo.org/school/001280/
Troy High School,404,f,f,t,f,DP,t,English,https://ibo.org/school/000404/
Tualatin High School,671,f,f,t,f,DP,t,English,https://ibo.org/school/000671/
Tuckahoe Middle School,6927,f,t,f,f,MYP,t,English,https://ibo.org/school/006927/
Tucker High School,2141,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/002141/
Tucker Middle School,6099,f,t,f,f,MYP,t,English,https://ibo.org/school/006099/
Tumwater Middle School,62631,f,t,f,f,MYP,t,English,https://ibo.org/school/062631/
Tuscaloosa Magnet Schools - Elementary,6292,t,f,f,f,PYP,t,English,https://ibo.org/school/006292/
Tuscaloosa Magnet Schools-Middle,6293,f,t,f,f,MYP,t,English,https://ibo.org/school/006293/
Tutt Middle School,49081,f,t,f,f,MYP,t,English,https://ibo.org/school/049081/
Umoja International Academy,50388,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/050388/
Union Academy Magnet School,49044,f,t,f,f,MYP,t,English,https://ibo.org/school/049044/
Union Day School,61418,f,t,t,f,"MYP, DP",t,"English, Spanish",https://ibo.org/school/061418/
United Nations International School,12,f,f,t,f,DP,t,English,https://ibo.org/school/000012/
Unity Braxton Middle School,2084,f,t,f,f,MYP,t,English,https://ibo.org/school/002084/
Unity Reed High School,732,f,t,t,t,"MYP, DP, CP",t,"English, French",https://ibo.org/school/000732/
University Elementary School,51189,t,f,f,f,PYP,t,English,https://ibo.org/school/051189/
University High School,1245,f,f,t,f,DP,t,English,https://ibo.org/school/001245/
Uplift Ascend High School,62744,f,f,t,f,DP,t,"English, Spanish",https://ibo.org/school/062744/
Uplift Atlas Preparatory,6695,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/006695/
Uplift Elevate Preparatory,62187,f,f,t,f,DP,t,English,https://ibo.org/school/062187/
Uplift Gradus Preparatory,60690,t,f,f,f,PYP,t,English,https://ibo.org/school/060690/
Uplift Grand Preparatory School,52437,t,t,t,f,"PYP, MYP, DP",t,"English, Spanish",https://ibo.org/school/052437/
Uplift Hampton Preparatory,6699,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/006699/
Uplift Heights,51768,t,t,t,f,"PYP, MYP, DP",t,"English, Spanish",https://ibo.org/school/051768/
Uplift Infinity Preparatory,49733,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/049733/
Uplift Luna Preparatory,49734,t,t,t,f,"PYP, MYP, DP",t,"English, Spanish",https://ibo.org/school/049734/
Uplift Meridian Preparatory,51748,t,f,f,f,PYP,t,English,https://ibo.org/school/051748/
Uplift Mighty Preparatory,51672,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/051672/
Uplift Pinnacle Preparatory,49735,t,f,f,f,PYP,t,English,https://ibo.org/school/049735/
Uplift Summit Preparatory,6713,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/006713/
Uplift Triumph Preparatory,52443,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/052443/
Uplift White Rock Hills Preparatory,61847,t,f,f,f,PYP,t,English,https://ibo.org/school/061847/
Uplift Wisdom High School,61713,f,f,t,f,DP,t,"English, Spanish",https://ibo.org/school/061713/
Upper Arlington High School,1440,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001440/
Upper St. Clair High School,1097,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/001097/
Urbana High School,1471,f,f,t,f,DP,t,English,https://ibo.org/school/001471/
UWC USA,207,f,f,t,f,DP,t,English,https://ibo.org/school/000207/
Valdosta High School,4002,f,f,t,f,DP,t,English,https://ibo.org/school/004002/
Valencia High School,1433,f,f,t,f,DP,t,English,https://ibo.org/school/001433/
Valley High School,140,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/000140/
Valley Inquiry Charter School,3597,t,f,f,f,PYP,t,English,https://ibo.org/school/003597/
Valley Preparatory School,52551,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/052551/
Valley Regional High School,60420,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/060420/
Valley View Charter Montessori,61500,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/061500/
Valparaiso High School,851,f,f,t,f,DP,t,English,https://ibo.org/school/000851/
Vandegrift High School,52174,f,f,t,f,DP,t,English,https://ibo.org/school/052174/
Vanguard High School,921,f,f,t,f,DP,t,English,https://ibo.org/school/000921/
Vaughn Middle School,50479,f,t,f,f,MYP,t,English,https://ibo.org/school/050479/
Venice High School,50830,f,f,t,t,"DP, CP",t,"English, Spanish",https://ibo.org/school/050830/
Verde Valley School,2950,f,f,t,f,DP,t,English,https://ibo.org/school/002950/
Vernon IB School,4026,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/004026/
Vernon Middle School,62022,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/062022/
Vertex Partnership Academies,61985,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/061985/
Vestal High School,1032,f,f,t,f,DP,t,English,https://ibo.org/school/001032/
Victory Charter School - Tampa,62394,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/062394/
Victory Charter School K5 - Osceola,62392,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/062392/
Village Elementary School,49106,f,t,f,f,MYP,t,English,https://ibo.org/school/049106/
Villanova Preparatory School,50350,f,f,t,f,DP,t,English,https://ibo.org/school/050350/
Vista Academy,50946,t,f,f,f,PYP,t,English,https://ibo.org/school/050946/
Vista Heights Middle School,52574,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/052574/
Vista High School,225,f,f,t,f,DP,t,English,https://ibo.org/school/000225/
Vista Magnet Middle School,4100,f,t,f,f,MYP,t,English,https://ibo.org/school/004100/
W. H. Adamson High School,63251,f,f,t,f,DP,t,"English, Spanish",https://ibo.org/school/063251/
W. H. Wilson Elementary,50112,t,f,f,f,PYP,t,English,https://ibo.org/school/050112/
W. P. Davidson High School,3330,f,f,t,f,DP,t,English,https://ibo.org/school/003330/
W.B. Ray High School,6241,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/006241/
W.E. Mitchell Middle School,49764,f,t,f,f,MYP,t,English,https://ibo.org/school/049764/
W.G. Enloe High School,990,f,f,t,f,DP,t,English,https://ibo.org/school/000990/
W.H. Council Traditional School,2552,t,f,f,f,PYP,t,English,https://ibo.org/school/002552/
Wade King Elementary School,6094,t,f,f,f,PYP,t,English,https://ibo.org/school/006094/
Waldo International School,51037,t,f,f,f,PYP,t,English,https://ibo.org/school/051037/
Walker Middle Magnet School,49462,f,t,f,f,MYP,t,English,https://ibo.org/school/049462/
Wallace R. Davis Elementary,63817,t,f,f,f,PYP,t,English,https://ibo.org/school/063817/
Walled Lake Western High School,13014,f,f,t,f,DP,t,English,https://ibo.org/school/013014/
Walnut High School,1246,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001246/
Walt Whitman Middle School,2061,f,t,f,f,MYP,t,English,https://ibo.org/school/002061/
Walter Hines Page High School,3370,f,f,t,f,DP,t,English,https://ibo.org/school/003370/
Walter Johnson Academy of International Studies,51654,f,t,f,f,MYP,t,English,https://ibo.org/school/051654/
Walter M. Williams High School,26018,f,f,t,f,DP,t,"English, Spanish",https://ibo.org/school/026018/
Walton Avenue School - PS 294,61079,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/061079/
Ware East Texas Montessori,61934,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/061934/
Warren T. Eich Middle School,50184,f,t,f,f,MYP,t,English,https://ibo.org/school/050184/
Warren T. Jackson Elementary,2437,t,f,f,f,PYP,t,English,https://ibo.org/school/002437/
Warwick High School,852,f,f,t,f,DP,t,English,https://ibo.org/school/000852/
Washburn High School,478,f,f,t,f,DP,t,English,https://ibo.org/school/000478/
Washburn Rural High School,4873,f,f,t,f,DP,t,English,https://ibo.org/school/004873/
Washington – Liberty High School,882,f,f,t,f,DP,t,English,https://ibo.org/school/000882/
Washington International School,56,t,f,t,f,"PYP, DP",t,English,https://ibo.org/school/000056/
Washington Preparatory School,60776,f,f,t,f,DP,t,English,https://ibo.org/school/060776/
Washington Yu Ying Public Charter School,4992,t,f,f,f,PYP,t,English,https://ibo.org/school/004992/
Washtenaw International High School,49134,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/049134/
Waterfront Montessori,6744,f,t,f,f,MYP,t,English,https://ibo.org/school/006744/
Watkins Mill High School,1434,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/001434/
Waugh Chapel,52444,t,f,f,f,PYP,t,English,https://ibo.org/school/052444/
Wausau East High School,117,f,f,t,f,DP,t,English,https://ibo.org/school/000117/
Weddington Hills Elementary School,50970,t,f,f,f,PYP,t,English,https://ibo.org/school/050970/
Wedgewood Park International School,6316,f,t,f,f,MYP,t,English,https://ibo.org/school/006316/
Wellwood International School,60118,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/060118/
Wesley International Academy,4602,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/004602/
West Anchorage High School,1521,f,f,t,f,DP,t,English,https://ibo.org/school/001521/
West Cabarrus High School,61680,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/061680/
West Charlotte High School,2316,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/002316/
West County Mandarin School,61048,t,f,f,f,PYP,t,"English, Chinese, Other",https://ibo.org/school/061048/
West End Middle Prep,2491,f,t,f,f,MYP,t,English,https://ibo.org/school/002491/
West Hall High School,3340,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/003340/
West High School,345,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/000345/
West High School,4845,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/004845/
