ceeb,school_name,state,latitude,longitude,us_region,is_school_match,is_public_hs,is_private_hs,sector,has_nu_analytics,has_nu_data,crime_risk_need,crime_risk_adv,educational_attainment_need,educational_attainment_adv,family_stability_need,family_stability_adv,housing_stability_need,housing_stability_adv,median_family_income_need,median_family_income_adv,socio_need_index,ap_offered,ap_tests_taken,ap_participation,ap_intensity_src,dual_enrollment_offered,dual_enrollment_rate,testtaker_rate,sat_participation_nu,sat_score_nu,grad_rate_2021,frl_rate,enrollment_9_12,grade_9,grade_10,grade_11,grade_12,child_poverty_saipe,per_pupil_state_local,leaid,district_total_revenue,per_resident_child_funding_total,per_resident_child_funding_state_local,funding_source,percent_going_to_college_mid,percent_going_to_4yr_college_mid,percent_federal_lunch_aid_mid,percent_first_gen_college_mid,number_of_ap_classes_offered_mid,size_of_senior_class_mid,ap_capstone,setting,ib_flag_candidate,meets_min_size,rigor_score,rigor_tier_num,rigor_tier_label,rigor_n_components_used,rigor_components_available,rigor_weighting_scheme,funding_tier,sat_percentile_by_us_region,sat_percentile_by_funding_tier,sat_percentile_by_rigor_tier_label
,Brockton Virtual Learning Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.0344827586206896,crdc_participation,0,,0.0114942528735632,,,,,87.0,32.0,20.0,17.0,18.0,7.0,,2503090.0,324681000.0,18417.437177378182,17036.757615292983,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.1484632012976337,0.0,Below Average,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
,Center For Technical Education Innovation,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,92.0,,811.0,339.0,186.0,149.0,137.0,9.1,,2506780.0,134127000.0,20430.61690784463,17858.644325971058,census_f33_per_resident_child_proxy,,,,,,,0,22-Suburb: Mid-size,0,True,,,,0,none,designed,Q3 (mid funding),,,
,Chelsea Opportunity Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,1,0.0681818181818181,0.0075757575757575,,,24.5,,132.0,18.0,47.0,44.0,23.0,21.3,,2503540.0,167485000.0,26367.28589420655,23193.95465994962,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-0.889124779614689,0.0,Below Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Chelsea Virtual Learning Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.0217391304347826,crdc_participation,0,,0.0,,,,,46.0,7.0,10.0,7.0,22.0,21.3,,2503540.0,167485000.0,26367.28589420655,23193.95465994962,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.2295736003708504,0.0,Below Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Claremont Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.2627986348122867,crdc_participation,1,0.0477815699658703,0.2081911262798634,,,87.0,,293.0,68.0,69.0,73.0,83.0,9.1,,2513230.0,551236000.0,19202.814742562532,16956.907963491954,census_f33_per_resident_child_proxy,,,,,,,0,12-City: Mid-size,0,True,-0.0311664076937861,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
,Community Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,1,0.0172413793103448,0.0,,,30.0,,58.0,3.0,20.0,12.0,23.0,21.3,,2502790.0,2002032000.0,28758.216501953575,24862.431050333256,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-1.0709970941286382,0.0,Below Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Community Academy of Science and Health,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1448087431693989,crdc_participation,1,0.0081967213114754,0.2486338797814207,,,67.0,,366.0,58.0,93.0,112.0,103.0,21.3,,2502790.0,2002032000.0,28758.216501953575,24862.431050333256,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.1817320074758251,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Community Charter School of Cambridge,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.4576271186440678,crdc_participation,1,0.0423728813559322,0.2457627118644068,,,95.0,,118.0,27.0,29.0,26.0,36.0,7.6,,2500086.0,,,,none,,,,,,,0,12-City: Mid-size,0,True,0.4265344371240004,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,,,,
,Conservatory of the Arts,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1935483870967742,crdc_participation,1,0.1612903225806451,0.4838709677419355,,,95.0,,155.0,42.0,31.0,44.0,38.0,21.1,,2511130.0,730182000.0,27267.98117857943,21996.377623422213,census_f33_per_resident_child_proxy,,,,,,,0,12-City: Mid-size,0,True,0.86440351343544,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Dearborn 6-12 STEM Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1278409090909091,crdc_participation,1,0.2073863636363636,0.0113636363636363,,,74.5,,352.0,94.0,79.0,90.0,89.0,21.3,,2502790.0,2002032000.0,28758.216501953575,24862.431050333256,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.6281049783491988,1.0,Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Edison Evening Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,225.0,,,101.0,124.0,,,,,,,none,,,,,,,0,21-Suburb: Large,0,True,,,,0,none,designed,,,,
,Emergence Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,196.0,83.0,67.0,46.0,,,,,,,,none,,,,,,,0,12-City: Mid-size,0,True,,,,0,none,designed,,,,
,Excel Academy Charter School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.5586510263929618,crdc_participation,0,,0.2052785923753665,,,97.5,,682.0,174.0,178.0,173.0,157.0,21.3,,2500075.0,,,,none,,,,,,,0,11-City: Large,0,True,1.334025354750431,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,,,,
,Fecteau-Leary Junior/Senior High School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,49.5,,73.0,16.0,17.0,25.0,15.0,11.0,,2507110.0,411008000.0,23424.59819901972,20645.95919297846,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q4 (highest funding),,,
,Fredrick Douglass Collegiate Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,235.0,74.0,78.0,83.0,,,,,,,,none,,,,,,,0,21-Suburb: Large,0,True,,,,0,none,designed,,,,
,Gardner Academy for Learning and Technology,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,74.5,,123.0,15.0,20.0,42.0,46.0,9.1,,2505130.0,55073000.0,19725.28653295129,17689.111747851002,census_f33_per_resident_child_proxy,,,,,,,0,22-Suburb: Mid-size,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,Gateway Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,75.0,,132.0,29.0,34.0,27.0,42.0,11.0,,2505970.0,190406000.0,19086.407377706495,16855.55332798717,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,Gateway to College,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,49.5,,44.0,4.0,4.0,12.0,24.0,9.1,,2511850.0,40630000.0,19192.253188474257,17383.08927727917,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,,,,0,none,designed,Q3 (mid funding),,,
,Global Learning Charter Public School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1220930232558139,crdc_participation,1,0.1162790697674418,0.1220930232558139,,,90.0,,172.0,45.0,39.0,49.0,39.0,10.8,,2500519.0,,,,none,,,,,,,0,22-Suburb: Mid-size,0,True,-0.4415410874631278,1.0,Average,2,crdc_coursework+test_participation,designed,,,,
,Goodrich Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,72.0,,160.0,1.0,33.0,32.0,94.0,9.1,,2504890.0,135236000.0,20786.35106055948,18000.922225637874,census_f33_per_resident_child_proxy,,,,,,,0,22-Suburb: Mid-size,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,Hampden Charter School of Science,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.291497975708502,crdc_participation,1,0.0161943319838056,0.117408906882591,,,95.0,,494.0,137.0,124.0,122.0,111.0,21.1,,2500522.0,,,,none,,,,,,,0,21-Suburb: Large,0,True,-0.3064342862273287,1.0,Average,2,crdc_coursework+test_participation,designed,,,,
,High School Learning Center,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,57.0,,198.0,5.0,24.0,37.0,132.0,11.0,,2506660.0,417004000.0,25034.76016089332,21893.13802005163,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q4 (highest funding),,,
,Lawrence High School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.0260386190754827,crdc_participation,0,,0.0,,,79.0,,3418.0,883.0,815.0,857.0,863.0,11.0,,2506660.0,417004000.0,25034.76016089332,21893.13802005163,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.2140749309545988,0.0,Below Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Leblanc Therapeutic Day School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,75.0,,36.0,5.0,8.0,11.0,12.0,7.6,,2507020.0,406715000.0,22859.43120503597,20118.42401079137,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q4 (highest funding),,,
,Leominster Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,32.0,,7.0,10.0,15.0,,,,,,,none,,,,,,,0,22-Suburb: Mid-size,0,True,,,,0,none,designed,,,,
,Leominster Center for Excellence,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,75.0,,65.0,5.0,12.0,18.0,30.0,9.1,,2506780.0,134127000.0,20430.61690784463,17858.644325971058,census_f33_per_resident_child_proxy,,,,,,,0,22-Suburb: Mid-size,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,Libertas Academy Charter School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1473684210526315,crdc_participation,0,,0.0,,,,,285.0,84.0,82.0,60.0,59.0,21.1,,2500586.0,,,,none,,,,,,,0,12-City: Mid-size,0,True,-0.7767088513277735,0.0,Below Average,2,crdc_coursework+test_participation,designed,,,,
,Lyon High School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.6631578947368421,crdc_participation,1,0.0105263157894736,0.0736842105263157,,,90.0,,95.0,18.0,29.0,28.0,20.0,21.3,,2502790.0,2002032000.0,28758.216501953575,24862.431050333256,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,0.220813437361415,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Malden High,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1246006389776357,crdc_participation,1,0.0724174653887114,0.161874334398296,,,80.0,,1878.0,492.0,441.0,473.0,472.0,7.6,,2507170.0,148046000.0,18580.0702811245,15660.39156626506,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-0.383609290500868,1.0,Average,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
,Map Academy Charter School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,15.0,,301.0,67.0,74.0,76.0,84.0,7.0,,2500589.0,,,,none,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,,,,
,Margarita Muniz Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.2160493827160493,crdc_participation,0,,0.0709876543209876,,,82.0,,324.0,85.0,83.0,80.0,76.0,21.3,,2502790.0,2002032000.0,28758.216501953575,24862.431050333256,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.3119067187308351,1.0,Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Monomoy Regional High School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.2657580919931857,crdc_participation,1,0.0391822827938671,0.1669505962521294,,,97.5,,587.0,146.0,150.0,134.0,157.0,10.6,,2500544.0,54996000.0,30401.326699834164,28654.505251520175,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-0.1654231330129493,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,New Heights Charter School of Brockton,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,1,0.6893939393939394,0.0,,,92.0,,396.0,101.0,89.0,99.0,107.0,7.0,,2500559.0,,,,none,,,,,,,0,21-Suburb: Large,0,True,1.0229025162533698,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,,,,
,New Liberty Innovation School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,30.0,,34.0,2.0,11.0,8.0,13.0,11.0,,2510380.0,92963000.0,18474.364069952306,16244.634340222576,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,PROMISE College and Career Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,138.0,49.0,58.0,31.0,,,,,,,,none,,,,,,,0,21-Suburb: Large,0,True,,,,0,none,designed,,,,
,Phoenix Academy Charter Public High School Chelsea,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,1,0.0101010101010101,0.0,,,12.0,,198.0,165.0,4.0,27.0,2.0,21.3,,2500090.0,,,,none,,,,,,,0,21-Suburb: Large,0,True,-1.0932408780451202,0.0,Below Average,2,crdc_coursework+test_participation,designed,,,,
,Phoenix Academy Public Charter High School Lawrence,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,1,0.1071428571428571,0.0,,,24.5,,140.0,101.0,1.0,35.0,3.0,11.0,,2500590.0,,,,none,,,,,,,0,21-Suburb: Large,0,True,-0.7909346788596219,0.0,Below Average,2,crdc_coursework+test_participation,designed,,,,
,Phoenix Academy Public Charter High School Springfield,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,15.0,,158.0,106.0,3.0,40.0,9.0,21.1,,2500555.0,,,,none,,,,,,,0,12-City: Mid-size,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,,,,
,Quincy Upper School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.0853658536585365,crdc_participation,0,,0.2235772357723577,,,74.5,,246.0,66.0,58.0,60.0,62.0,21.3,,2502790.0,2002032000.0,28758.216501953575,24862.431050333256,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.3160649717136783,1.0,Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,RISE Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,44.5,,72.0,2.0,22.0,27.0,21.0,11.0,,2506660.0,417004000.0,25034.76016089332,21893.13802005163,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q4 (highest funding),,,
,Resiliency Preparatory Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,52.0,,149.0,28.0,34.0,44.0,43.0,10.8,,2504830.0,281057000.0,20006.904897494303,16804.02904328018,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,Springfield High School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0042194092827004,,,12.0,,237.0,45.0,44.0,46.0,102.0,21.1,,2511130.0,730182000.0,27267.98117857943,21996.377623422213,census_f33_per_resident_child_proxy,,,,,,,0,12-City: Mid-size,0,True,-1.2961727669438006,0.0,Below Average,1,test_participation,designed,Q4 (highest funding),,,
,Springfield International Academy at Sci-Tech,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,,,95.0,15.0,33.0,28.0,19.0,21.1,,2511130.0,730182000.0,27267.98117857943,21996.377623422213,census_f33_per_resident_child_proxy,,,,,,,0,12-City: Mid-size,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q4 (highest funding),,,
,Tantasqua Regional Vocational,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.0239852398523985,crdc_participation,0,,0.0202952029520295,,,97.5,,542.0,157.0,137.0,121.0,127.0,9.1,,2511490.0,37426000.0,23494.03640929065,21902.699309478972,census_f33_per_resident_child_proxy,,,,,,,0,41-Rural: Fringe,0,True,-1.1593733383549307,0.0,Below Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Taunton Alternative High School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,74.0,,,26.0,48.0,,,,,,,none,,,,,,,0,21-Suburb: Large,0,True,,,,0,none,designed,,,,
,Taunton Public Virtual Academy (TPVA),MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,56.0,12.0,16.0,15.0,13.0,10.8,,2511520.0,167309000.0,18637.518101815753,17079.20240614905,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,,,,0,none,designed,Q3 (mid funding),,,
,TechBoston Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1148867313915857,crdc_participation,1,0.0113268608414239,0.2653721682847896,,,92.0,,618.0,140.0,167.0,170.0,141.0,21.3,,2502790.0,2002032000.0,28758.216501953575,24862.431050333256,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.1795681159029546,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,The Career Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,24.5,,83.0,12.0,24.0,22.0,25.0,7.6,,2507020.0,406715000.0,22859.43120503597,20118.42401079137,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q4 (highest funding),,,
,The Springfield Renaissance School an Expeditionary Learning,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.2012578616352201,crdc_participation,1,0.0440251572327044,0.4308176100628931,,,92.0,,318.0,85.0,76.0,83.0,74.0,21.1,,2511130.0,730182000.0,27267.98117857943,21996.377623422213,census_f33_per_resident_child_proxy,,,,,,,0,12-City: Mid-size,0,True,0.5333019847698688,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Trinity Day Academy,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,75.0,,62.0,19.0,17.0,13.0,13.0,10.8,,2508430.0,334607000.0,20554.51809079182,18014.92720683089,census_f33_per_resident_child_proxy,,,,,,,0,22-Suburb: Mid-size,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,Waltham Valor High School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,49.0,1.0,10.0,26.0,12.0,7.6,,2512000.0,196595000.0,31151.16463318016,29343.844081762003,census_f33_per_resident_child_proxy,,,,,,,0,13-City: Small,0,True,,,,0,none,designed,Q4 (highest funding),,,
,Wareham Cooperative Alternative School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,49.5,,39.0,4.0,17.0,10.0,8.0,7.0,,2512060.0,54696000.0,20386.134923592992,17994.40924338427,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,Worcester Alternative High School,MA,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,,36.0,6.0,10.0,12.0,8.0,9.1,,2513230.0,551236000.0,19202.814742562532,16956.907963491954,census_f33_per_resident_child_proxy,,,,,,,0,12-City: Mid-size,0,True,,,,0,none,designed,Q3 (mid funding),,,
,Academy for College and Career Exploration,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1164705882352941,crdc_participation,1,0.0188235294117647,0.2011764705882353,,,62.0,79.11065149948294,850.0,294.0,207.0,189.0,160.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.3614760987796775,1.0,Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Academy of Health Sciences at PGCC,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,1,0.9012345679012346,0.5303030303030303,,,97.5,50.21645021645022,462.0,148.0,92.0,126.0,96.0,12.2,,2400510.0,3353655000.0,21748.030219512984,19853.701241853378,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,3.305564920348983,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Augusta Fells Savage Institute of Visual Arts,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.115727002967359,crdc_participation,0,,0.1275964391691394,,,27.0,92.58160237388724,337.0,87.0,100.0,69.0,81.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.5003223350161319,1.0,Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,BCDC Educational Center,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,10.0,48.07692307692308,52.0,13.0,11.0,20.0,8.0,10.6,,2400120.0,2579707000.0,18907.956169604575,16939.575622091106,census_f33_per_resident_child_proxy,,,,,,,0,13-City: Small,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,Baltimore Design School,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.3368055555555556,crdc_participation,1,0.1423611111111111,0.4444444444444444,,,97.5,75.94433399602386,288.0,78.0,78.0,79.0,53.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,0.9724782217596856,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Baltimore Leadership School for Young Women,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.1906614785992217,crdc_participation,1,0.0544747081712062,0.3891050583657587,,,95.0,82.61802575107296,257.0,93.0,68.0,32.0,64.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,0.4028386332214213,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Baltimore Revolutionary Academy for Virtual Ed.,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,,,,,78.83495145631068,314.0,72.0,86.0,73.0,83.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,,,,0,none,designed,Q4 (highest funding),,,
,Benjamin Franklin High School at Masonville Cove,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.0521628498727735,crdc_participation,1,0.05470737913486,0.1526717557251908,,,42.0,63.74045801526717,786.0,290.0,198.0,132.0,166.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.569915447288313,1.0,Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Center for Educational Opportunity,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,24.5,66.39344262295081,86.0,32.0,23.0,27.0,4.0,7.3,,2400390.0,822955000.0,18580.637149759543,17232.146485742025,census_f33_per_resident_child_proxy,,,,,,,0,22-Suburb: Mid-size,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q3 (mid funding),,,
,City Neighbors High,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.141826923076923,crdc_participation,0,,0.4014423076923077,,,82.0,70.67307692307692,416.0,111.0,106.0,100.0,99.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,0.4317333757202622,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Claremont School,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,0,,,none,0,,0.0,,,50.0,82.6086956521739,46.0,5.0,6.0,3.0,32.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-1.3241475550941832,0.0,Below Average,1,test_participation,designed,Q4 (highest funding),,,
,College Park Academy,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.778640917419484,crdc_participation,1,0.073394495412844,0.2691131498470948,,,95.0,53.225806451612904,327.0,78.0,83.0,83.0,83.0,12.2,,2400510.0,3353655000.0,21748.030219512984,19853.701241853378,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,1.1248970613139455,4.0,Most Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,ConneXions: A Community Based Arts School,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.0512129380053908,crdc_participation,0,,0.0943396226415094,,,62.0,88.7189292543021,371.0,112.0,108.0,78.0,73.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.8346469663205276,0.0,Below Average,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Coppin Academy,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.0311111111111111,crdc_participation,1,0.1133333333333333,0.2444444444444444,,,92.0,83.77777777777777,450.0,158.0,130.0,92.0,70.0,22.8,,2400090.0,2256532000.0,26720.3315571344,21605.375962107755,census_f33_per_resident_child_proxy,,,,,,,0,11-City: Large,0,True,-0.235717091754514,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q4 (highest funding),,,
,Crofton High School,MD,,,,False,True,False,public,False,False,,,,,,,,,,,,1,,0.2528856243441763,crdc_participation,1,0.0010493179433368,0.1878279118572927,,,,17.313746065057714,1906.0,472.0,493.0,461.0,480.0,7.3,,2400060.0,1911146000.0,19410.182711936704,17777.67847167914,census_f33_per_resident_child_proxy,,,,,,,0,21-Suburb: Large,0,True,-0.1841356420420417,2.0,Demanding,2,crdc_coursework+test_participation,designed,Q3 (mid funding),,,
