destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,summative_designation,summative_designation_student_group_s,title_i_status,state_senate_district,state_house_district,ebf_tier,pct_ebf_capacity_to_meet_expectations,count_school_enrollment,site_level_per_pupil_expenditures_federal,site_level_per_pupil_expenditures_state_local,site_level_per_pupil_expenditures_subtotal,district_centralized_per_pupil_expenditure_federal,district_centralized_per_pupil_expenditure_state_local,district_centralized_per_pupil_expenditure_subtotal,total_per_pupil_expenditures_federal,total_per_pupil_expenditures_state_local,total_per_pupil_expenditures_subtotal,exclusions,total_expenditures_sber,local_property_taxes,pct_local_property_taxes,other_local_funding,pct_other_local_funding,evidence_based_funding,pct_evidence_based_funding,other_state_funding,pct_other_state_funding,federal_funding,pct_federal_funding,total_revenue_source,eav_per_pupil,total_school_tax_rate_per_100,instructional_expenditure_per_pupil,operating_expenditures,instruction,pct_instruction,general_admin,pct_general_admin,supporting_services,pct_supporting_services,other_expenditures,pct_other_expenditures,education_fund,pct_education_fund,operations_b_m,pct_operations_b_m,transportation,pct_transportation,debt_service,pct_debt_service,tort,pct_tort,munic_ret_soc_security,pct_munic_ret_soc_security,fire_prev_safety,pct_fire_prev_safety,capital_projects_fund,pct_capital_projects_fund,total_expenditures_afr,per_pupil_pension_obligation_amount,total_pension_obligation_amount
Finance1,16-019-4300-26-0000,District,,Sandwich CUSD 430,Sandwich,Dekalb,Unit District,,,,,,38,75,1,77.9,1880.35,19.84,11344.81,11364.65,662.41,4252.93,4915.34,682.25,15597.74,16279.99,3033338.66,33645419.84,18829658,58.7,1304164,4.1,6047672,18.9,3031633,9.5,2861457,8.9,32074584,229582.05,4.72,12028.24,16455.34,19672789,61.6,507946,1.6,9454186,29.6,2290517,7.2,25835394,80.9,2155704,6.8,1545075,4.8,851589,2.7,0,0,849472,2.7,503608,1.6,184596,0.6,31925438,818.24,1508017.91
Finance1,16-019-4300-26-2007,School,Herman E Dummer,Sandwich CUSD 430,Sandwich,Dekalb,Unit District,Elementary School,4 - 5,Commendable,All Students,Title 1 Schoolwide,38,75,,,277,0,11170.99,11170.99,662.41,4252.93,4915.34,662.41,15423.92,16086.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4300-26-2003,School,Lynn G Haskin Elementary School,Sandwich CUSD 430,Sandwich,Dekalb,Unit District,Elementary School,PK - 3,Commendable,All Students,Title 1 Schoolwide,38,75,,,286,22.84,7853.06,7875.9,662.41,4252.93,4915.34,685.25,12105.99,12791.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4300-26-2006,School,Prairie View Elem School,Sandwich CUSD 430,Sandwich,Dekalb,Unit District,Elementary School,K - 3,Commendable,All Students,Title 1 Schoolwide,38,75,,,203.5,0,12424.8,12424.8,662.41,4252.93,4915.34,662.41,16677.73,17340.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4300-26-0001,School,Sandwich Community High School,Sandwich CUSD 430,Sandwich,Dekalb,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,38,75,,,550.5,6.62,12779.12,12785.74,662.41,4252.93,4915.34,669.03,17032.05,17701.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4300-26-1001,School,Sandwich Middle School,Sandwich CUSD 430,Sandwich,Dekalb,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,38,75,,,420.85,64.47,11449.57,11514.04,662.41,4252.93,4915.34,726.89,15702.5,16429.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4300-26-2004,School,W W Woodbury Elem School,Sandwich CUSD 430,Sandwich,Dekalb,Unit District,Elementary School,K - 3,Commendable,All Students,Title 1 Schoolwide,38,75,,,142.5,0,11298,11298,662.41,4252.93,4915.34,662.41,15550.93,16213.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,39-055-0090-26-0000,District,,Sangamon Valley CUSD 9,Niantic,Macon,Unit District,,,,,,44,87,3,93,603.89,754.48,10476.87,11231.35,20.07,3717.95,3738.02,774.55,14194.82,14969.37,1922361,10962212.14,6425815,61.8,901174,8.7,1626362,15.6,737270,7.1,711181,6.8,10401802,207623.2,4.98,9356.99,16015.65,4872464,47.3,399321,3.9,3262948,31.6,1774970,17.2,7300707,70.8,684010,6.6,939298,9.1,589186,5.7,172642,1.7,173130,1.7,108635,1.1,342095,3.3,10309703,733.22,451663.93
Finance1,39-055-0090-26-0001,School,Sangamon Valley High School,Sangamon Valley CUSD 9,Niantic,Macon,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,44,87,,,199.62,275.15,10532.7,10807.86,20.07,3717.95,3738.02,295.23,14250.65,14545.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,39-055-0090-26-2002,School,Sangamon Valley Intermediate School,Sangamon Valley CUSD 9,Illiopolis,Macon,Unit District,Elementary School,3 - 5,Commendable,All Students,Title 1 Eligible but Not Served,44,87,,,115.5,0,11441.25,11441.25,20.07,3717.95,3738.02,20.07,15159.19,15179.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,39-055-0090-26-1001,School,Sangamon Valley Middle School,Sangamon Valley CUSD 9,Illiopolis,Macon,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,44,87,,,144.5,104.78,10561.67,10666.44,20.07,3717.95,3738.02,124.85,14279.61,14404.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,39-055-0090-26-2001,School,Sangamon Valley Primary School,Sangamon Valley CUSD 9,Harristown,Macon,Unit District,Elementary School,PK - 2,Commendable,All Students,Title 1 Targeted,44,87,,,144.27,2672.45,9542.61,12215.07,20.07,3717.95,3738.02,2692.53,13260.56,15953.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,24-032-060C-04-0000,District,,Saratoga CCSD 60C,Morris,Grundy,Elementary District,,,,,,38,75,2,89.4,766.305,291.1,12915.22,13206.32,2.38,2149.42,2151.81,293.49,15064.64,15358.13,2521894.29,14290903.01,9399873,60.2,3885105,24.9,1153349,7.4,421454,2.7,762691,4.9,15622472,464165.19,2.9,8518.61,14130.62,5833287,38.7,515692,3.4,4674520,31,4053122,26.9,8992182,59.6,642429,4.3,2555618,17,1599400,10.6,420519,2.8,457310,3,252836,1.7,156327,1,15076621,707.32,586369.9
Finance1,24-032-060C-04-2001,School,Saratoga Elem School,Saratoga CCSD 60C,Morris,Grundy,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Targeted,38,75,,,766.31,291.1,12915.22,13206.32,2.38,2149.42,2151.81,293.49,15064.64,15358.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,17-053-4380-04-0000,District,,Saunemin CCSD 438,Saunemin,Livingston,Elementary District,,,,,,53,106,2,81.9,102.5,513,19587.37,20100.38,143.47,7289.5,7432.97,656.47,26876.88,27533.35,355296.83,3177464.86,1541090,51.9,232348,7.8,756461,25.5,232436,7.8,209260,7,2971595,284322.86,3.32,15277.84,25093.25,1658562,53.3,184529,5.9,955875,30.7,313136,10.1,2237809,71.9,364938,11.7,189914,6.1,0,0,73510,2.4,75870,2.4,0,0,170061,5.5,3112102,1275.27,126252.01
Finance1,17-053-4380-04-2001,School,Saunemin Elem School,Saunemin CCSD 438,Saunemin,Livingston,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,53,106,,,102.5,513,19587.37,20100.38,143.47,7289.5,7432.97,656.47,26876.88,27533.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,08-043-2110-26-0000,District,,Scales Mound CUSD 211,Scales Mound,Jo Daviess,Unit District,,,,,,45,89,4,150,244,111.93,1403.18,1515.11,383.63,22564.1,22947.73,495.56,23967.28,24462.84,1320564.18,7289497.32,5114655,80.5,633832,10,142806,2.2,214307,3.4,246609,3.9,6352209,492249.57,4.33,14358.76,23156.18,3320177,48.9,248093,3.7,1855819,27.3,1362333,20.1,4588500,67.6,942339,13.9,451671,6.7,525263,7.7,96872,1.4,181777,2.7,0,0,0,0,6786422,1204.04,308235.5
Finance1,08-043-2110-26-2001,School,Scales Mound Elem School,Scales Mound CUSD 211,Scales Mound,Jo Daviess,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Targeted,45,89,,,124,39.14,1096.52,1135.66,383.63,21758.02,22141.64,422.77,22854.53,23277.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,08-043-2110-26-0002,School,Scales Mound High School,Scales Mound CUSD 211,Scales Mound,Jo Daviess,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,45,89,,,66.5,337.71,3091.23,3428.94,383.63,23596.19,23979.82,721.34,26687.42,27408.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,08-043-2110-26-1001,School,Scales Mound Jr High School,Scales Mound CUSD 211,Scales Mound,Jo Daviess,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,45,89,,,53.5,0,15.73,15.73,383.63,23149.53,23533.16,383.63,23165.26,23548.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-0000,District,,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,,,,,,28,56,2,80.4,15136.825,610.71,9842.9,10453.61,384.57,7522.27,7906.84,995.27,17365.17,18360.44,24732472,302651291.8,214099651,81.9,6275639,2.4,18265666,7,12085046,4.6,10660104,4.1,261386106,404158.12,3.69,10915.26,17896.66,151957825,56.2,1275273,0.5,101634258,37.6,15735124,5.8,219018369,80.9,29587669,10.9,14570829,5.4,0,0,0,0,7425613,2.7,0,0,0,0,270602480,1013.5,15472067.67
Finance1,05-016-0540-04-2028,School,Adlai Stevenson Elem School,Schaumburg CCSD 54,Elk Grove Village,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,24,48,,,518.6,715.61,9692.3,10407.91,388.5,7564.98,7953.48,1104.11,17257.28,18361.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2023,School,Adolph Link Elem School,Schaumburg CCSD 54,Elk Grove Village,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Ineligible Due to Ranking,24,48,,,650.5,413.8,7929.69,8343.49,368.89,7352.19,7721.08,782.69,15281.88,16064.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2026,School,Albert Einstein Elem School,Schaumburg CCSD 54,Hanover Park,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,511.33,1289.38,10822.31,12111.69,389.88,7579.9,7969.78,1679.26,18402.21,20081.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2011,School,Anne Fox Elem School,Schaumburg CCSD 54,Hanover Park,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,325.08,1745.61,12804.94,14550.55,446.09,8189.72,8635.81,2191.7,20994.66,23186.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2002,School,Buzz Aldrin Elem School,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,28,56,,,565.5,830.78,10749.68,11580.46,380.48,7477.94,7858.42,1211.26,18227.62,19438.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2005,School,Campanelli Elem School,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Exemplary,All Students,Title 1 Ineligible Due to Ranking,22,44,,,554.96,406.73,7507.15,7913.88,382.17,7496.22,7878.39,788.9,15003.37,15792.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-1018,School,Dwight D Eisenhower JHS,Schaumburg CCSD 54,Hoffman Estates,Cook,Elementary District,Middle/Junior High School,7 - 8,Commendable,All Students,Title 1 Eligible but Not Served,22,44,,,662.5,314.92,9748.6,10063.52,367.49,7337.03,7704.52,682.41,17085.63,17768.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2031,School,Elizabeth Blackwell Elem School,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,452.25,738.63,9879.63,10618.26,402.7,7718.95,8121.65,1141.33,17598.58,18739.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2030,School,Enders-Salk Elem School,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,471.03,783.61,8778.23,9561.84,398.27,7670.96,8069.23,1181.88,16449.19,17631.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2008,School,Everett Dirksen Elementary Sch,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Ineligible Due to Ranking,28,56,,,531.87,924.87,8767.58,9692.45,386.09,7538.8,7924.89,1310.96,16306.38,17617.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2010,School,Fairview Elem School,Schaumburg CCSD 54,Hoffman Estates,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Ineligible Due to Ranking,28,56,,,474.26,335.79,7402.28,7738.07,397.55,7663.1,8060.65,733.34,15065.38,15798.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2029,School,Frederick Nerge Elem School,Schaumburg CCSD 54,Roselle,Cook,Elementary District,Elementary School,K - 6,Exemplary,All Students,Title 1 Ineligible Due to Ranking,24,48,,,610.83,421.19,7256.51,7677.7,373.9,7406.52,7780.42,795.09,14663.03,15458.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2013,School,Hanover Highlands Elem School,Schaumburg CCSD 54,Hanover Park,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,540.5,772.15,9989.11,10761.26,384.59,7522.46,7907.05,1156.74,17511.57,18668.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-1020,School,Helen Keller JHS,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Ineligible Due to Ranking,22,44,,,614.63,451.61,11350.79,11802.4,373.39,7401.01,7774.4,825,18751.8,19576.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2027,School,Hoover Math and Science Academy,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Exemplary,All Students,Title 1 Ineligible Due to Ranking,22,44,,,645.63,187.88,8089.56,8277.44,369.47,7358.5,7727.97,557.35,15448.06,16005.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-1001,School,Jane Addams JHS,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Middle/Junior High School,4 - 8,Commendable,All Students,Title 1 Ineligible Due to Ranking,28,56,,,695.5,448.92,12015.38,12464.3,363.9,7298.05,7661.95,812.82,19313.43,20126.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2022,School,John Muir Literacy Academy,Schaumburg CCSD 54,Hoffman Estates,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,487.13,1694.18,10485.33,12179.51,394.75,7632.78,8027.53,2088.93,18118.11,20207.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2018,School,Lakeview Elem School,Schaumburg CCSD 54,Hoffman Estates,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,501.11,948.13,9634.07,10582.2,391.88,7601.61,7993.49,1340.01,17235.68,18575.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2032,School,Lincoln Prairie School,Schaumburg CCSD 54,Hoffman Estates,Cook,Elementary District,Elementary School,K - 8,Commendable,All Students,Title 1 Ineligible Due to Ranking,22,44,,,346.5,589.27,11546.57,12135.84,436.55,8086.22,8522.77,1025.82,19632.79,20658.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2019,School,MacArthur International Spanish Academy,Schaumburg CCSD 54,Hoffman Estates,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,436.5,767.89,8093.74,8861.63,406.7,7762.37,8169.07,1174.59,15856.11,17030.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-1019,School,Margaret Mead JHS,Schaumburg CCSD 54,Elk Grove Village,Cook,Elementary District,Middle/Junior High School,7 - 8,Commendable,All Students,Title 1 Ineligible Due to Ranking,28,56,,,703.54,129.18,8797.74,8926.92,363.08,7289.11,7652.19,492.26,16086.85,16579.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2007,School,Michael Collins Elem School,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Exemplary,All Students,Title 1 Ineligible Due to Ranking,28,56,,,794.26,497.03,7600.34,8097.37,354.93,7200.75,7555.68,851.96,14801.09,15653.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2015,School,Nathan Hale Elem School,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Ineligible Due to Ranking,28,56,,,491.63,569.69,10406.42,10976.11,393.81,7622.55,8016.36,963.5,18028.97,18992.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2003,School,Neil Armstrong Elem School,Schaumburg CCSD 54,Hoffman Estates,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Targeted,22,44,,,504.13,1029.82,11269.27,12299.09,391.28,7595.1,7986.38,1421.1,18864.37,20285.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-1012,School,Robert Frost JHS,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Middle/Junior High School,7 - 8,Commendable,All Students,Title 1 Ineligible Due to Ranking,28,56,,,736.89,62.68,9150.16,9212.84,359.85,7254.1,7613.95,422.53,16404.26,16826.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-3111,School,The District 54 Early Learning Center,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Special School,PK,,,Title 1 Eligible but Not Served,28,56,,,291.42,487.94,31446.45,31934.39,463.92,8383.09,8847.01,951.86,39829.54,40781.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2009,School,Thomas Dooley Elem School,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Exemplary,All Students,Title 1 Ineligible Due to Ranking,28,56,,,438.13,565.05,8627.84,9192.89,406.27,7757.73,8164,971.32,16385.57,17356.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0540-04-2006,School,Winston Churchill Elem School,Schaumburg CCSD 54,Schaumburg,Cook,Elementary District,Elementary School,K - 6,Commendable,All Students,Title 1 Ineligible Due to Ranking,22,44,,,580.63,296.74,8717.82,9014.56,378.17,7452.86,7831.03,674.91,16170.68,16845.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-0810-02-0000,District,,Schiller Park SD 81,Schiller Park,Cook,Elementary District,,,,,,10,20,1,76.7,1364.55,524.15,12523.7,13047.86,236.54,3172.7,3409.24,760.69,15696.4,16457.1,4208916.65,26665445.67,21810761,71.8,1329950,4.4,4031709,13.3,1331462,4.4,1876515,6.2,30380397,374106.92,4.26,9711.11,17602.41,12214736,45,692983,2.6,8128565,30,6089872,22.5,18375075,67.7,2197373,8.1,1699464,6.3,3686411,13.6,0,0,509598,1.9,3454,0,654781,2.4,27126156,853.45,1140211.15
Finance1,06-016-0810-02-2001,School,John F Kennedy Elem School,Schiller Park SD 81,Schiller Park,Cook,Elementary District,Elementary School,PK - 3,Commendable,All Students,Title 1 Schoolwide,10,20,,,619.05,630.26,12620.21,13250.47,236.54,3172.7,3409.24,866.8,15792.91,16659.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-0810-02-1001,School,Lincoln Middle School,Schiller Park SD 81,Schiller Park,Cook,Elementary District,Middle/Junior High School,6 - 8,Targeted,Children with Disabilities,Title 1 Schoolwide,10,20,,,476.5,443.75,11540.14,11983.89,236.54,3172.7,3409.24,680.29,14712.84,15393.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,06-016-0810-02-2003,School,Washington Elem School,Schiller Park SD 81,Schiller Park,Cook,Elementary District,Elementary School,4 - 5,Commendable,All Students,Title 1 Schoolwide,10,20,,,269,422.4,14043.86,14466.26,236.54,3172.7,3409.24,658.94,17216.56,17875.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-085-0050-26-0000,District,,Schuyler-Industry CUSD 5,Rushville,Schuyler,Unit District,,,,,,50,99,2,89.6,933.64,346.62,6392.47,6739.09,1580.7,6062.56,7643.26,1927.32,12455.04,14382.35,3414810.28,16842751.54,7397800,46.6,2100802,13.2,3816372,24,1289242,8.1,1282731,8.1,15886947,202825.36,3.78,7165.14,13063.69,6193547,40.9,384685,2.5,4875360,32.2,3706810,24.5,9277245,61.2,561933,3.7,1504023,9.9,350925,2.3,819704,5.4,347121,2.3,0,0,2299451,15.2,15160402,660.86,545208.69
Finance1,26-085-0050-26-0001,School,Rushville-Industry High School,Schuyler-Industry CUSD 5,Rushville,Schuyler,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,50,99,,,289.64,0,5859.01,5859.01,1580.7,6062.56,7643.26,1580.7,11921.58,13502.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-085-0050-26-2004,School,Schuyler Industry Middle School,Schuyler-Industry CUSD 5,Rushville,Schuyler,Unit District,Elementary School,5 - 8,Targeted,Children with Disabilities,Title 1 Eligible but Not Served,50,99,,,250,15.62,6944.25,6959.87,1580.7,6062.56,7643.26,1596.32,13006.82,14603.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-085-0050-26-2001,School,Washington Elem School,Schuyler-Industry CUSD 5,Rushville,Schuyler,Unit District,Elementary School,PK - 1,,,Title 1 Schoolwide,50,99,,,115,455.63,4724.63,5180.26,1580.7,6062.56,7643.26,2036.32,10787.2,12823.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-085-0050-26-2002,School,Webster Elem School,Schuyler-Industry CUSD 5,Rushville,Schuyler,Unit District,Elementary School,2 - 4,Commendable,All Students,Title 1 Schoolwide,50,99,,,181.5,1472.82,8318.5,9791.33,1580.7,6062.56,7643.26,3053.52,14381.07,17434.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,01-086-0020-26-0000,District,,Scott-Morgan CUSD 2,Bluffs,Scott,Unit District,,,,,,50,100,4,105.1,171,638.38,10261.16,10899.54,221.4,8889.56,9110.96,859.78,19150.72,20010.5,704637.24,4126432.8,1801591,41.8,470367,10.9,1014797,23.5,246510,5.7,778218,18,4311483,193728.06,5.34,10987.43,20429.45,1735685,25.9,291041,4.3,1086328,16.2,3586265,53.5,2688496,40.1,485328,7.2,737948,11,387745,5.8,166321,2.5,82795,1.2,2150686,32.1,0,0,6699319,899.44,150206.26
Finance1,01-086-0020-26-2001,School,Bluffs Elementary School,Scott-Morgan CUSD 2,Bluffs,Scott,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,50,100,,,81.5,1339.43,11838.07,13177.5,221.4,8889.56,9110.96,1560.83,20727.63,22288.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,01-086-0020-26-0001,School,Bluffs High School,Scott-Morgan CUSD 2,Bluffs,Scott,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,50,100,,,50,0,10502.54,10502.54,221.4,8889.56,9110.96,221.4,19392.1,19613.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,01-086-0020-26-1001,School,Bluffs Junior High School,Scott-Morgan CUSD 2,Bluffs,Scott,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,50,100,,,39.5,0,6701.99,6701.99,221.4,8889.56,9110.96,221.4,15591.55,15812.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0450-02-0000,District,,SD 45 DuPage County,Villa Park,Dupage,Elementary District,,,,,,23,46,2,83.2,3110.5,258.64,14605.23,14863.87,587.33,4067.82,4655.14,845.96,18673.05,19519.01,6473435.97,67187326.19,46601009,70.5,2584257,3.9,6441534,9.7,2821260,4.3,7638534,11.6,66086594,471553.4,3.49,11161.89,19935.15,31130839,47.7,1246154,1.9,24511375,37.6,8332287,12.8,49146095,75.4,4238550,6.5,3899922,6,5401322,8.3,419015,0.6,1705294,2.6,0,0,410457,0.6,65220655,969.91,3040666.05
Finance1,19-022-0450-02-2001,School,Ardmore Elem School,SD 45 DuPage County,Villa Park,Dupage,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Ineligible Due to Ranking,23,46,,,418,164.15,12319.21,12483.36,632.03,4103.98,4736.01,796.18,16423.2,17219.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,19-022-0450-02-3002,School,District 45 Early Childhood Center ,SD 45 DuPage County,Villa Park,Dupage,Elementary District,Special School,PK,,,Title 1 Ineligible Due to Ranking,23,46,,,109,362.38,32885.27,33247.64,507.6,4129.81,4637.4,869.97,37015.07,37885.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
