ceeb,org_name,sc_instnm,state,region,urbanicity,latitude,longitude,sc_control,sc_preddeg,iclevel,carnegie_basic,sc_ugds,sc_tuition_in,net_price,sc_pct_pell,sc_adm_rate,sc_sat_avg,sc_completion_150_4yr,cluster,cluster_fine,pca_1,pca_2
001495,Muskegon Community College,Muskegon Community College,MI,Midwest,4.0,43.250329,-86.196384,1.0,2.0,2.0,5.0,2781.0,6990.0,5196.0,0.2832,,,,0.0,0.0,-1.4366083846921833,0.5395106725550557
001494,Murray State University,Murray State University,KY,South,2.0,36.612419,-88.323629,1.0,3.0,1.0,18.0,6646.0,9708.0,9121.0,0.3135,0.8617,1110.0,0.5953,0.0,3.0,-1.5975419458271778,0.12842047274493293
000476,Nazarene Bible College,Nazarene Bible College,CO,West,4.0,38.944824,-104.803251,2.0,3.0,1.0,24.0,336.0,10002.0,,0.1449,,,,,,,
001305,Nebraska College Tech Agriculture,Nebraska College of Technical Agriculture,NE,Midwest,1.0,40.635454,-100.510409,1.0,2.0,2.0,13.0,228.0,5756.0,13843.0,0.3366,,,,0.0,3.0,-1.0212271692901842,-1.9923748767569371
001431,Nebraska Indian Community College,Nebraska Indian Community College,NE,Midwest,1.0,42.11677,-96.35176,1.0,2.0,1.0,33.0,330.0,4080.0,22070.0,0.2954,,,0.1667,0.0,3.0,-0.6579998008609609,-1.5629261932337577
000829,Ner Israel Rab C,Ner Israel Rabbinical College,MD,South,3.0,39.388021,-76.753526,2.0,3.0,1.0,24.0,292.0,14400.0,5548.0,0.2073,0.7941,,0.439,1.0,2.0,0.13989031378734926,-1.0738503023568229
000839,Ner Israel Rabbinical College,Ner Israel Rabbinical College,MD,South,3.0,39.388021,-76.753526,2.0,3.0,1.0,24.0,292.0,14400.0,5548.0,0.2073,0.7941,,0.439,1.0,2.0,0.13989031378734926,-1.0738503023568229
004572,Nevada State University,Nevada State University,NV,West,1.0,35.982345,-114.938044,1.0,3.0,1.0,22.0,3791.0,6368.0,13208.0,0.2207,0.8615,,0.3103,0.0,3.0,-1.4260139508627285,-0.1160665320326369
001387,NEI College of Technology,Dunwoody College of Technology,MN,Midwest,4.0,44.97281,-93.290608,2.0,2.0,1.0,23.0,1417.0,25659.0,27023.0,0.2929,0.9847,1050.0,0.627,1.0,2.0,1.4878372398061455,0.1682400055996958
006470,Nebraska Wesleyan University,Nebraska Wesleyan University,NE,Midwest,4.0,40.839098,-96.64831,2.0,3.0,1.0,20.0,1514.0,41658.0,23140.0,0.296,0.8375,1209.0,0.6889,1.0,2.0,1.747829031938566,0.23832677287465107
006510,Nebraska Methodist Col Nursing,Nebraska Methodist College of Nursing & Allied Health,NE,Midwest,4.0,41.265973,-96.048511,2.0,3.0,1.0,26.0,752.0,18173.0,19474.0,0.323,0.8829,,0.6667,1.0,2.0,0.9355942686443043,-0.40164479635374506
004555,New College of California,California College of the Arts,CA,West,4.0,37.767485,-122.399451,2.0,3.0,1.0,30.0,1044.0,57946.0,42168.0,0.2474,0.9102,,0.634,1.0,4.0,3.3054348212214895,0.6800231460909038
005506,New College of the University of South Florida,New College of Florida,FL,South,4.0,27.384925,-82.55858,1.0,3.0,1.0,21.0,707.0,6916.0,4536.0,0.3034,0.74,1137.0,0.6181,0.0,0.0,-1.3325507815293989,-0.2066833825333825
003657,New England College,New England College,NH,Northeast,1.0,43.176403,-71.822282,2.0,3.0,1.0,18.0,980.0,41578.0,30299.0,0.419,0.9574,,0.3109,1.0,5.0,1.797120554317563,-1.48871162662963
003659,New England Conservatory of Music,The New England Conservatory of Music,MA,Northeast,4.0,42.340946,-71.08629,2.0,3.0,1.0,30.0,371.0,58550.0,42556.0,0.0752,0.4275,,0.7778,1.0,4.0,3.7313607858673348,0.742805809417985
003636,New England Institute,The New England Conservatory of Music,MA,Northeast,4.0,42.340946,-71.08629,2.0,3.0,1.0,30.0,371.0,58550.0,42556.0,0.0752,0.4275,,0.7778,1.0,4.0,3.7313607858673348,0.742805809417985
000339,New England Institute Technology,New England Institute of Technology,RI,Northeast,3.0,41.661783,-71.502892,2.0,2.0,1.0,20.0,1712.0,35625.0,36906.0,0.4448,0.7273,,0.5747,1.0,2.0,2.102442760122515,-0.436071984758227
002516,New Jersey City University,New Jersey City University,NJ,Northeast,4.0,40.709937,-74.08727,1.0,3.0,1.0,18.0,4076.0,13971.0,11732.0,0.5238,0.8918,,0.3874,0.0,0.0,-1.0694451364612954,0.060845554925405484
002513,New Jersey Institute of Technology,New Jersey Institute of Technology,NJ,Northeast,4.0,40.741997,-74.177113,1.0,3.0,1.0,15.0,8762.0,19022.0,16496.0,0.3897,0.669,1336.0,0.7311,0.0,0.0,-0.6797347113495918,1.0082175012567374
004532,New Mexico Highlands University,New Mexico Highlands University,NM,West,2.0,35.596233,-105.219197,1.0,3.0,1.0,18.0,1561.0,7260.0,14141.0,0.4636,,,0.2559,0.0,3.0,-1.2790006507020735,-0.9825643575886782
004533,New Mexico Inst Mining Technology,New Mexico Institute of Mining and Technology,NM,West,2.0,34.067041,-106.905211,1.0,3.0,1.0,20.0,1122.0,9058.0,8265.0,0.3087,0.5396,1182.0,0.5636,0.0,3.0,-1.3686807380067083,-0.6696003964613224
004553,New Mexico Junior College,New Mexico Junior College,NM,West,2.0,32.757808,-103.182896,1.0,2.0,2.0,4.0,2034.0,1440.0,6431.0,0.2585,,,,0.0,3.0,-1.7490349517424777,-0.2732938280367933
004534,New Mexico Military Institute,New Mexico Military Institute,NM,West,2.0,33.409617,-104.524448,1.0,2.0,2.0,2.0,342.0,6990.0,4686.0,0.2571,0.5776,,,0.0,3.0,-1.3978416799750477,-1.135645192477354
004012,New Mexico St U At Alamogordo,New Mexico State University-Alamogordo,NM,West,1.0,32.92033,-105.926241,1.0,2.0,2.0,3.0,569.0,2616.0,5789.0,0.2636,,,,0.0,3.0,-1.6729277426671465,-1.3282036856307142
004531,New Mexico State University,New Mexico State University-Dona Ana,NM,West,4.0,32.354486,-106.737172,1.0,2.0,2.0,5.0,4812.0,2322.0,4621.0,0.3437,,,,0.0,0.0,-1.7807076560320736,0.6475353435634669
000461,New Mexico State University at Grants,New Mexico State University-Grants,NM,West,2.0,35.165965,-107.843638,1.0,2.0,2.0,6.0,351.0,2136.0,7729.0,0.2667,,,,0.0,3.0,-1.3923953672589977,-1.145641777751605
005513,New River Cmty College,New River Community College,VA,South,2.0,37.105239,-80.69605,1.0,2.0,2.0,6.0,1917.0,4835.0,6031.0,0.2085,,,,0.0,3.0,-1.634961321796432,-0.18882273549461406
007336,New School for Drama,The New School,NY,Northeast,4.0,40.735508,-73.997114,2.0,3.0,1.0,16.0,6819.0,56386.0,55359.0,0.1532,0.6252,,0.7119,1.0,4.0,3.837938360582864,2.066059819801094
002419,New School of Architecture,Newschool of Architecture and Design,CA,West,4.0,32.71331,-117.153305,3.0,3.0,1.0,20.0,212.0,30291.0,48616.0,0.4629,1.0,,0.5094,1.0,2.0,2.9020569569597217,-0.9505663504738742
002671,New School/Joffrey Program,The New School,NY,Northeast,4.0,40.735508,-73.997114,2.0,3.0,1.0,16.0,6819.0,56386.0,55359.0,0.1532,0.6252,,0.7119,1.0,4.0,3.837938360582864,2.066059819801094
002550,New York City Tech College,CUNY New York City College of Technology,NY,Northeast,4.0,40.695483,-73.987856,1.0,3.0,1.0,22.0,12950.0,7332.0,4783.0,0.5544,0.8074,1040.0,0.1941,0.0,0.0,-1.8426956497505462,0.3854856742663218
002561,New York Institute of Technology,New York Institute of Technology,NY,Northeast,1.0,40.812447,-73.6078,2.0,3.0,1.0,18.0,3320.0,44360.0,20709.0,0.437,0.7808,1290.0,0.5627,1.0,5.0,1.1652668434240245,-1.0647292538509718
003106,New York Restaurnt S,The New School,NY,Northeast,4.0,40.735508,-73.997114,2.0,3.0,1.0,16.0,6819.0,56386.0,55359.0,0.1532,0.6252,,0.7119,1.0,4.0,3.837938360582864,2.066059819801094
002562,New York University,New York University,NY,Northeast,4.0,40.729452,-73.997264,2.0,3.0,1.0,15.0,29430.0,60438.0,35035.0,0.1856,0.0941,1527.0,0.8846,1.0,4.0,2.6223939107956884,2.4193758890935126
005493,Newberry College,Newberry College,SC,South,2.0,34.285868,-81.619777,2.0,3.0,1.0,22.0,1462.0,30050.0,20351.0,0.4892,0.748,1008.0,0.4438,1.0,5.0,0.8146518281158839,-1.376852271605745
003647,NHTI Concord Comm College,NHTI-Concord's Community College,NH,Northeast,2.0,43.223621,-71.531979,1.0,2.0,2.0,6.0,2186.0,7200.0,20134.0,0.2777,,,,0.0,3.0,-0.776158173683178,-0.12285644591574418
002568,Niagara County Community Coll,Niagara County Community College,NY,Northeast,1.0,43.147701,-78.87579,1.0,2.0,2.0,4.0,2859.0,6726.0,7222.0,0.3348,,,,0.0,3.0,-1.6839630335353333,-0.7799688589949042
002558,Niagara University,Niagara University,NY,Northeast,3.0,43.137279,-79.036689,2.0,3.0,1.0,18.0,2713.0,38135.0,18740.0,0.2591,0.8534,1155.0,0.7024,1.0,2.0,1.2788320179333983,0.21045871272934713
006221,Nicholls State University,Nicholls State University,LA,South,4.0,29.794486,-90.801571,1.0,3.0,1.0,19.0,4772.0,8173.0,12091.0,0.3498,0.9602,1088.0,0.5429,0.0,0.0,-1.2237559950939434,0.6836513719147008
003666,Nichols College,Nichols College,MA,Northeast,3.0,42.044033,-71.930283,2.0,3.0,1.0,19.0,1152.0,40375.0,31065.0,0.3041,0.8814,1110.0,0.6364,1.0,2.0,2.102544548787488,-0.18634785358205386
007702,Nightingale College,Nightingale College,UT,West,4.0,40.767465,-111.887917,3.0,3.0,1.0,26.0,4244.0,,29378.0,0.4347,,,0.45,,,,
006503,Norco College,Norco College,CA,West,3.0,33.917387,-117.570212,1.0,2.0,2.0,2.0,8359.0,1420.0,2845.0,0.157,,,,0.0,0.0,-1.9640706618818626,1.1393330147896088
005864,Norfolk State University,Norfolk State University,VA,South,4.0,36.848429,-76.261375,1.0,3.0,1.0,19.0,5495.0,9910.0,12973.0,0.6219,0.8746,980.0,0.3267,0.0,0.0,-1.3551220514078985,-0.18136904494517772
006501,Normandale Community College,Normandale Community College,MN,Midwest,4.0,44.829706,-93.331673,1.0,2.0,2.0,3.0,6040.0,6321.0,12370.0,0.2762,,,,0.0,0.0,-1.188876748817804,1.0413077515531926
005003,North Carolina Agri/Tech State University,North Carolina A & T State University,NC,South,4.0,36.07282,-79.773375,1.0,3.0,1.0,16.0,11925.0,6748.0,10980.0,0.5066,0.4617,1048.0,0.5527,0.0,0.0,-1.588390771373865,0.5591884843641265
005501,North Carolina Wesleyan College,North Carolina Wesleyan University,NC,South,4.0,36.019665,-77.773982,2.0,3.0,1.0,22.0,1169.0,35536.0,18165.0,0.4692,0.7795,,0.4043,1.0,2.0,1.1502370241261626,-0.5966196143455548
001555,North Central College,North Central College,IL,Midwest,4.0,41.77576,-88.14279,2.0,3.0,1.0,20.0,2360.0,44394.0,23033.0,0.247,0.5831,1165.0,0.7114,1.0,2.0,1.7927936927497847,0.6456739917989578
001569,North Central Michigan College,North Central Michigan College,MI,Midwest,2.0,45.361727,-84.954183,1.0,2.0,2.0,3.0,897.0,5267.0,5457.0,0.3314,,,,0.0,3.0,-1.5731771580889191,-1.0107800137961063
006830,North Central Missouri College,North Central Missouri College,MO,Midwest,2.0,40.078096,-93.617353,1.0,2.0,2.0,7.0,1198.0,4950.0,10528.0,0.3358,,,,0.0,3.0,-1.3602916877587286,-0.8158059730541367
002571,North Country Community Coll,North Country Community College,NY,Northeast,2.0,44.318645,-74.119981,1.0,2.0,2.0,8.0,762.0,6562.0,11690.0,0.2799,,,,0.0,3.0,-1.0840558930112063,-0.7705585446001747
006245,North Central Texas College,North Central Texas College,TX,South,2.0,33.6188,-97.1658,1.0,2.0,2.0,6.0,5703.0,2520.0,6714.0,0.2001,,,,0.0,3.0,-1.8309292705319693,0.37320527361595346
001575,North Central Technical Coll,North Central State College,OH,Midwest,1.0,40.798777,-82.581582,1.0,2.0,1.0,9.0,1187.0,4624.0,4304.0,0.2394,,,0.3418,0.0,3.0,-1.745797333767475,-0.9764603112766358
000051,North Central Bible College,North Central University,MN,Midwest,4.0,44.968625,-93.261511,2.0,3.0,1.0,22.0,802.0,29460.0,23574.0,0.4251,0.9082,,0.6359,1.0,2.0,1.4047755289866302,-0.6010180651975396
005496,North Carolina State University,North Carolina State University at Raleigh,NC,South,4.0,35.785111,-78.674517,1.0,3.0,1.0,15.0,26389.0,8895.0,16931.0,0.191,0.3985,1380.0,0.8464,0.0,0.0,-1.0877870269019325,2.157677044857848
005495,North Carolina Central University,North Carolina Central University,NC,South,4.0,35.974237,-78.898602,1.0,3.0,1.0,18.0,5400.0,6542.0,15028.0,0.5664,0.9049,1023.0,0.4597,0.0,0.0,-1.3011890271415494,0.012259570596322746
006476,North Dakota St Coll Science,North Dakota State College of Science,ND,Midwest,2.0,46.272158,-96.607379,1.0,2.0,2.0,7.0,1733.0,5928.0,10802.0,0.1666,,,,0.0,3.0,-1.2439459151257215,-0.02815684471524757
006474,North Dakota State Univ,North Dakota State University-Main Campus,ND,Midwest,4.0,46.893127,-96.800838,1.0,3.0,1.0,15.0,9567.0,10857.0,16334.0,0.1872,0.9581,1120.0,0.6372,0.0,0.0,-0.8444393600136222,1.664970500481929
005503,North Florida Junior College,North Florida College,FL,South,1.0,30.473841,-83.420732,1.0,2.0,1.0,14.0,817.0,3054.0,1799.0,0.3878,,,0.6348,0.0,3.0,-2.0381280346391146,-1.717740163094899
005498,North Greenville College,North Greenville University,SC,South,1.0,35.069758,-82.37026,2.0,3.0,1.0,20.0,1719.0,24650.0,20612.0,0.3197,0.6278,1176.0,0.5491,1.0,5.0,0.6525830697762367,-1.1387625954661476
006498,North Hennepin Community Coll,North Hennepin Community College,MN,Midwest,3.0,45.106937,-93.374536,1.0,2.0,2.0,3.0,3299.0,5050.0,9804.0,0.2913,,,,0.0,0.0,-1.4003874887534344,0.2387219441974884
006400,North Iowa Area Community College,North Iowa Area Community College,IA,Midwest,1.0,43.157169,-93.13126,1.0,2.0,2.0,5.0,1271.0,6436.0,8849.0,0.2356,,,,0.0,3.0,-1.4565215564605953,-0.8552429594526472
006486,North Oklahoma College,Northern Oklahoma College,OK,South,1.0,36.678649,-97.295887,1.0,2.0,2.0,5.0,1865.0,5061.0,8201.0,0.2993,,,,0.0,3.0,-1.696505584955703,-0.898333552474478
003651,North Shore Community College,North Shore Community College,MA,Northeast,3.0,42.590103,-70.968044,1.0,2.0,2.0,4.0,3693.0,5352.0,7321.0,0.332,,,,0.0,0.0,-1.5198921412085529,0.16406624835556066
002573,Northampton County Cmty Coll,Northampton County Area Community College,PA,Northeast,3.0,40.67253,-75.32351,1.0,2.0,2.0,4.0,7506.0,5310.0,10666.0,0.3843,,,,0.0,0.0,-1.4929208288356046,0.37567450178254863
006473,Northeast Cmty College Norflk,Northeast Community College,NE,Midwest,2.0,42.048647,-97.396578,1.0,2.0,2.0,8.0,2464.0,3840.0,8812.0,0.1659,,,,0.0,3.0,-1.4669590589535775,0.10718095480942398
006751,Northeast Iowa Community Coll,Northeast Iowa Community College,IA,Midwest,1.0,43.17523,-91.867105,1.0,2.0,2.0,9.0,1736.0,6600.0,10059.0,0.2267,,,,0.0,3.0,-1.4286180478112493,-0.6524663357354966
007591,Northeast Lakeview College,Northeast Lakeview College,TX,South,3.0,29.545802,-98.323246,1.0,2.0,2.0,2.0,5689.0,3412.0,4582.0,0.1825,,,,0.0,0.0,-1.7852894500575345,0.817908558704084
001557,Northeast Mississippi Cmty Clg,Northeast Mississippi Community College,MS,South,2.0,34.668339,-88.562609,1.0,2.0,2.0,4.0,2640.0,4770.0,9307.0,0.5777,,,,0.0,3.0,-1.79483515445441,-1.2859020536481276
000453,Northeast State Community Coll,Northeast State Community College,TN,South,1.0,36.484961,-82.408885,1.0,2.0,2.0,4.0,4214.0,4542.0,5959.0,0.3758,,,,0.0,3.0,-2.017084693374117,-0.7997269101108461
006531,Northeast Texas Cmty College,Northeast Texas Community College,TX,South,1.0,33.104931,-94.881855,1.0,2.0,2.0,5.0,2126.0,2794.0,8590.0,0.4936,,,,0.0,3.0,-1.9130747274745818,-1.5267626975914974
001090,Northeastern Illinois University,Northeastern Illinois University,IL,Midwest,4.0,41.980399,-87.718983,1.0,3.0,1.0,18.0,3869.0,12383.0,13550.0,0.5377,0.704,,0.1679,0.0,0.0,-1.0753148844634635,-0.044098435386905215
006484,Northeastern Oklahoma Ag & Mech,Northeastern Oklahoma A&M College,OK,South,2.0,36.877255,-94.867248,1.0,2.0,2.0,4.0,1583.0,4943.0,11121.0,0.5172,,,,0.0,3.0,-1.5669535822296004,-1.2990968082699745
006485,Northeastern Oklahoma State University,Northeastern State University,OK,South,2.0,35.919939,-94.967229,1.0,3.0,1.0,18.0,4636.0,7513.0,11800.0,0.4243,0.9921,1050.0,0.372,0.0,3.0,-1.5493525988200636,-0.41636518456299354
003667,Northeastern University,Northeastern University,MA,Northeast,4.0,42.339992,-71.088782,2.0,3.0,1.0,15.0,15719.0,63141.0,32116.0,0.1234,0.0565,1505.0,0.9038,1.0,4.0,2.6928309425572725,2.3058875293724164
004006,Northern Arizona University,Northern Arizona University,AZ,West,4.0,35.188449,-111.653724,1.0,3.0,1.0,16.0,23041.0,12652.0,14922.0,0.2983,0.9095,,0.5686,0.0,0.0,-1.1295536649959037,1.7876857432081938
003674,Northern Essex Community College,Northern Essex Community College,MA,Northeast,3.0,42.796634,-71.04904,1.0,2.0,2.0,4.0,3350.0,5688.0,3971.0,0.3314,,,,0.0,0.0,-1.6730369184867036,0.07409250778838518
001559,Northern Illinois U,Northern Illinois University,IL,Midwest,3.0,41.933869,-88.766428,1.0,3.0,1.0,16.0,11277.0,12700.0,12909.0,0.4555,0.7045,,0.4965,0.0,0.0,-1.322084966782779,0.3585724141449743
001574,Northern Kentucky University,Northern Kentucky University,KY,South,3.0,39.029714,-84.463483,1.0,3.0,1.0,17.0,8065.0,10896.0,7168.0,0.2355,0.9603,1114.0,0.4828,0.0,0.0,-1.517616270909021,0.8867755243255222
000781,Northern Marianas College,Northern Marianas College,MP,Other/Territory,2.0,15.152247,145.721733,1.0,2.0,1.0,23.0,1236.0,4038.0,2795.0,0.7371,,,0.4216,0.0,1.0,-2.1304279922455462,-2.3087285538639777
001560,Northern Michigan University,Northern Michigan University,MI,Midwest,2.0,46.559751,-87.406568,1.0,3.0,1.0,19.0,6425.0,13304.0,17485.0,0.2739,0.6995,,0.5084,0.0,3.0,-0.9518207242502514,0.37948561668411657
000425,Northern New Mexico Community College,Northern New Mexico College,NM,West,2.0,36.004073,-106.084395,1.0,3.0,1.0,23.0,859.0,6400.0,5216.0,0.3553,,,0.3259,0.0,3.0,-1.6054325279796595,-1.024209082995879
006487,Northern State University,Northern State University,SD,Midwest,2.0,45.450829,-98.484728,1.0,3.0,1.0,20.0,1239.0,8845.0,17094.0,0.1196,0.9279,1090.0,0.5224,0.0,3.0,-0.7323927570821565,0.07705367078161438
005517,Northern Virginia Cmty College,Northern Virginia Community College,VA,South,3.0,38.833361,-77.236718,1.0,2.0,2.0,2.0,31737.0,5703.0,8554.0,0.1986,,,,0.0,0.0,-1.7840604147461825,1.6786390540168747
005515,Northern Virginia Cmty College,Northern Virginia Community College,VA,South,3.0,38.833361,-77.236718,1.0,2.0,2.0,2.0,31737.0,5703.0,8554.0,0.1986,,,,0.0,0.0,-1.7840604147461825,1.6786390540168747
005775,Northern Virginia Comm Colg,Northern Virginia Community College,VA,South,3.0,38.833361,-77.236718,1.0,2.0,2.0,2.0,31737.0,5703.0,8554.0,0.1986,,,,0.0,0.0,-1.7840604147461825,1.6786390540168747
005774,Northern Virginia Comm Coll,Northern Virginia Community College,VA,South,3.0,38.833361,-77.236718,1.0,2.0,2.0,2.0,31737.0,5703.0,8554.0,0.1986,,,,0.0,0.0,-1.7840604147461825,1.6786390540168747
006500,Northland Cmty & Tech College,Northland Community and Technical College,MN,Midwest,2.0,48.124969,-96.162366,1.0,2.0,2.0,8.0,1382.0,6262.0,13168.0,0.2184,,,,0.0,3.0,-1.112180479272591,-0.28738907622487464
001561,Northland College,Northland College,WI,Midwest,2.0,46.579087,-90.87476,2.0,3.0,1.0,22.0,457.0,42491.0,23285.0,0.3108,0.7181,1153.0,0.4332,1.0,5.0,1.717541622259358,-1.2120646591387274
003493,Northrn Essex Cmty Coll Radtec,Northern Essex Community College,MA,Northeast,3.0,42.796634,-71.04904,1.0,2.0,2.0,4.0,3350.0,5688.0,3971.0,0.3314,,,,0.0,0.0,-1.6730369184867036,0.07409250778838518
007101,Northwest Arkansas Comm Coll,NorthWest Arkansas Community College,AR,South,4.0,36.357704,-94.17289,1.0,2.0,2.0,2.0,5087.0,2982.0,5719.0,0.1974,,,,0.0,0.0,-1.6127160258222446,1.130851433965323
004542,Northwest College,Northwest College,WY,West,2.0,44.760656,-108.761853,1.0,2.0,1.0,5.0,826.0,4935.0,7394.0,0.1848,,,0.4375,0.0,3.0,-1.3962993840530658,-0.4226656838743403
002432,Northwest College Art Design,Northwest College of Art & Design,WA,West,4.0,47.25249,-122.43885,3.0,3.0,1.0,30.0,151.0,18100.0,20185.0,0.521,0.7647,,0.3636,1.0,1.0,1.026520199788125,-1.790739420856858
005973,Northwest Indian College,Northwest Indian College,WA,West,3.0,48.794131,-122.614656,1.0,2.0,1.0,33.0,677.0,3969.0,7625.0,0.4946,,,0.2692,0.0,3.0,-1.5007846988962177,-1.2065368175697204
001359,Northwest Iowa Community College,Northwest Iowa Community College,IA,Midwest,2.0,43.184701,-95.880639,1.0,2.0,2.0,9.0,856.0,7110.0,12357.0,0.1464,,,,0.0,3.0,-1.0004356206677636,-0.2758581453856285
001562,Northwest Mississippi Cmty Clg,Northwest Mississippi Community College,MS,South,2.0,34.625532,-89.969525,1.0,2.0,2.0,4.0,5181.0,3660.0,7665.0,0.3256,,,,0.0,3.0,-1.8272708605556902,-0.09557225538522102
006488,Northwest Missouri State University,Northwest Missouri State University,MO,Midwest,2.0,40.351692,-94.883339,1.0,3.0,1.0,18.0,4550.0,10181.0,14824.0,0.2732,0.8591,1090.0,0.575,0.0,3.0,-1.1333891263810687,0.15518598798078617
004544,Northwest Nazarene University,Northwest Nazarene University,ID,West,3.0,43.562411,-116.565783,2.0,3.0,1.0,18.0,1138.0,39370.0,25537.0,0.2947,0.6295,1184.0,0.5993,1.0,2.0,1.6919022131466452,-0.19890958523979052
003116,Northwest Sch Wooden Boatbldg,Northwest School of Wooden Boat Building,WA,West,1.0,48.03413,-122.752588,2.0,2.0,2.0,11.0,43.0,20025.0,25795.0,0.3065,,,,1.0,5.0,1.384470910076739,-2.7808108756142764
001235,Northwest State Community Coll,Northwest State Community College,OH,Midwest,1.0,41.450596,-84.297855,1.0,2.0,2.0,9.0,1037.0,4578.0,13696.0,0.1122,,,,0.0,3.0,-1.1272922236835992,-0.4662440155436825
003626,Northwest Tec C,Northwest Technical College,MN,Midwest,2.0,47.452652,-94.853974,1.0,2.0,2.0,9.0,654.0,6246.0,12941.0,0.3301,,,,0.0,3.0,-1.0942436651858476,-1.052593516178327
006517,Northwest Vista College,Northwest Vista College,TX,South,4.0,29.471308,-98.70513,1.0,2.0,2.0,2.0,13872.0,3412.0,4546.0,0.2127,,,,0.0,0.0,-1.8300926577843177,1.5585194808475886
000816,Northwestern College,University of Northwestern Ohio,OH,Midwest,3.0,40.762917,-84.157004,2.0,2.0,1.0,23.0,2572.0,12930.0,20609.0,0.3207,,,0.5415,1.0,2.0,0.5308376715378078,-0.2126210614592072
006490,Northwestern College,Northwestern College,IA,Midwest,2.0,42.999007,-96.058772,2.0,3.0,1.0,19.0,1125.0,35300.0,23519.0,0.2274,0.8701,,0.6357,1.0,5.0,1.4384259123321335,-0.5171611048970295
002433,Northwestern College,Northwestern College,IL,Midwest,3.0,41.721406,-87.742567,3.0,2.0,1.0,26.0,464.0,18475.0,24929.0,0.749,,,0.3373,1.0,1.0,0.86533931898241,-2.469653871585209
003652,Northwestern Ct Cmty College,Connecticut State Community College,CT,Northeast,2.0,41.920668,-73.058734,1.0,2.0,2.0,4.0,32292.0,5092.0,8865.0,0.4371,,,,0.0,0.0,-1.9817095468856971,0.4759007444592677
