nces_id_12,calculus_offered,advmath_offered,chemistry_offered,physics_offered,stem_advanced_offered
130330003759,0.0,1.0,0.0,0.0,1.0
130330003817,0.0,0.0,0.0,0.0,0.0
130333001308,,,,,
130333002407,,,,,
130333002408,1.0,1.0,1.0,1.0,4.0
130336001371,0.0,1.0,1.0,1.0,3.0
130336002409,,,,,
130336004120,,,,,
130336004323,,,,,
130339001010,,,,,
130339001310,1.0,1.0,1.0,0.0,3.0
130339001311,,,,,
130339001313,,,,,
130339001314,,,,,
130339001315,,,,,
130339001316,,,,,
130339001317,,,,,
130339002410,,,,,
130339003788,,,,,
130339003904,,,,,
130342001319,,,,,
130342001321,,,,,
130342002139,,,,,
130342002505,1.0,1.0,1.0,1.0,4.0
130342002581,,,,,
130345001322,0.0,1.0,1.0,1.0,3.0
130345001329,,,,,
130345002218,,,,,
130348001330,,,,,
130348001331,,,,,
130348001332,,,,,
130348001333,1.0,1.0,1.0,1.0,4.0
130348001334,,,,,
130348001335,,,,,
130348002411,,,,,
130351000763,,,,,
130351000767,,,,,
130351001337,,,,,
130351001338,,,,,
130351001339,,,,,
130351001341,,,,,
130351001342,1.0,1.0,1.0,1.0,4.0
130351001345,,,,,
130351002621,,,,,
130351003479,,,,,
130351003480,,,,,
130351003700,0.0,0.0,0.0,1.0,1.0
130351004304,,,,,
130354001346,0.0,1.0,1.0,1.0,3.0
130354002219,,,,,
130357000459,,,,,
130357001349,,,,,
130357001353,,,,,
130357002140,,,,,
130357002183,1.0,1.0,1.0,1.0,4.0
130357003737,,,,,
130360001356,,,,,
130360002412,,,,,
130360002413,0.0,1.0,1.0,0.0,2.0
130363001361,,,,,
130363001362,0.0,1.0,1.0,0.0,2.0
130363001364,0.0,1.0,1.0,0.0,2.0
130363002334,,,,,
130363002335,,,,,
130363003633,0.0,0.0,0.0,0.0,0.0
130363004238,,,,,
130366001368,,,,,
130366002414,,,,,
130366002415,0.0,1.0,1.0,1.0,3.0
130366004114,0.0,1.0,1.0,0.0,2.0
130369001744,,,,,
130369001912,0.0,1.0,1.0,1.0,3.0
130369002220,,,,,
130369003832,,,,,
130372001373,1.0,1.0,1.0,1.0,4.0
130372001374,,,,,
130372003430,,,,,
130372003839,,,,,
130372004065,,,,,
130372099999,0.0,0.0,0.0,0.0,0.0
130375002417,,,,,
130375002418,0.0,1.0,0.0,0.0,1.0
130375003432,,,,,
130378001378,1.0,1.0,1.0,1.0,4.0
130378001379,,,,,
130378001380,,,,,
130378002141,,,,,
130384001012,,,,,
130384001381,0.0,1.0,1.0,1.0,3.0
130384001383,,,,,
130384001384,,,,,
130384001385,,,,,
130384001386,,,,,
130384002086,,,,,
130384002221,,,,,
130384003434,,,,,
130384003574,0.0,1.0,1.0,1.0,3.0
130384003849,0.0,1.0,1.0,1.0,3.0
130384004103,,,,,
130387001376,,,,,
130387001387,1.0,1.0,1.0,1.0,4.0
130387001388,,,,,
130387001394,,,,,
130387001397,0.0,1.0,1.0,0.0,2.0
130387001398,,,,,
130387001399,,,,,
130387001400,,,,,
130387001402,,,,,
130387001404,,,,,
130387001405,,,,,
130387001406,1.0,1.0,1.0,1.0,4.0
130387001411,,,,,
130387001412,,,,,
130387001413,,,,,
130387001418,1.0,1.0,1.0,1.0,4.0
130387001420,,,,,
130387001421,0.0,1.0,1.0,0.0,2.0
130387001422,,,,,
130387001425,,,,,
130387001427,,,,,
130387001430,0.0,1.0,1.0,1.0,3.0
130387001431,,,,,
130387001432,,,,,
130387001433,,,,,
130387001434,,,,,
130387001435,,,,,
130387001436,,,,,
130387001439,1.0,1.0,1.0,1.0,4.0
130387001441,,,,,
130387001444,,,,,
130387001445,,,,,
130387001446,,,,,
130387001447,,,,,
130387001448,,,,,
130387001449,,,,,
130387001450,,,,,
130387001452,,,,,
130387002142,,,,,
130387002184,,,,,
130387002337,,,,,
130387002419,,,,,
130387002420,,,,,
130387002421,,,,,
130387002422,,,,,
130387002423,,,,,
130387002583,1.0,1.0,1.0,1.0,4.0
130387003656,,,,,
130387003680,,,,,
130387003695,,,,,
130387004127,,,,,
130387004146,,,,,
130387004270,1.0,1.0,1.0,0.0,3.0
130393001023,1.0,1.0,1.0,0.0,3.0
130393001454,1.0,1.0,1.0,1.0,4.0
130393001455,,,,,
130393001456,,,,,
130393001457,,,,,
130393001459,,,,,
130393001460,,,,,
130393001461,,,,,
130393001462,,,,,
130393001463,,,,,
130393002222,,,,,
130393002223,,,,,
130393002224,,,,,
130393002424,,,,,
130393002507,,,,,
130393003435,,,,,
130393003436,1.0,1.0,1.0,1.0,4.0
130393003770,,,,,
130393003869,,,,,
130393003876,,,,,
130393003920,,,,,
130393003927,,,,,
130393004070,0.0,0.0,0.0,0.0,0.0
130393099997,1.0,1.0,1.0,1.0,4.0
130393099998,1.0,1.0,1.0,1.0,4.0
130393099999,0.0,1.0,1.0,0.0,2.0
130396000018,,,,,
130396000148,1.0,1.0,1.0,1.0,4.0
130396001464,,,,,
130396001465,,,,,
130396001765,,,,,
130396002008,,,,,
130396002225,,,,,
130396002587,,,,,
130396003437,1.0,1.0,1.0,1.0,4.0
130396003854,,,,,
130396004316,,,,,
130399001467,,,,,
130399001468,1.0,1.0,1.0,1.0,4.0
130399002226,,,,,
130399002227,,,,,
130402000522,,,,,
130402000524,,,,,
130402000542,,,,,
130402001470,,,,,
130402001471,1.0,1.0,1.0,1.0,4.0
130402001472,,,,,
130402001473,,,,,
130402001476,,,,,
130402001477,,,,,
130402001781,,,,,
130402001786,,,,,
130402002009,,,,,
130402002187,,,,,
130402002188,1.0,1.0,1.0,1.0,4.0
130402002228,,,,,
130402002274,,,,,
130402002275,,,,,
130402002338,0.0,1.0,1.0,1.0,3.0
130402002508,,,,,
130402002588,,,,,
130402002958,,,,,
130402002959,,,,,
130402003438,1.0,1.0,1.0,1.0,4.0
130402003439,,,,,
130402003440,,,,,
130402003625,1.0,1.0,1.0,1.0,4.0
130402003655,,,,,
130402003693,,,,,
130402003822,,,,,
130402003827,,,,,
130402003864,,,,,
130402003986,,,,,
130402004074,,,,,
130405001480,,,,,
130405001481,,,,,
130405001482,,,,,
130405001483,0.0,1.0,0.0,0.0,1.0
130405001807,,,,,
130405002143,,,,,
130405004010,0.0,0.0,0.0,0.0,0.0
130408001485,,,,,
130408002461,0.0,0.0,1.0,0.0,1.0
130408002462,,,,,
130408004119,0.0,0.0,0.0,0.0,0.0
130411002048,,,,,
130411002276,1.0,1.0,1.0,1.0,4.0
130411002589,,,,,
130411002590,,,,,
130411002591,,,,,
130411003441,,,,,
130414001494,,,,,
130414001808,,,,,
130414001809,,,,,
130414001915,0.0,1.0,1.0,1.0,3.0
130414003994,,,,,
130417000546,1.0,1.0,1.0,1.0,4.0
130417001042,,,,,
130417001495,,,,,
130417001496,,,,,
130417004235,0.0,1.0,1.0,1.0,3.0
130420001499,,,,,
130420001500,,,,,
130420001509,1.0,1.0,1.0,1.0,4.0
130420001510,0.0,1.0,1.0,1.0,3.0
130420001916,,,,,
130420002010,,,,,
130420002594,,,,,
130420003442,,,,,
130420003614,0.0,1.0,0.0,0.0,1.0
130420003939,,,,,
130420004001,,,,,
130422001045,,,,,
130422001513,,,,,
130422001514,0.0,1.0,1.0,1.0,3.0
130426003867,,,,,
130426003878,,,,,
130426003882,1.0,1.0,1.0,0.0,3.0
130426003919,,,,,
130429001518,,,,,
130429003850,0.0,0.0,1.0,1.0,2.0
130432001519,,,,,
130432001520,1.0,1.0,1.0,1.0,4.0
130432002425,,,,,
130432004136,,,,,
130435001524,,,,,
130435002426,,,,,
130435002427,0.0,1.0,0.0,0.0,1.0
130438000569,,,,,
130438000570,,,,,
130438001526,,,,,
130438001528,1.0,1.0,1.0,1.0,4.0
130438001529,,,,,
130438001530,,,,,
130438001532,,,,,
130438001533,0.0,1.0,1.0,1.0,3.0
130438001534,1.0,1.0,1.0,1.0,4.0
130438001536,0.0,1.0,1.0,1.0,3.0
130438001541,,,,,
130438001542,1.0,1.0,1.0,1.0,4.0
130438001546,,,,,
130438001548,,,,,
130438001549,1.0,1.0,1.0,1.0,4.0
130438001550,,,,,
130438001551,,,,,
130438001552,,,,,
130438001554,,,,,
130438001556,,,,,
130438001559,,,,,
130438001560,,,,,
130438001561,,,,,
130438001562,1.0,1.0,1.0,1.0,4.0
130438001563,,,,,
130438001565,,,,,
130438001567,1.0,1.0,1.0,1.0,4.0
130438001570,,,,,
130438001573,1.0,1.0,1.0,1.0,4.0
130438001574,,,,,
130438001579,,,,,
130438001817,,,,,
130438002049,,,,,
130438002088,,,,,
130438002089,,,,,
130438002280,,,,,
130438002339,1.0,1.0,1.0,1.0,4.0
130438002340,,,,,
130438002511,,,,,
130438002596,,,,,
130438002972,,,,,
130438003486,1.0,1.0,1.0,1.0,4.0
130438003662,,,,,
130438003701,,,,,
130438003924,,,,,
130438003947,,,,,
130438004069,0.0,1.0,1.0,1.0,3.0
130438004230,,,,,
130438004312,,,,,
130438004334,,,,,
130438004342,,,,,
130438004405,,,,,
130441000575,,,,,
130441000583,,,,,
130441001580,,,,,
130441001581,,,,,
130441001582,,,,,
130441001583,1.0,1.0,1.0,1.0,4.0
130441001584,,,,,
130441001585,,,,,
130441001587,,,,,
130441001588,,,,,
130441001590,,,,,
130441001591,1.0,1.0,1.0,1.0,4.0
130441001830,,,,,
130441002050,,,,,
130441002051,,,,,
130441002193,1.0,1.0,1.0,1.0,4.0
130441002513,,,,,
130441003446,,,,,
130441003746,0.0,0.0,0.0,0.0,0.0
130441003778,,,,,
130441099997,,,,,
130441099998,0.0,0.0,0.0,1.0,1.0
130441099999,0.0,0.0,0.0,1.0,1.0
130444000028,1.0,1.0,1.0,1.0,4.0
130444000154,,,,,
130444001595,,,,,
130444001596,,,,,
130444001599,,,,,
130444001605,,,,,
130444004206,,,,,
130444004356,,,,,
130447002230,,,,,
130447002428,0.0,1.0,1.0,1.0,3.0
130450001611,1.0,1.0,1.0,1.0,4.0
130450002145,,,,,
130450002231,,,,,
130453001391,1.0,1.0,1.0,0.0,3.0
130453001392,,,,,
130454001616,,,,,
130454001617,1.0,1.0,1.0,1.0,4.0
130454002463,,,,,
130454002622,,,,,
130456001618,,,,,
130456001619,0.0,1.0,1.0,0.0,2.0
130456001624,,,,,
130456001845,,,,,
130456001987,,,,,
130456004209,,,,,
130459002195,,,,,
130459002431,,,,,
130459002432,0.0,0.0,1.0,0.0,1.0
130462000004,,,,,
130462001630,,,,,
130462002090,,,,,
130462002341,,,,,
130462004415,1.0,1.0,1.0,1.0,4.0
130465001637,0.0,1.0,1.0,1.0,3.0
130468002514,0.0,0.0,0.0,1.0,1.0
130468002983,0.0,0.0,0.0,0.0,0.0
130477000780,1.0,1.0,1.0,1.0,4.0
130477002433,,,,,
130477002434,,,,,
130477002435,,,,,
130477002437,,,,,
130477002438,,,,,
130480001649,,,,,
130480002439,,,,,
130480002440,0.0,1.0,1.0,0.0,2.0
130480003451,,,,,
130483002441,,,,,
130483002442,1.0,1.0,1.0,1.0,4.0
130483002986,,,,,
130483003953,,,,,
130483004302,0.0,0.0,1.0,0.0,1.0
130486001658,0.0,1.0,1.0,1.0,3.0
130486001660,,,,,
130486003735,,,,,
130489000592,,,,,
130489001666,,,,,
130489002146,1.0,1.0,1.0,1.0,4.0
130489002147,,,,,
130489002342,0.0,1.0,1.0,0.0,2.0
130489003453,,,,,
130489004152,0.0,1.0,0.0,0.0,1.0
130495001671,,,,,
130495001673,1.0,1.0,1.0,1.0,4.0
130495001674,,,,,
130495001675,,,,,
130495001679,,,,,
130498001681,,,,,
130498001682,,,,,
130498001684,,,,,
130498001686,,,,,
130498001687,,,,,
130498001688,,,,,
130498001689,,,,,
130498001690,,,,,
130498001691,,,,,
130498002282,0.0,1.0,1.0,1.0,3.0
130498002283,,,,,
130498099999,0.0,1.0,0.0,0.0,1.0
130504001692,,,,,
130504001693,1.0,1.0,1.0,1.0,4.0
130504002993,,,,,
130504002994,,,,,
130504002995,,,,,
130507002997,,,,,
130507002998,,,,,
130507002999,0.0,0.0,1.0,0.0,1.0
130510001699,0.0,1.0,1.0,0.0,2.0
130510001700,,,,,
130513002465,,,,,
130513002466,,,,,
130513002467,1.0,1.0,1.0,1.0,4.0
130519000657,,,,,
130519001712,0.0,0.0,1.0,0.0,1.0
130519001859,,,,,
130522002446,0.0,1.0,1.0,0.0,2.0
130522003611,,,,,
130522003707,,,,,
130525001719,,,,,
130525001720,1.0,1.0,1.0,1.0,4.0
130525001721,0.0,1.0,0.0,0.0,1.0
130525002605,,,,,
130525003456,,,,,
130528001723,,,,,
130528001724,1.0,1.0,1.0,0.0,3.0
130528002199,,,,,
130528002285,,,,,
130531001076,,,,,
130531001728,,,,,
130531001730,,,,,
130531001732,1.0,1.0,1.0,1.0,4.0
130531001734,,,,,
130531001921,,,,,
130531002468,,,,,
130531003812,,,,,
130531099999,0.0,0.0,1.0,0.0,1.0
130534001737,,,,,
130534001738,,,,,
130534001739,1.0,1.0,1.0,1.0,4.0
130534001740,,,,,
130537000661,,,,,
130537001051,,,,,
130537001741,,,,,
130537001749,,,,,
130537001751,,,,,
130537001755,,,,,
130537001760,,,,,
130537001762,,,,,
130537001764,,,,,
130537002093,1.0,1.0,1.0,1.0,4.0
130537002286,1.0,1.0,1.0,1.0,4.0
130537002287,,,,,
130537003457,,,,,
130537003800,,,,,
130537004121,,,,,
130539000031,,,,,
130539001057,,,,,
130539001766,,,,,
130539001767,,,,,
130539001768,,,,,
130539001769,,,,,
130539001772,1.0,1.0,1.0,1.0,4.0
130539002136,,,,,
130539002288,1.0,1.0,1.0,1.0,4.0
130539002516,,,,,
130539002607,,,,,
130539003459,,,,,
130539003569,,,,,
130539003668,,,,,
130539003901,1.0,1.0,1.0,1.0,4.0
130543001393,,,,,
130543001395,,,,,
130543001403,,,,,
130543001774,,,,,
130543001775,,,,,
130543001776,,,,,
130543001777,1.0,1.0,1.0,1.0,4.0
130543001779,,,,,
130543002204,,,,,
130543003888,,,,,
130546001782,0.0,0.0,1.0,0.0,1.0
130546001783,,,,,
130546003462,,,,,
130549001787,,,,,
130549001788,1.0,0.0,1.0,1.0,3.0
130549001789,,,,,
130549002289,,,,,
130549002792,0.0,0.0,1.0,1.0,2.0
130555000673,,,,,
130555000685,,,,,
130555000706,,,,,
130555000716,,,,,
130555001798,,,,,
130555001799,,,,,
130555001800,1.0,1.0,1.0,1.0,4.0
130555001802,,,,,
130558003015,,,,,
130558003575,1.0,1.0,1.0,0.0,3.0
130564001811,0.0,1.0,1.0,0.0,2.0
130564001812,,,,,
130564004241,,,,,
130567001813,,,,,
130567001870,1.0,1.0,1.0,1.0,4.0
130567002447,,,,,
130567002448,,,,,
130567003018,,,,,
130567003803,,,,,
130570001073,0.0,1.0,1.0,1.0,3.0
130570001816,,,,,
130570001818,1.0,1.0,1.0,1.0,4.0
130570001819,1.0,1.0,1.0,1.0,4.0
130570001820,,,,,
130570001821,,,,,
130570001822,,,,,
130570001823,,,,,
130570001824,,,,,
130570001825,,,,,
130570001826,,,,,
130570001827,,,,,
130570001828,,,,,
130570001829,,,,,
130570001831,,,,,
130570001832,,,,,
130570001833,,,,,
130570002450,,,,,
130570003465,,,,,
130570003684,,,,,
130570003844,,,,,
130570004053,1.0,1.0,1.0,1.0,4.0
130573001836,,,,,
130573002232,0.0,1.0,0.0,0.0,1.0
130573002451,,,,,
130576001839,,,,,
130576001840,,,,,
130576003852,1.0,1.0,1.0,1.0,4.0
130576003942,,,,,
130579001841,0.0,0.0,1.0,0.0,1.0
130579001842,,,,,
130579001843,,,,,
130579001844,0.0,0.0,0.0,0.0,0.0
130585000733,,,,,
130585001409,,,,,
130585001849,0.0,1.0,1.0,1.0,3.0
130585001854,,,,,
130585004231,0.0,1.0,1.0,0.0,2.0
150003000001,,,,,
150003000002,,,,,
150003000003,,,,,
150003000004,,,,,
150003000005,,,,,
150003000006,,,,,
150003000007,1.0,1.0,1.0,1.0,4.0
150003000008,,,,,
150003000009,1.0,1.0,1.0,1.0,4.0
150003000010,,,,,
150003000011,,,,,
150003000012,1.0,1.0,1.0,1.0,4.0
150003000013,,,,,
150003000014,,,,,
150003000015,,,,,
150003000016,,,,,
150003000017,,,,,
150003000018,,,,,
150003000019,,,,,
150003000020,,,,,
150003000021,,,,,
150003000022,,,,,
150003000023,,,,,
150003000024,,,,,
150003000025,,,,,
150003000026,,,,,
150003000027,,,,,
150003000028,,,,,
150003000029,1.0,1.0,1.0,1.0,4.0
150003000030,,,,,
150003000031,,,,,
150003000032,,,,,
150003000033,,,,,
150003000034,0.0,1.0,1.0,1.0,3.0
150003000035,,,,,
150003000036,,,,,
150003000037,,,,,
150003000038,0.0,1.0,1.0,1.0,3.0
150003000039,,,,,
150003000040,,,,,
150003000041,,,,,
150003000042,,,,,
150003000043,0.0,1.0,1.0,0.0,2.0
150003000044,,,,,
150003000045,1.0,1.0,1.0,1.0,4.0
150003000046,0.0,0.0,1.0,1.0,2.0
150003000047,,,,,
150003000048,,,,,
150003000049,0.0,0.0,0.0,0.0,0.0
150003000050,1.0,1.0,1.0,1.0,4.0
150003000051,,,,,
150003000052,1.0,1.0,1.0,1.0,4.0
150003000053,,,,,
150003000054,,,,,
150003000055,,,,,
150003000056,1.0,1.0,1.0,1.0,4.0
150003000057,,,,,
150003000058,0.0,1.0,1.0,0.0,2.0
150003000059,,,,,
150003000060,,,,,
150003000061,,,,,
150003000062,,,,,
150003000064,,,,,
150003000065,,,,,
150003000066,,,,,
150003000067,,,,,
150003000068,,,,,
150003000069,1.0,1.0,1.0,1.0,4.0
150003000070,0.0,0.0,1.0,0.0,1.0
150003000071,,,,,
150003000072,,,,,
150003000073,1.0,1.0,1.0,1.0,4.0
150003000074,,,,,
150003000075,1.0,1.0,1.0,0.0,3.0
150003000076,,,,,
150003000077,,,,,
150003000079,,,,,
150003000080,,,,,
150003000081,,,,,
150003000082,,,,,
150003000083,,,,,
150003000084,,,,,
150003000085,0.0,1.0,1.0,1.0,3.0
150003000086,1.0,1.0,1.0,1.0,4.0
150003000088,,,,,
150003000089,,,,,
150003000090,,,,,
150003000091,0.0,0.0,0.0,0.0,0.0
150003000092,,,,,
150003000093,1.0,1.0,1.0,1.0,4.0
150003000094,,,,,
150003000096,0.0,0.0,1.0,0.0,1.0
150003000098,0.0,0.0,0.0,0.0,0.0
150003000099,,,,,
150003000100,1.0,1.0,1.0,1.0,4.0
150003000101,,,,,
150003000102,1.0,1.0,1.0,1.0,4.0
150003000103,1.0,1.0,1.0,1.0,4.0
150003000104,,,,,
150003000105,,,,,
150003000106,,,,,
150003000107,,,,,
150003000108,1.0,1.0,1.0,1.0,4.0
150003000109,,,,,
150003000110,1.0,1.0,1.0,1.0,4.0
150003000111,,,,,
150003000112,,,,,
150003000113,,,,,
150003000114,1.0,1.0,1.0,1.0,4.0
150003000115,,,,,
150003000116,,,,,
150003000117,1.0,1.0,1.0,1.0,4.0
150003000118,,,,,
150003000119,,,,,
150003000120,,,,,
150003000121,,,,,
150003000122,,,,,
150003000123,,,,,
150003000124,,,,,
150003000125,,,,,
150003000126,,,,,
150003000127,,,,,
150003000128,,,,,
150003000129,,,,,
150003000130,,,,,
150003000131,,,,,
150003000132,,,,,
150003000133,,,,,
150003000134,1.0,1.0,1.0,1.0,4.0
150003000135,,,,,
150003000136,,,,,
150003000137,,,,,
150003000138,,,,,
150003000139,,,,,
150003000140,,,,,
150003000141,1.0,1.0,1.0,1.0,4.0
150003000142,,,,,
150003000143,,,,,
150003000144,,,,,
150003000145,,,,,
150003000146,,,,,
150003000147,,,,,
150003000148,,,,,
150003000149,,,,,
150003000150,1.0,1.0,1.0,1.0,4.0
150003000151,,,,,
150003000152,,,,,
150003000153,,,,,
150003000154,,,,,
150003000155,,,,,
150003000156,,,,,
150003000157,,,,,
150003000158,,,,,
150003000159,,,,,
150003000160,,,,,
150003000161,1.0,1.0,1.0,1.0,4.0
150003000162,,,,,
150003000163,1.0,1.0,1.0,1.0,4.0
150003000164,,,,,
150003000165,,,,,
150003000166,,,,,
150003000167,,,,,
150003000168,,,,,
150003000169,,,,,
150003000170,,,,,
150003000171,,,,,
150003000172,,,,,
150003000173,,,,,
150003000174,,,,,
150003000175,,,,,
150003000176,,,,,
150003000177,1.0,1.0,1.0,1.0,4.0
150003000178,,,,,
150003000179,,,,,
150003000180,,,,,
150003000182,,,,,
150003000183,,,,,
150003000184,,,,,
150003000185,,,,,
150003000186,1.0,1.0,1.0,1.0,4.0
150003000187,,,,,
150003000188,,,,,
150003000189,,,,,
150003000190,,,,,
150003000191,,,,,
150003000192,,,,,
150003000193,1.0,1.0,1.0,1.0,4.0
150003000194,,,,,
150003000195,,,,,
150003000196,,,,,
150003000197,,,,,
150003000198,,,,,
150003000200,,,,,
150003000201,,,,,
150003000202,,,,,
150003000203,,,,,
150003000204,,,,,
150003000205,,,,,
150003000206,,,,,
150003000207,,,,,
150003000208,,,,,
150003000209,,,,,
150003000210,,,,,
150003000211,,,,,
150003000212,0.0,1.0,1.0,1.0,3.0
150003000213,,,,,
150003000214,,,,,
150003000215,,,,,
150003000216,,,,,
150003000217,,,,,
150003000218,,,,,
150003000219,,,,,
150003000220,,,,,
150003000221,1.0,1.0,1.0,1.0,4.0
150003000222,,,,,
150003000223,,,,,
150003000225,,,,,
150003000226,,,,,
150003000227,,,,,
150003000228,1.0,1.0,1.0,1.0,4.0
150003000229,,,,,
150003000230,,,,,
150003000231,,,,,
150003000232,,,,,
150003000233,,,,,
150003000234,,,,,
150003000235,,,,,
150003000236,,,,,
150003000237,,,,,
150003000238,,,,,
150003000239,,,,,
150003000240,0.0,1.0,0.0,0.0,1.0
150003000241,,,,,
150003000242,,,,,
150003000244,,,,,
150003000246,0.0,1.0,1.0,0.0,2.0
150003000247,,,,,
150003000248,,,,,
150003000249,,,,,
150003000250,,,,,
150003000251,1.0,1.0,1.0,1.0,4.0
150003000252,,,,,
150003000253,,,,,
150003000254,1.0,1.0,1.0,0.0,3.0
150003000255,,,,,
150003000256,,,,,
150003000257,,,,,
150003000258,,,,,
150003000259,,,,,
150003000260,1.0,1.0,1.0,1.0,4.0
150003000261,1.0,1.0,1.0,1.0,4.0
150003000262,0.0,0.0,0.0,0.0,0.0
150003000263,0.0,1.0,0.0,0.0,1.0
150003000264,,,,,
150003000265,0.0,1.0,1.0,0.0,2.0
150003000266,,,,,
150003000267,,,,,
150003000268,,,,,
150003000269,0.0,1.0,0.0,1.0,2.0
150003000270,0.0,0.0,0.0,0.0,0.0
150003000271,,,,,
150003000273,0.0,1.0,1.0,1.0,3.0
150003000274,0.0,1.0,1.0,1.0,3.0
150003000275,0.0,0.0,0.0,0.0,0.0
150003000276,0.0,1.0,0.0,0.0,1.0
150003000277,,,,,
150003000278,0.0,0.0,0.0,0.0,0.0
150003000279,0.0,1.0,1.0,1.0,3.0
150003000280,0.0,0.0,0.0,1.0,1.0
150003000281,0.0,0.0,0.0,0.0,0.0
150003000282,0.0,1.0,1.0,0.0,2.0
150003000283,0.0,0.0,0.0,0.0,0.0
150003000284,,,,,
150003000285,,,,,
150003000286,,,,,
150003000287,0.0,1.0,1.0,0.0,2.0
150003000288,,,,,
150003000289,0.0,0.0,0.0,1.0,1.0
150003000290,,,,,
150003000291,,,,,
150003000292,,,,,
150003000293,,,,,
150003000294,1.0,0.0,0.0,0.0,1.0
150003000295,1.0,1.0,1.0,1.0,4.0
150003000296,,,,,
150003000297,,,,,
150003000298,,,,,
150003000299,,,,,
150003000300,,,,,
150003000302,0.0,0.0,1.0,0.0,1.0
150003000303,,,,,
150003000304,,,,,
150003000305,,,,,
150003000306,,,,,
160000100084,0.0,1.0,0.0,0.0,1.0
160000100085,,,,,
160000100613,,,,,
160000100619,,,,,
160000100620,,,,,
160000200082,0.0,1.0,0.0,0.0,1.0
160000200087,0.0,1.0,1.0,0.0,2.0
160000200603,,,,,
160000200604,0.0,0.0,0.0,0.0,0.0
160000200614,,,,,
160000200615,,,,,
160000200616,,,,,
160000200617,,,,,
160000200618,,,,,
160000200621,,,,,
160000200691,0.0,0.0,1.0,1.0,2.0
160000200724,,,,,
160000201086,,,,,
160000300858,1.0,1.0,0.0,1.0,3.0
160000400859,1.0,1.0,1.0,0.0,3.0
160000401035,0.0,0.0,0.0,0.0,0.0
160000500862,0.0,0.0,1.0,0.0,1.0
160000501056,0.0,0.0,1.0,0.0,1.0
160000501087,,,,,
160000501108,0.0,0.0,1.0,0.0,1.0
160000600863,,,,,
160000700864,1.0,1.0,1.0,0.0,3.0
160000800865,,,,,
160000900581,,,,,
160000900582,0.0,1.0,0.0,0.0,1.0
160001000578,,,,,
160001000579,0.0,1.0,1.0,0.0,2.0
160001100866,1.0,1.0,1.0,1.0,4.0
160001101120,0.0,0.0,1.0,0.0,1.0
160001200867,0.0,1.0,1.0,1.0,3.0
160001400891,,,,,
160001500892,1.0,1.0,1.0,1.0,4.0
160001600920,0.0,1.0,1.0,1.0,3.0
160001600926,0.0,0.0,0.0,1.0,1.0
160001600990,0.0,0.0,0.0,0.0,0.0
160003000002,1.0,1.0,0.0,1.0,3.0
160003000828,,,,,
160003000829,,,,,
160006000003,1.0,1.0,1.0,1.0,4.0
160006000005,,,,,
160006000589,,,,,
160006000768,0.0,0.0,0.0,0.0,0.0
160006000816,,,,,
160009000006,,,,,
160013800944,1.0,0.0,1.0,0.0,2.0
160013800959,,,,,
160013900933,,,,,
160013900936,0.0,1.0,1.0,0.0,2.0
160013900937,1.0,1.0,1.0,1.0,4.0
160013900946,,,,,
160013900961,,,,,
160014000949,1.0,1.0,1.0,1.0,4.0
160014100942,1.0,1.0,1.0,1.0,4.0
160014200809,0.0,0.0,0.0,0.0,0.0
160014300968,1.0,0.0,0.0,0.0,1.0
160014400967,1.0,1.0,1.0,0.0,3.0
160014401111,0.0,0.0,0.0,0.0,0.0
160014500996,,,,,
160014800993,0.0,0.0,0.0,0.0,0.0
160014801023,0.0,0.0,0.0,0.0,0.0
160014900992,0.0,0.0,0.0,0.0,0.0
160015001010,,,,,
160015100994,,,,,
160015200304,0.0,0.0,0.0,0.0,0.0
160015300796,,,,,
160015401014,,,,,
160015601007,1.0,1.0,1.0,1.0,4.0
160015701018,,,,,
160015801019,,,,,
160015901017,,,,,
160016001020,1.0,1.0,1.0,1.0,4.0
160016101021,,,,,
160016201044,0.0,0.0,0.0,1.0,1.0
160016301040,,,,,
160016500772,0.0,1.0,1.0,1.0,3.0
160016601066,,,,,
160016901067,0.0,0.0,0.0,1.0,1.0
160017000847,,,,,
160017101069,0.0,0.0,0.0,0.0,0.0
160017200846,0.0,0.0,1.0,0.0,1.0
160017300765,1.0,1.0,1.0,1.0,4.0
160017400803,1.0,1.0,1.0,0.0,3.0
160017501082,,,,,
160017600760,,,,,
160017701073,0.0,0.0,0.0,0.0,0.0
160017801101,,,,,
160017901107,0.0,0.0,1.0,0.0,1.0
160018000334,,,,,
160018000350,1.0,1.0,1.0,0.0,3.0
160018101100,,,,,
160018201102,0.0,1.0,0.0,0.0,1.0
160018301098,0.0,0.0,0.0,0.0,0.0
160018401096,,,,,
160018601114,,,,,
160018801110,,,,,
160018901113,0.0,0.0,1.0,1.0,2.0
160019001109,0.0,0.0,0.0,0.0,0.0
160019101124,,,,,
160019201125,,,,,
160019400839,1.0,1.0,1.0,1.0,4.0
160019500758,,,,,
160019701148,,,,,
160019801149,,,,,
160020400834,1.0,1.0,0.0,0.0,2.0
160024000016,,,,,
160024000017,,,,,
160024000018,1.0,1.0,1.0,1.0,4.0
160024000019,,,,,
160024000021,,,,,
160024000827,0.0,0.0,0.0,0.0,0.0
160024001136,,,,,
160027000022,1.0,0.0,0.0,0.0,1.0
160027000023,,,,,
160027000025,,,,,
160027000026,,,,,
160027000027,,,,,
160027000028,,,,,
