destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,summative_designation,summative_designation_student_group_s,title_i_status,state_senate_district,state_house_district,ebf_tier,pct_ebf_capacity_to_meet_expectations,count_school_enrollment,site_level_per_pupil_expenditures_federal,site_level_per_pupil_expenditures_state_local,site_level_per_pupil_expenditures_subtotal,district_centralized_per_pupil_expenditure_federal,district_centralized_per_pupil_expenditure_state_local,district_centralized_per_pupil_expenditure_subtotal,total_per_pupil_expenditures_federal,total_per_pupil_expenditures_state_local,total_per_pupil_expenditures_subtotal,exclusions,total_expenditures_sber,local_property_taxes,pct_local_property_taxes,other_local_funding,pct_other_local_funding,evidence_based_funding,pct_evidence_based_funding,other_state_funding,pct_other_state_funding,federal_funding,pct_federal_funding,total_revenue_source,eav_per_pupil,total_school_tax_rate_per_100,instructional_expenditure_per_pupil,operating_expenditures,instruction,pct_instruction,general_admin,pct_general_admin,supporting_services,pct_supporting_services,other_expenditures,pct_other_expenditures,education_fund,pct_education_fund,operations_b_m,pct_operations_b_m,transportation,pct_transportation,debt_service,pct_debt_service,tort,pct_tort,munic_ret_soc_security,pct_munic_ret_soc_security,fire_prev_safety,pct_fire_prev_safety,capital_projects_fund,pct_capital_projects_fund,total_expenditures_afr,per_pupil_pension_obligation_amount,total_pension_obligation_amount
Finance1,11-021-3060-26-2002,School,Arcola Elementary School,Arcola CUSD 306,Arcola,Douglas,Unit District,Elementary School,PK - 6,Commendable,All Students,Title 1 Schoolwide,51,101,,,403.5,564.11,8211.22,8775.34,297.25,4552.11,4849.36,861.37,12763.33,13624.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-021-3060-26-0001,School,Arcola High School,Arcola CUSD 306,Arcola,Douglas,Unit District,High School,7 - 12,Commendable,All Students,Title 1 Eligible but Not Served,51,101,,,291.62,157.62,11202.12,11359.75,297.25,4552.11,4849.36,454.88,15754.23,16209.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,39-055-0010-26-2002,School,Argenta-Oreana Elementary School,Argenta-Oreana CUSD 1,Oreana,Macon,Unit District,Elementary School,PK - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,44,88,,,411.25,502.18,8945.17,9447.35,263.11,2525.52,2788.63,765.29,11470.7,12235.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,39-055-0010-26-0001,School,Argenta-Oreana High School,Argenta-Oreana CUSD 1,Argenta,Macon,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,44,88,,,270.75,0,8292.67,8292.67,272.32,4813.73,5086.05,272.32,13106.4,13378.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,39-055-0010-26-1001,School,Argenta-Oreana Middle School,Argenta-Oreana CUSD 1,Argenta,Macon,Unit District,Middle/Junior High School,6 - 8,Targeted,Children with Disabilities,Title 1 Schoolwide,44,88,,,177,268.53,8908.3,9176.82,272.32,4813.73,5086.05,540.85,13722.03,14262.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-2170-16-0001,School,Argo Community High School,Argo CHSD 217,Summit,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,11,21,,,1806.02,617.51,18004.83,18622.34,125.26,7335.71,7460.96,742.77,25340.54,26083.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-2002,School,Dryden Elem School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Elementary School,K - 5,Exemplary,All Students,Title 1 Eligible but Not Served,27,53,,,493.5,104.97,10540.23,10645.2,415.12,4186.79,4601.91,520.09,14727.02,15247.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-2004,School,Greenbrier Elem School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Elementary School,PK - 5,Exemplary,All Students,Title 1 Eligible but Not Served,27,54,,,324.5,372.41,16496.2,16868.61,387.92,4936.95,5324.87,760.33,21433.15,22193.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-2005,School,Ivy Hill Elem School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Elementary School,PK - 5,Exemplary,All Students,Title 1 Targeted,27,54,,,576,253.8,9170.36,9424.16,412.7,4883.31,5296.01,666.5,14053.67,14720.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-2009,School,Olive-Mary Stitt School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Elementary School,K - 5,Exemplary,All Students,Title 1 Eligible but Not Served,27,54,,,636.5,116.38,9025.77,9142.15,416.14,4950.36,5366.5,532.52,13976.13,14508.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-2011,School,Patton Elem School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Elementary School,K - 5,Exemplary,All Students,Title 1 Eligible but Not Served,27,54,,,384,155.79,11838.59,11994.38,427.5,5054.7,5482.2,583.29,16893.29,17476.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-1014,School,South Middle School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,27,53,,,816,416.66,13232.09,13648.75,441.89,5036.36,5478.25,858.55,18268.45,19127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-1015,School,Thomas Middle School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,27,54,,,1030.5,220.08,11574.65,11794.73,444.84,4942.04,5386.88,664.92,16516.69,17181.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-2016,School,Westgate Elem School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Eligible but Not Served,27,53,,,622.5,168.1,11518.8,11686.9,407.58,3986.75,4394.33,575.68,15505.55,16081.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0250-02-2018,School,Windsor Elementary School,Arlington Heights SD 25,Arlington Heights,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Eligible but Not Served,27,54,,,501.5,195.74,14452.29,14648.03,431.67,4446.31,4877.98,627.41,18898.6,19526.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,54-092-2250-17-0001,School,Armstrong High School,Armstrong Twp HSD 225,Armstrong,Vermilion,High School District,High School,9 - 12,Commendable,All Students,Title 1 Targeted,51,101,,,57.25,299.19,30213.06,30512.26,721.18,11348.96,12070.14,1020.37,41562.02,42582.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,54-092-0610-03-2001,School,Armstrong-Ellis Elem School,Armstrong-Ellis Cons SD 61,Armstrong,Vermilion,Elementary District,Elementary School,K - 8,Commendable,All Students,Title 1 Targeted,51,101,,,82,1170.63,11516.45,12687.08,0,5794.39,5794.39,1170.63,17310.84,18481.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-021-3050-26-2003,School,Arthur Grade School,Arthur CUSD 305,Arthur,Douglas,Unit District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,51,101,,,263.7,50.02,7626.56,7676.58,1469.29,5177.66,6646.95,1519.31,12804.22,14323.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-021-3050-26-0001,School,Arthur-Lovington-Atwood-Hammond High School,Arthur CUSD 305,Arthur,Douglas,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,51,101,,,310.8,125.16,7998.68,8123.85,1469.29,5177.66,6646.95,1594.45,13176.34,14770.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-021-3050-26-2005,School,Atwood-Hammond Grade School,Arthur CUSD 305,Atwood,Douglas,Unit District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,44,88,,,210.4,0,8074.37,8074.37,1469.29,5177.66,6646.95,1469.29,13252.03,14721.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-021-3050-26-2004,School,Lovington Grade School,Arthur CUSD 305,Lovington,Douglas,Unit District,Elementary School,PK - 8,Commendable,All Students,Title 1 Eligible but Not Served,54,107,,,151.85,0,9054.89,9054.89,1469.29,5177.66,6646.95,1469.29,14232.55,15701.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-095-0150-04-2001,School,Ashley Com Consolidated School,Ashley CCSD 15,Ashley,Washington,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,55,109,,,116.25,0,0,0,1217.88,15182.68,16400.56,1217.88,15182.68,16400.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-052-2750-26-2003,School,Ashton-Franklin Center Elem Sch,Ashton-Franklin Center CUSD 275,Franklin Grove,Lee,Unit District,Elementary School,PK - 6,Commendable,All Students,Title 1 Schoolwide,37,74,,,216.9,456.83,12427.01,12883.85,709.27,4418.55,5127.82,1166.11,16845.56,18011.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-052-2750-26-0001,School,Ashton-Franklin Center HS,Ashton-Franklin Center CUSD 275,Ashton,Lee,Unit District,High School,7 - 12,Commendable,All Students,Title 1 Eligible but Not Served,37,74,,,209.5,0.26,12345.65,12345.92,709.27,4418.55,5127.82,709.54,16764.2,17473.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-029-0010-26-2001,School,Astoria Elem School,Astoria CUSD 1,Astoria,Fulton,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Targeted,47,94,,,144.5,747.38,810.79,1558.17,1188.38,13895.39,15083.77,1935.76,14706.18,16641.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-029-0010-26-0001,School,Astoria High School,Astoria CUSD 1,Astoria,Fulton,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,47,94,,,85,0,2949.83,2949.83,1188.38,15895.12,17083.5,1188.38,18844.95,20033.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,26-029-0010-26-1001,School,Astoria Junior High School,Astoria CUSD 1,Astoria,Fulton,Unit District,Middle/Junior High School,6 - 8,Targeted,Low Income,Title 1 Eligible but Not Served,47,94,,,46,0,53.44,53.44,1188.38,18032.18,19220.56,1188.38,18085.62,19274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,51-065-2130-26-1001,School,Athens Junior High School,Athens CUSD 213,Athens,Menard,Unit District,Middle/Junior High School,7 - 8,Commendable,All Students,Title 1 Eligible but Not Served,54,108,,,142.5,0,3941.38,3941.38,271.15,7425.97,7697.12,271.15,11367.35,11638.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,51-065-2130-26-0001,School,Athens Sr High School,Athens CUSD 213,Athens,Menard,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,54,108,,,297.25,0,5502.29,5502.29,271.15,7425.97,7697.12,271.15,12928.26,13199.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,51-065-2130-26-2003,School,Cantrall Elem School,Athens CUSD 213,Cantrall,Menard,Unit District,Elementary School,PK - 3,Commendable,All Students,Title 1 Targeted,54,108,,,331.75,724.24,4599.06,5323.3,271.15,7425.97,7697.12,995.39,12025.03,13020.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,51-065-2130-26-2001,School,Cantrall Intermediate School,Athens CUSD 213,Cantrall,Menard,Unit District,Elementary School,4 - 6,Commendable,All Students,Title 1 Eligible but Not Served,54,108,,,180,0,6079.33,6079.33,271.15,7425.97,7697.12,271.15,13505.3,13776.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1250-02-1001,School,Hamlin Upper Grade Center,Atwood Heights SD 125,Alsip,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,18,35,,,182,538.21,9178.63,9716.84,156.79,6673.61,6830.4,695,15852.24,16547.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1250-02-2003,School,Lawn Manor School,Atwood Heights SD 125,Oak Lawn,Cook,Elementary District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,18,36,,,208.5,304.28,8155.33,8459.6,88.64,3772.93,3861.57,392.92,11928.26,12321.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1250-02-2004,School,Meadow Lane School,Atwood Heights SD 125,Merrionette Park,Cook,Elementary District,Elementary School,3 - 5,Commendable,All Students,Title 1 Schoolwide,18,35,,,192,340.05,8592.56,8932.61,99.06,4216.52,4315.58,439.11,12809.08,13248.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,51-084-0100-26-2003,School,Auburn Elem School,Auburn CUSD 10,Auburn,Sangamon,Unit District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,54,108,,,294,0,5734,5734,1391.11,5405.53,6796.64,1391.11,11139.53,12530.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,51-084-0100-26-0001,School,Auburn High School,Auburn CUSD 10,Auburn,Sangamon,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,54,108,,,324.75,493.57,5977.69,6471.26,933.48,6203.95,7137.43,1427.05,12181.65,13608.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,51-084-0100-26-1001,School,Auburn Jr High at Divernon,Auburn CUSD 10,Divernon,Sangamon,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,54,108,,,233.5,0,5984.86,5984.86,933.48,6537.17,7470.65,933.48,12522.03,13455.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,51-084-0100-26-2004,School,Auburn Middle School,Auburn CUSD 10,Auburn,Sangamon,Unit District,Elementary School,3 - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,54,108,,,200.5,0,4801.16,4801.16,1604.52,5430.82,7035.34,1604.52,10231.97,11836.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2017,School,Benavides Steam Academy,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 2,Commendable,All Students,Title 1 Schoolwide,25,50,,,322.5,649.9,14435.31,15085.21,1388.07,4863.42,6251.48,2037.97,19298.73,21336.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-1002,School,C F Simmons Middle School,Aurora East USD 131,Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,Targeted,Children with Disabilities,Title 1 Schoolwide,25,50,,,772.5,592.16,13857.59,14449.75,1388.07,4863.42,6251.48,1980.23,18721.01,20701.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2011,School,C I Johnson Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,3 - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,260.5,480.23,13089.34,13569.57,1388.07,4863.42,6251.48,1868.3,17952.76,19821.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2005,School,C M Bardwell Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,642,711.08,11168.74,11879.82,1388.07,4863.42,6251.48,2099.14,16032.16,18131.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-3001,School,Early Childhood Dev Cntr,Aurora East USD 131,Aurora,Kane,Unit District,Special School,PK,,,Title 1 Schoolwide,25,50,,,202,1598.25,14347.41,15945.66,1388.07,4863.42,6251.48,2986.32,19210.83,22197.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-0001,School,East High School,Aurora East USD 131,Aurora,Kane,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,25,50,,,3927.5,431.74,10946.95,11378.69,1388.07,4863.42,6251.48,1819.81,15810.37,17630.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2015,School,Edna Rollins Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,466.7,1024.24,10173.92,11198.16,1388.07,4863.42,6251.48,2412.3,15037.34,17449.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2016,School,Fred Rodgers Magnet Acad,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,6 - 8,Exemplary,All Students,Title 1 Schoolwide,25,50,,,282.5,1053.15,13147.92,14201.07,1388.07,4863.42,6251.48,2441.21,18011.34,20452.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2008,School,G N Dieterich Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,42,83,,,435.75,478.01,13683.03,14161.03,1388.07,4863.42,6251.48,1866.07,18546.44,20412.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-1004,School,Henry W Cowherd Middle School,Aurora East USD 131,Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,Targeted,Children with Disabilities,Title 1 Schoolwide,25,50,,,831.8,821.34,12743.34,13564.68,1388.07,4863.42,6251.48,2209.41,17606.76,19816.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2009,School,John Gates Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,25,50,,,405.05,738.83,14294.78,15033.61,1388.07,4863.42,6251.48,2126.89,19158.2,21285.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-1003,School,K D Waldo Middle School,Aurora East USD 131,Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,Targeted,"Children with Disabilities, English Learner",Title 1 Schoolwide,25,50,,,711,626.22,14445.43,15071.64,1388.07,4863.42,6251.48,2014.28,19308.85,21323.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2007,School,L D Brady Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,252.65,837.87,14636.82,15474.68,1388.07,4863.42,6251.48,2225.93,19500.23,21726.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2014,School,Mabel O Donnell Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,PK - 5,Targeted,"Children with Disabilities, English Learner",Title 1 Schoolwide,25,50,,,364.65,297.78,14383.41,14681.19,1388.07,4863.42,6251.48,1685.84,19246.83,20932.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2010,School,Nicholas A Hermes Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,516.2,527.48,10424.32,10951.79,1388.07,4863.42,6251.48,1915.54,15287.74,17203.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2013,School,Oak Park Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,410.8,586.53,11468.24,12054.77,1388.07,4863.42,6251.48,1974.59,16331.66,18306.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2004,School,Olney C Allen Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,42,84,,,577.9,642.41,12542.38,13184.78,1388.07,4863.42,6251.48,2030.47,17405.79,19436.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2012,School,Rose E Krug Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,42,83,,,242.35,554.38,14938.93,15493.31,1388.07,4863.42,6251.48,1942.45,19802.35,21744.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1310-22-2006,School,W S Beaupre Elem School,Aurora East USD 131,Aurora,Kane,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,246.25,635.02,15643.32,16278.35,1388.07,4863.42,6251.48,2023.09,20506.74,22529.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-2017,School,Fearn Elementary School,Aurora West USD 129,North Aurora,Kane,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Ineligible Due to Ranking,42,83,,,480,563.71,10143.63,10707.33,659.66,5818.33,6478,1223.37,15961.96,17185.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-2005,School,Freeman Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,42,83,,,566.58,1080.5,7775.13,8855.63,659.67,5818.33,6478,1740.17,13593.46,15333.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-2006,School,Goodwin Elem School,Aurora West USD 129,North Aurora,Kane,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,316,925.93,13948.12,14874.05,659.66,5818.33,6478,1585.59,19766.45,21352.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-2007,School,Greenman Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,550.7,1398.78,9180.07,10578.85,659.66,5818.33,6478,2058.44,14998.41,17056.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-2008,School,Hall Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,42,83,,,518.7,1199.79,8929.74,10129.53,659.66,5818.33,6478,1859.45,14748.07,16607.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-1006,School,Herget Middle School,Aurora West USD 129,Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,42,83,,,588,965.01,11820.78,12785.79,659.66,5898.1,6557.76,1624.67,17718.88,19343.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-2009,School,Hill Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,25,50,,,556.5,1135.53,8969.69,10105.21,659.66,5818.33,6478,1795.19,14788.02,16583.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-1003,School,Jefferson Middle School,Aurora West USD 129,Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,25,50,,,577.7,1011.64,11024.62,12036.26,659.66,5898.1,6557.76,1671.3,16922.72,18594.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-1005,School,Jewel Middle School,Aurora West USD 129,North Aurora,Kane,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,42,83,,,490.05,900.59,13151.64,14052.23,659.68,5898.1,6557.78,1560.27,19049.74,20610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-2011,School,McCleery Elem School,Aurora West USD 129,Aurora,Kane,Unit District,Elementary School,PK - 5,Targeted,Children with Disabilities,Title 1 Schoolwide,25,50,,,566.28,1022.58,9580.59,10603.17,659.67,5818.34,6478.01,1682.25,15398.92,17081.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,31-045-1290-22-2012,School,Nicholson Elem School,Aurora West USD 129,Montgomery,Kane,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,42,83,,,333,1041.47,11635.42,12676.89,659.66,5818.33,6478,1701.14,17453.75,19154.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
