school_id,our_name,our_city,state,sector,bob_ceeb,bob_name,bob_city,match_rule,score,confidence
00209206,BETH JACOB HIGH SCHOOL OF DENVER,DENVER,CO,private,060386,Beth Jacob High Sch Denver,DENVER,exact_normalized_name,99.0,high
00208075,BISHOP MACHEBEUF HIGH SCHOOL,DENVER,CO,private,060419,Bishop Machebeuf High School,DENVER,exact_normalized_name,99.0,high
AA000214,CAMPION ACADEMY,LOVELAND,CO,private,060945,Campion Academy,Loveland,ceeb_exact,100.0,high
A2300538,CHESTERTON ACADEMY OF OUR LADY OF VICTORY,CENTENNIAL,CO,private,,,,unmatched,,
00209523,COLORADO ROCKY MOUNTAIN SCHOOL,CARBONDALE,CO,private,060215,Colorado Rocky Mountain School,Carbondale,ceeb_exact,100.0,high
00209465,COLORADO TIMBERLINE ACADEMY,DURANGO,CO,private,060473,Colorado Timberline Academy,Durango,ceeb_exact,100.0,high
A1900887,FORGE CHRISTIAN HIGH SCHOOL,ARVADA,CO,private,060414,Forge Christian High School,ARVADA,exact_normalized_name,99.0,high
00209217,FOUNTAIN VALLEY SCHOOL OF COLORADO,COLORADO SPRINGS,CO,private,060275,Fountain Valley School,COLORADO SPRINGS,subset_same_city,97.0,high
00208042,MULLEN HIGH SCHOOL,DENVER,CO,private,060600,J K Mullen High School,Denver,ceeb_exact,100.0,high
A0101429,PIKES PEAK ACADEMY,COLORADO SPRINGS,CO,private,060318,Pikes Peak Academy,Colorado Spgs,ceeb_exact,100.0,high
A0500832,ROCKY MOUNTAIN LUTHERAN HIGH SCHOOL,COMMERCE CITY,CO,private,060588,Rocky Mountain High School,Fort Collins,ceeb_exact,100.0,high
A2392076,ST JOHN PAUL II HIGH SCHOOL,WINDSOR,CO,private,,,,unmatched,,
02181537,ST MARY'S HIGH SCHOOL,COLORADO SPRINGS,CO,private,060295,St. Mary's High School,COLORADO SPGS,exact_normalized_name,99.0,high
A0300672,TARA PERFORMING ARTS HIGH SCHOOL,BOULDER,CO,private,060131,Tara Performing Arts High Sch,BOULDER,exact_normalized_name,99.0,high
A2370899,VAIL CHRISTIAN HIGH SCHOOL,EDWARD,CO,private,060499,Vail Christian High School,Edwards,ceeb_exact,100.0,high
A9900882,VAIL CHRISTIAN HIGH SCHOOL,EDWARDS,CO,private,060499,Vail Christian High School,Edwards,ceeb_exact,100.0,high
A0900680,VALOR CHRISTIAN HIGH SCHOOL,HIGHLANDS RANCH,CO,private,060499,Vail Christian High School,Edwards,ceeb_exact,100.0,high
00209192,YESHIVA TORAS CHAIM HIGH SCHOOL,DENVER,CO,private,060462,Yeshiva Toras Chaim High Sch,DENVER,exact_normalized_name,99.0,high
00230963,"ACADEMY OF OUR LADY OF MERCY, LAURALTON HALL",MILFORD,CT,private,070415,Academy Of Our Lady Of Mercy,Milford,ceeb_exact,100.0,high
00232461,ACADEMY OF THE HOLY FAMILY,BALTIC,CT,private,070015,Academy of the Holy Family,BALTIC,exact_normalized_name,99.0,high
A1900925,BAIS CHANA ACADEMY HIGH SCHOOL FOR GIRLS,ORANGE,CT,private,,,,unmatched,,
A1500658,BAIS YAAKOV OF WATERBURY HIGH SCHOOL,NAUGATUCK,CT,private,070881,Bais Yaakov Of Waterbury,WATERBURY,exact_normalized_name,99.0,high
00233261,CHOATE ROSEMARY HALL,WALLINGFORD,CT,private,070810,Choate Rosemary Hall,Wallingford,ceeb_exact,100.0,high
00230861,EAST CATHOLIC HIGH SCHOOL,MANCHESTER,CT,private,070373,East Catholic High School,MANCHESTER,exact_normalized_name,99.0,high
00232144,FAIRFIELD COLLEGE PREPARATORY,FAIRFIELD,CT,private,070190,Fairfield College Preparatory,Fairfield,ceeb_exact,100.0,high
A1500702,FORMAN SCHOOL,LITCHFIELD,CT,private,070350,Forman School,LITCHFIELD,exact_normalized_name,99.0,high
A1300534,FUTURES SCHOOL,WEST HARTFORD,CT,private,070077,Futures School,WEST HARTFORD,exact_normalized_name,99.0,high
00230114,HOLY CROSS HIGH SCHOOL,WATERBURY,CT,private,070838,Holy Cross High School,Waterbury,ceeb_exact,100.0,high
00231661,IMMACULATE HIGH SCHOOL,DANBURY,CT,private,070125,Immaculate High School,Danbury,ceeb_exact,100.0,high
00232541,KENT SCHOOL,KENT,CT,private,070330,Kent School,Kent,ceeb_exact,100.0,high
00232122,KOLBE CATHEDRAL HIGH SCHOOL,BRIDGEPORT,CT,private,070053,Kolbe-Cathedral High School,Bridgeport,ceeb_exact,100.0,high
00232406,MARIANAPOLIS PREP SCHOOL,THOMPSON,CT,private,070780,Marianapolis Prep School,Thompson,ceeb_exact,100.0,high
00232202,MERCY HIGH SCHOOL,MIDDLETOWN,CT,private,070398,Mercy High School,Middletown,ceeb_exact,100.0,high
00233206,MISS PORTER'S SCHOOL,FARMINGTON,CT,private,070210,Miss Porter's School,Farmington,ceeb_exact,100.0,high
00230293,NORTHWEST CATHOLIC HIGH SCHOOL,WEST HARTFORD,CT,private,070896,Northwest Catholic High School,West Hartford,ceeb_exact,100.0,high
00231581,NOTRE DAME CATHOLIC HIGH SCHOOL,FAIRFIELD,CT,private,070057,Notre Dame Catholic High Schl,FAIRFIELD,exact_normalized_name,99.0,high
00230307,NOTRE DAME HIGH SCHOOL,WEST HAVEN,CT,private,070905,Notre Dame High School,West Haven,ceeb_exact,100.0,high
A2100745,OAK HILL SCHOOL AT HADDAM-KILLINGWORTH HIGH SCHOOL,HIGGANUM,CT,private,070324,Haddam Killingworth HS,Higganum,ceeb_exact,100.0,high
A1300544,OPTIONS EDUCATIONAL SERVICES,HARTFORD,CT,private,070012,Options Educational Services,HARTFORD,exact_normalized_name,99.0,high
00232949,POMFRET SCHOOL,POMFRET,CT,private,070615,Pomfret School,Pomfret,ceeb_exact,100.0,high
00231082,SACRED HEART ACADEMY,HAMDEN,CT,private,070263,Sacred Heart Academy,Hamden,ceeb_exact,100.0,high
00232552,SALISBURY SCHOOL,SALISBURY,CT,private,070655,Salisbury School,SALISBURY,exact_normalized_name,99.0,high
00232563,SOUTH KENT SCHOOL,SOUTH KENT,CT,private,070695,South Kent School,SOUTH KENT,exact_normalized_name,99.0,high
00231865,ST JOSEPH HIGH SCHOOL,TRUMBULL,CT,private,070797,Saint Joseph High School,Trumbull,ceeb_exact,100.0,high
A2190194,ST PAUL CATHOLIC HIGH SCHOOL,BRISTOL,CT,private,070082,Saint Paul Catholic High Schl,BRISTOL,exact_normalized_name,99.0,high
A1900950,SUFFIELD ACADEMY,SUFFIELD,CT,private,070765,Suffield Academy,SUFFIELD,exact_normalized_name,99.0,high
A0101540,THE CHESHIRE ACADEMY,CHESHIRE,CT,private,070095,Cheshire Academy,Cheshire,ceeb_exact,100.0,high
00233181,THE FREDERICK GUNN SCHOOL,WASHINGTON,CT,private,070825,Frederick Gunn School,WASHINGTON,exact_normalized_name,99.0,high
00233115,THE HOTCHKISS SCHOOL,LAKEVILLE,CT,private,070335,Hotchkiss School The,Lakeville,ceeb_exact,100.0,high
00233341,THE LOOMIS CHAFFEE SCHOOL,WINDSOR,CT,private,070945,Loomis Chaffee School,WINDSOR,exact_normalized_name,99.0,high
00232971,THE OXFORD ACADEMY,WESTBROOK,CT,private,070912,Oxford Academy,WESTBROOK,exact_normalized_name,99.0,high
02159308,THE WOODHALL SCHOOL,BETHLEHEM,CT,private,070028,Woodhall School,Bethlehem,ceeb_exact,100.0,high
00233363,WESTMINSTER SCHOOL,SIMSBURY,CT,private,070680,Westminster School,SIMSBURY,exact_normalized_name,99.0,high
00232905,WESTOVER SCHOOL,MIDDLEBURY,CT,private,070395,Westover School,Middlebury,ceeb_exact,100.0,high
A2100758,YESHIVA GEDOLAH OF WATERBURY- MESIVTA DURHAM,DURHAM,CT,private,070869,Mesivta High School Of Waterbu,WATERBURY,subset_multi_token,90.0,review
A2190198,ARCHBISHOP CARROLL HIGH SCHOOL,WASHINGTON,DC,private,090010,Archbishop Carroll High School,WASHINGTON,exact_normalized_name,99.0,high
00252659,GEORGETOWN VISITATION PREPARATORY SCHOOL,WASHINGTON,DC,private,090080,Georgetown Visitation Prep Sch,Washington,ceeb_exact,100.0,high
A9700911,MODEL SECONDARY SCHOOL FOR THE DEAF,WASHINGTON,DC,private,090127,Model Secondary Sch For Deaf,WASHINGTON,exact_normalized_name,99.0,high
A2100775,ST JEROME INSTITUTE,WASHINGTON,DC,private,,,,unmatched,,
00253062,ST JOHNS COLLEGE HIGH SCHOOL,WASHINGTON,DC,private,090185,Saint Johns College HS,Washington,ceeb_exact,100.0,high
A0700397,DELMARVA CHRISTIAN HIGH SCHOOL,GEORGETOWN,DE,private,080406,Delmarva Christian High School,GEORGETOWN,exact_normalized_name,99.0,high
00249486,PADUA ACADEMY,WILMINGTON,DE,private,080183,Padua Academy,Wilmington,ceeb_exact,100.0,high
00249737,ST ANDREW'S SCHOOL,MIDDLETOWN,DE,private,080095,Saint Andrews School,Middletown,ceeb_exact,100.0,high
00249577,ST MARK'S HIGH SCHOOL,WILMINGTON,DE,private,080194,Saint Marks High School,Wilmington,ceeb_exact,100.0,high
A2300642,AIM HIGH INTL,DAYTONA BEACH,FL,private,,,,unmatched,,
A1592009,AMERICAN WORLDWIDE ACADEMY,MIAMI,FL,private,102205,American Worldwide Academy,MIAMI,exact_normalized_name,99.0,high
A9901147,ARCHBISHOP MCCARTHY HIGH SCHOOL,SOUTHWEST RANCHES,FL,private,100577,Archbishop Mccarthy High Schl,SW RANCHES,exact_normalized_name,99.0,high
A2100848,BEIT APEL SHAULSON FAMILY CAMPUS FOR GIRLS,MIAMI,FL,private,,,,unmatched,,
A0300789,BISHOP JOHN J SNYDER HIGH SCHOOL,JACKSONVILLE,FL,private,100819,Bishop John J Snyder HS,Jacksonville,ceeb_exact,100.0,high
00258504,BISHOP KENNY HIGH SCHOOL,JACKSONVILLE,FL,private,100740,Bishop Kenny High School,Jacksonville,ceeb_exact,100.0,high
A0500972,BISHOP MCLAUGHLIN CATHOLIC HIGH SCHOOL,SPRING HILL,FL,private,101850,Bishop Mclaughlin Catholic HS,SPRING HILL,exact_normalized_name,99.0,high
00258027,BISHOP MOORE CATHOLIC HIGH SCHOOL,ORLANDO,FL,private,101285,Bishop Moore High School,ORLANDO,subset_same_city,97.0,high
00257599,CARDINAL GIBBONS HIGH SCHOOL,FORT LAUDERDALE,FL,private,100469,Cardinal Gibbons High School,Ft Lauderdale,ceeb_exact,100.0,high
00258672,CARDINAL MOONEY CATHOLIC HIGH SCHOOL,SARASOTA,FL,private,101572,Cardinal Mooney High School,Sarasota,ceeb_exact,100.0,high
00256904,CARDINAL NEWMAN HIGH SCHOOL,WEST PALM BEACH,FL,private,101835,Cardinal Newman High School,West Palm Beach,ceeb_exact,100.0,high
BB180564,CAREER ONLINE HIGH SCHOOL,POMPANO BEACH,FL,private,102450,Smart Horizons Career Online,PENSACOLA,subset_multi_token,90.0,review
A1790130,CAREER PREP ACADEMY OF SOUTH,CUTLER BAY,FL,private,102655,A T A P Academy,CUTLER BAY,subset_same_city,97.0,high
00257475,CHAMINADE MADONNA COLLEGE PREPARATORY,HOLLYWOOD,FL,private,100678,Chaminade-Madonna College Prep,Hollywood,ceeb_exact,100.0,high
A2380011,CHESTERTON ACADEMY OF ORLANDO,WINTER PARK,FL,private,038408,Chesterton Academy of Orlando,WINTER PARK,exact_normalized_name,99.0,high
A2100913,CHRISTIAN LEARNING ACADEMY APOPKA INC.,APOPKA,FL,private,101132,Apopka Christian Academy,APOPKA,subset_same_city,97.0,high
00257318,CHRISTOPHER COLUMBUS HIGH SCHOOL,MIAMI,FL,private,101048,Christopher Columbus HS,Miami,ceeb_exact,100.0,high
00258741,CLEARWATER CENTRAL CATHOLIC HIGH SCHOOL,CLEARWATER,FL,private,100258,Clearwater Central Catholic HS,CLEARWATER,exact_normalized_name,99.0,high
A1901093,CRISTO REY TAMPA SALESIAN HIGH SCHOOL,TAMPA,FL,private,100052,Cristo Rey Tampa High School,TAMPA,subset_same_city,97.0,high
A1901117,EBENEZER INTERNATIONAL CHRISTIAN ACADEMY,HIALEAH,FL,private,100644,Ebenezer Intl Christian Acad,HIALEAH,exact_normalized_name,99.0,high
A2300713,ED CORPS HIGH SCHOOL,EASTPOINT,FL,private,,,,unmatched,,
A1399031,EDITH ROBINSON CHRISTIAN ACADEMY,PLANTATION,FL,private,,,,unmatched,,
A1500875,ELEVATION PREPARATORY ACADEMY,SARASOTA,FL,private,102563,Elevation Preparatory Academy,Sarasota,ceeb_exact,100.0,high
A2192148,ELEVATION PREPARATORY ACADEMY,SARASOTA,FL,private,102563,Elevation Preparatory Academy,Sarasota,ceeb_exact,100.0,high
00257952,FATHER LOPEZ CATHOLIC HIGH SCHOOL,DAYTONA BEACH,FL,private,100353,Father Lopez High School,Daytona Beach,ceeb_exact,100.0,high
A2300732,FLORIDA YESHIVA HIGH SCHOOL,HOLLYWOOD,FL,private,,,,unmatched,,
02019927,FOREST LAKE ACADEMY.,APOPKA,FL,private,100985,Forest Lake Academy,Apopka,ceeb_exact,100.0,high
A1700945,HADAR SOUTH FLORIDA HIGH SCHOOL FOR GIRLS,BOCA RATON,FL,private,,,,unmatched,,
A9501244,IMMACULATA-LA SALLE HIGH SCHOOL,MIAMI,FL,private,,,,unmatched,,
00258606,JESUIT HIGH SCHOOL,TAMPA,FL,private,101715,Jesuit High School,Tampa,ceeb_exact,100.0,high
BB080488,KEYSTONE NATIONAL HIGH SCHOOL,MIAMI,FL,private,102045,Keystone National HS,MIAMI,exact_normalized_name,99.0,high
A2300809,MECHINA OF SOUTH FLORIDA,MIAMI BEACH,FL,private,,,,unmatched,,
00258093,MELBOURNE CENTRAL CATHOLIC HIGH SCHOOL,MELBOURNE,FL,private,101018,Melbourne Central Catholic HS,MELBOURNE,exact_normalized_name,99.0,high
BB180775,MEOROS GIRLS HIGH SCHOOL,VINELAND,FL,private,,,,unmatched,,
A1990232,MERIDIAN HIGH SCHOOL,MARGATE,FL,private,102323,Meridian High School,MARGATE,exact_normalized_name,99.0,high
00259905,MESIFTA OF GREATER MIAMI,MIAMI BEACH,FL,private,,,,unmatched,,
00257737,MONSIGNOR EDWARD PACE HIGH SCHOOL,MIAMI GARDENS,FL,private,101271,Monsignor Edward Pace HS,OPA LOCKA,exact_normalized_name,99.0,high
BB220221,MOTHER CLELIA MORNING STAR HIGH SCHOOL,PENSACOLA,FL,private,,,,unmatched,,
A1300838,NEW LIFE PREPARATORY ACADEMY,POMPANO BEACH,FL,private,100866,Life Academy,KISSIMMEE,subset_multi_token,90.0,review
A2190272,ORANGE COUNTY AMERICAN HIGH SCHOOL,JACKSONVILLE,FL,private,102536,Orange County American High Sc,JACKSONVILLE,subset_same_city,97.0,high
A1501043,OUR LADY OF LOURDES ACADEMY,MIAMI,FL,private,101131,Our Lady Of Lourdes Academy,Miami,ceeb_exact,100.0,high
A2300851,OXFORD ACADEMY OF THE EAST,ST PETERSBURG,FL,private,100462,Oxford Academy HS,CORAL SPRINGS,subset_multi_token,90.0,review
00258322,PENSACOLA CATHOLIC HIGH SCHOOL,PENSACOLA,FL,private,101375,Pensacola High School,Pensacola,ceeb_exact,100.0,high
A0901120,POTTERS WHEEL ACADEMY,BRADENTON,FL,private,,,,unmatched,,
A0900799,ROHR BAIS CHAYA ACADEMY,TAMARAC,FL,private,102201,Rohr Bais Chaya Academy,TAMARAC,exact_normalized_name,99.0,high
A0700643,SAFE HARBOR ACADEMY,JACKSONVILLE,FL,private,102062,Safe Harbor Academy,JACKSONVILLE,exact_normalized_name,99.0,high
00258129,SANTA FE CATHOLIC HIGH SCHOOL,LAKELAND,FL,private,100897,Santa Fe Catholic High School,LAKELAND,exact_normalized_name,99.0,high
A0901149,SCORE AT THE TOP LEARNING CENTER - WELLINGTON,WELLINGTON,FL,private,101839,Wellington High School,WELLINGTON,subset_same_city,97.0,high
A2300893,SOUSA TUTOR,COCONUT CREEK,FL,private,,,,unmatched,,
A0501202,SOUTHEASTERN CHRISTIAN ACADEMYN,MIAMI,FL,private,101995,Southeastern Christian Acad,MIAMI,exact_normalized_name,99.0,high
00257205,ST BRENDAN CATHOLIC HIGH SCHOOL,MIAMI,FL,private,101097,Saint Brendan High School,MIAMI,subset_same_city,97.0,high
A0501282,ST FRANCIS CATHOLIC ACADEMY,GAINESVILLE,FL,private,100611,St Francis Catholic Academy,GAINESVILLE,exact_normalized_name,99.0,high
A2101306,ST JAMES ACADEMY,FORT PIERCE,FL,private,102488,Saint James Christian Academy,FORT PIERCE,subset_same_city,97.0,high
A9501365,ST JOHN NEUMANN CATHOLIC HIGH SCHOOL,NAPLES,FL,private,101214,Saint John Neumann High School,Naples,ceeb_exact,100.0,high
01605275,ST JOHN PAUL II ACADEMY,BOCA RATON,FL,private,100123,Saint John Paul Ii Academy,BOCA RATON,exact_normalized_name,99.0,high
A0300953,ST JOHN PAUL II CATHOLIC HIGH SCHOOL,TALLAHASSEE,FL,private,101690,John Paul Ii Catholic HS,Tallahassee,ceeb_exact,100.0,high
A2101278,ST JOSEPH ACADEMY,ST AUGUSTINE,FL,private,101480,Saint Joseph Academy,ST. AUGUSTINE,exact_normalized_name,99.0,high
00258912,ST PETERSBURG CATHOLIC HIGH SCHOOL,ST PETERSBURG,FL,private,101523,Saint Petersburg Catholic HS,St. Petersburg,ceeb_exact,100.0,high
00257533,ST THOMAS AQUINAS HIGH SCHOOL,FORT LAUDERDALE,FL,private,100475,Saint Thomas Aquinas HS,Ft Lauderdale,ceeb_exact,100.0,high
A0700466,SYNERGY SCHOOL OF TOMORROW INC,FORT PIERCE,FL,private,,,,unmatched,,
00259064,TAMPA CATHOLIC HIGH SCHOOL,TAMPA,FL,private,101731,Tampa Catholic High School,Tampa,ceeb_exact,100.0,high
A9102066,THE HARID CONSERVATORY,BOCA RATON,FL,private,100117,Harid Conservatory,BOCA RATON,exact_normalized_name,99.0,high
A0301140,TRINITY CATHOLIC HIGH SCHOOL,OCALA,FL,private,101616,Trinity Catholic High School,OCALA,exact_normalized_name,99.0,high
A2101396,U.S. INTERNATIONAL CHRISTIAN ACADEMY,MIAMI,FL,private,101606,Christian International Acad,SANTA ROSA BEACH,exact_normalized_name,99.0,high
A2300949,WEINBAUM YESHIVA HIGH SCHOOL,BOCA RATON,FL,private,,,,unmatched,,
A1390130,WESTERN GENERAL EDUCATION INC,NORTH MIAMI,FL,private,,,,unmatched,,
A1901447,YESHIVA TIFERES TORAH OF BOCA RATON,BOCA RATON,FL,private,102698,Yeshiva Tiferes Torah Boca,BOCA RATON,subset_same_city,97.0,high
AA001695,YESHIVA TORAS CHAIM,NORTH MIAMI BEACH,FL,private,101146,Yeshiva Toras Chaim,N MIAMI BEACH,exact_normalized_name,99.0,high
A0700688,ACADEME OF THE OAKS,DECATUR,GA,private,,,,unmatched,,
00296299,AQUINAS HIGH SCHOOL,AUGUSTA,GA,private,110277,Aquinas High School,AUGUSTA,exact_normalized_name,99.0,high
A1701301,ATLANTA ADVENTIST ACADEMY,DULUTH,GA,private,110124,Atlanta Adventist Academy,Duluth,ceeb_exact,100.0,high
A9303095,BEN FRANKLIN ACADEMY,ATLANTA,GA,private,110134,Ben Franklin Academy,Atlanta,ceeb_exact,100.0,high
00296197,BENEDICTINE MILITARY SCHOOL,SAVANNAH,GA,private,112675,Benedictine Military School,SAVANNAH,exact_normalized_name,99.0,high
A0102864,BLESSED TRINITY CATHOLIC HIGH SCHOOL,ROSWELL,GA,private,112618,Blessed Trinity Catholic HS,Roswell,ceeb_exact,100.0,high
A1501259,CRISTO REY ATLANTA JESUIT HIGH SCHOOL,ATLANTA,GA,private,110232,Cristo Rey Atlanta Jesuit HS,Atlanta,ceeb_exact,100.0,high
A0740046,FAITH ACADEMY - ALL CAMPUSES,LOGANVILLE,GA,private,111848,Faith Academy,Loganville,ceeb_exact,100.0,high
A2300992,FAITH CHRISTIAN ACADEMY,GRIFFIN,GA,private,113269,Faith Christian Academy,WILLIAMSON,exact_normalized_name,99.0,high
A2300994,FANNIN CHRISTIAN LEARNING CENTER,BLUE RIDGE,GA,private,,,,unmatched,,
00299879,GEORGIA-CUMBERLAND ACADEMY,CALHOUN,GA,private,110274,Cumberland Academy Of Georgia,SANDY SPRINGS,exact_normalized_name,99.0,high
A0102895,GREATER ATLANTA ADVENTIST ACADEMY,ATLANTA,GA,private,110124,Atlanta Adventist Academy,Duluth,ceeb_exact,100.0,high
A1501316,HALLIE TURNER PRIVATE SCHOOL,COLUMBUS,GA,private,110833,Hallie Turner Private School,COLUMBUS,exact_normalized_name,99.0,high
A2301021,MASONIC LEARNING CENTER AT MASONIC HOME OF GEORGIA,MACON,GA,private,991199,Georgia Home School,ATLANTA,subset_multi_token,90.0,review
A0501438,MONSIGNOR DONOVAN CATHOLIC HIGH SCHOOL,ATHENS,GA,private,,,,unmatched,,
A1901531,MOUNT VERNON PRESBYTERIAN,ATLANTA,GA,private,110189,Mount Vernon Presbyterian Sch,Atlanta,ceeb_exact,100.0,high
A9303122,PAUL ANDERSON HIGH SCHOOL,VIDALIA,GA,private,113103,Paul Anderson High School,VIDALIA,exact_normalized_name,99.0,high
A1300901,SOUTHWEST GEORGIA INSTITUTE FOR EDUCATIO,ALBANY,GA,private,,,,unmatched,,
00295932,ST PIUS X CATHOLIC HIGH SCHOOL,ATLANTA,GA,private,110226,Saint Pius X Catholic HS,Atlanta,ceeb_exact,100.0,high
A9701335,"TEMIMA, THE RICHARD AND JEAN KATZ HIGH SCHOOL FOR",ATLANTA,GA,private,,,,unmatched,,
BB160891,THE NEW SCHOOL,ATLANTA,GA,private,110292,New School,ATLANTA,exact_normalized_name,99.0,high
A1790215,THE NEW SCHOOL ATLANTA,ATLANTA,GA,private,110292,New School,ATLANTA,subset_same_city,97.0,high
A0501468,THE WEBER SCHOOL,ATLANTA,GA,private,110196,The Weber School,Atlanta,ceeb_exact,100.0,high
A0501472,YESHIVA OHR YISRAEL OF ATLANTA,ATLANTA,GA,private,,,,unmatched,,
A2400064,YESHIVAH OHR YISRAEL,ATLANTA,GA,private,,,,unmatched,,
00327503,HAWAIIAN MISSION ACADEMY,HONOLULU,HI,private,120035,Hawaiian Mission Academy,HONOLULU,exact_normalized_name,99.0,high
A0700796,HO'OMANA HOU SCHOOL,KAUNAKAKAI,HI,private,120187,Ho Omana Hou High School,KAUNAKAKAI,exact_normalized_name,99.0,high
A2301075,MAUI LEARNING ACADEMY LLC,WAILUKU,HI,private,,,,unmatched,,
A0501482,PACIFIC BUDDHIST ACADEMY,HONOLULU,HI,private,120009,Pacific Buddhist Academy,HONOLULU,exact_normalized_name,99.0,high
A1301414,BISHOP HEELAN CATHOLIC HIGH SCHOOL,SIOUX CITY,IA,private,164050,Bishop Heelan Catholic HS,Sioux City,ceeb_exact,100.0,high
00458139,DOWLING CATHOLIC HIGH SCHOOL,WEST DES MOINES,IA,private,161190,Dowling Catholic High School,WEST DES MOINES,exact_normalized_name,99.0,high
00459697,PELLA CHRISTIAN HIGH SCHOOL,PELLA,IA,private,163488,Pella Christian High School,Pella,ceeb_exact,100.0,high
A1501696,TRINITY CHRISTIAN HIGH SCHOOL,HULL,IA,private,162094,Trinity Christian High School,HULL,exact_normalized_name,99.0,high
00459584,UNITY CHRISTIAN HIGH SCHOOL,ORANGE CITY,IA,private,163345,Unity Christian High School,ORANGE CITY,exact_normalized_name,99.0,high
A9901924,XAVIER HIGH SCHOOL,CEDAR RAPIDS,IA,private,160689,Xavier High School,Cedar Rapids,ceeb_exact,100.0,high
00330924,BISHOP KELLY HIGH SCHOOL,BOISE,ID,private,130041,Bishop Kelly High School,Boise,ceeb_exact,100.0,high
00331407,GEM STATE ADVENTIST ACADEMY,CALDWELL,ID,private,130075,Gem State Academy,CALDWELL,subset_same_city,97.0,high
A1992114,ONE STONE,BOISE,ID,private,130008,One Stone,BOISE,exact_normalized_name,99.0,high
A1901626,ACADEMY HIGH,CHAMPAIGN,IL,private,140418,Academy High School,CHAMPAIGN,exact_normalized_name,99.0,high
A1501536,AGAPE CHRISTIAN HIGH SCHOOL,MARION,IL,private,142249,Agape Christian High School,MARION,exact_normalized_name,99.0,high
00347133,ALLEMAN HIGH SCHOOL,ROCK ISLAND,IL,private,143720,Alleman High School,Rock Island,ceeb_exact,100.0,high
00345748,ALTHOFF CATHOLIC HIGH SCHOOL,BELLEVILLE,IL,private,140251,Althoff Catholic High School,Belleville,ceeb_exact,100.0,high
00348002,AURORA CENTRAL CATHOLIC HIGH SCHOOL,AURORA,IL,private,140175,Aurora Central Catholic HS,AURORA,exact_normalized_name,99.0,high
A1501543,BEACON ACADEMY,EVANSTON,IL,private,141852,Beacon Academy,Evanston,ceeb_exact,100.0,high
00347825,BOYLAN CATHOLIC H. S.,ROCKFORD,IL,private,143697,Boylan Catholic High School,Rockford,ceeb_exact,100.0,high
00344948,BR RICE HIGH SCHOOL,CHICAGO,IL,private,140682,Brother Rice High School,Chicago,ceeb_exact,100.0,high
00346865,CENTRAL CATHOLIC HIGH SCHOOL,BLOOMINGTON,IL,private,140340,Central Catholic High School,BLOOMINGTON,exact_normalized_name,99.0,high
A2301108,CHESTERTON ACADEMY OF THE IMMACULATE HEART,VOLO,IL,private,,,,unmatched,,
BB060759,CHICAGO HOPE ACADEMY,CHICAGO,IL,private,141008,Chicago Hope Academy,CHICAGO,exact_normalized_name,99.0,high
A9701382,CHRIST LUTHERAN HIGH SCHOOL,BUCKLEY,IL,private,140436,Christ Lutheran High School,BUCKLEY,exact_normalized_name,99.0,high
A0501535,CHRIST OUR ROCK LUTHERAN HIGH SCHOOL,CENTRALIA,IL,private,140581,Christ Our Rock Lutheran HS,CENTRALIA,exact_normalized_name,99.0,high
A9901751,CHRIST OUR SAVIOR LUTHERAN HIGH SCHOOL,EVANSVILLE,IL,private,141858,Christ Our Savior Lutheran HS,EVANSVILLE,exact_normalized_name,99.0,high
