name,school_id,offers_pyp,offers_myp,offers_dp,offers_cp,programmes,offers_any_ib,languages,ibo_url
Rosa Parks Elementary School,006815,true,false,false,false,PYP,true,English,https://ibo.org/school/006815/
Roscoe Wilson Elementary School,049631,true,false,false,false,PYP,true,English,https://ibo.org/school/049631/
Rose Stein International Elementary,060370,true,false,false,false,PYP,true,English,https://ibo.org/school/060370/
Roton Middle School,062720,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/062720/
Rountree Elementary,006595,true,false,false,false,PYP,true,English,https://ibo.org/school/006595/
Rowland High School,001092,false,false,true,false,DP,true,English,https://ibo.org/school/001092/
Roxborough Primary and Intermediate School,050367,true,false,false,false,PYP,true,English,https://ibo.org/school/050367/
Roy Cisneros Leadership School for Boys,062380,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/062380/
Roy Martin Middle School,003215,false,true,false,false,MYP,true,English,https://ibo.org/school/003215/
Royal High School,049636,false,false,true,false,DP,true,English,https://ibo.org/school/049636/
Royal Oak High School,016016,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/016016/
Royal Oak Middle School,016017,false,true,false,false,MYP,true,English,https://ibo.org/school/016017/
Royal Palm Beach High School,051912,false,false,true,false,DP,true,English,https://ibo.org/school/051912/
Rufus King International High School,000119,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000119/
Rufus King International Middle School,050694,false,true,false,false,MYP,true,English,https://ibo.org/school/050694/
Running Springs Academy,061266,true,false,false,false,PYP,true,English,https://ibo.org/school/061266/
Rutherford High School,000647,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000647/
S.S. Murphy High School,000646,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000646/
Sabin World Elementary,003208,true,false,false,false,PYP,true,English,https://ibo.org/school/003208/
Sacred Heart Schools,001030,true,true,true,false,"PYP, MYP, DP",true,"English, Spanish",https://ibo.org/school/001030/
Saddleback High School,051525,false,false,true,false,DP,true,English,https://ibo.org/school/051525/
Safety Harbor Middle School,063019,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/063019/
Sage International School Middleton,061795,true,true,true,false,"PYP, MYP, DP",true,"English, Spanish",https://ibo.org/school/061795/
Sage International School of Boise,006554,true,true,true,true,"PYP, MYP, DP, CP",true,English,https://ibo.org/school/006554/
Saginaw Arts and Sciences Academy,062679,false,true,false,false,MYP,true,English,https://ibo.org/school/062679/
Saint Andrew's School,003991,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/003991/
Saint Edmund Preparatory High School,003339,false,false,true,false,DP,true,English,https://ibo.org/school/003339/
Saint George's School,049794,false,false,true,false,DP,true,English,https://ibo.org/school/049794/
Saint John Paul II Catholic School,051319,false,true,false,false,MYP,true,English,https://ibo.org/school/051319/
Saint Mary's Catholic School,003178,false,true,false,false,MYP,true,English,https://ibo.org/school/003178/
Saint Paul's School,063330,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/063330/
Saint Theodore Guerin High School,002775,false,false,true,false,DP,true,English,https://ibo.org/school/002775/
Salem High School,044015,false,false,true,false,DP,true,English,https://ibo.org/school/044015/
Salem Middle School,006083,false,true,false,false,MYP,true,English,https://ibo.org/school/006083/
Sam Houston Elementary Dual Language Academy,061018,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061018/
Sam Houston High School,003984,false,false,true,false,DP,true,English,https://ibo.org/school/003984/
Samuel Clemens High School,002315,false,false,true,false,DP,true,English,https://ibo.org/school/002315/
Samuel J. Preston Elementary School,062554,true,false,false,false,PYP,true,English,https://ibo.org/school/062554/
Samuel W. Wolfson High School,006702,false,false,true,false,DP,true,English,https://ibo.org/school/006702/
San Clemente High School,001031,false,false,true,false,DP,true,English,https://ibo.org/school/001031/
San Diego High School,000352,false,false,true,false,DP,true,English,https://ibo.org/school/000352/
San Jacinto High School,049768,false,false,false,false,,false,,https://ibo.org/school/049768/
San Jacinto Leadership Academy,062273,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/062273/
San Jacinto Valley Academy,003985,true,false,true,false,"PYP, DP",true,"English, Spanish",https://ibo.org/school/003985/
San Jose High School,000422,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000422/
Sand Creek International School,051699,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/051699/
Sandia High School,049472,false,false,true,false,DP,true,English,https://ibo.org/school/049472/
Sandy Creek High School,061067,false,false,true,false,DP,true,English,https://ibo.org/school/061067/
Sandy Searles Miller Academy for International Studies,003079,true,false,false,false,PYP,true,English,https://ibo.org/school/003079/
Santa Clarita Valley International School,006502,false,false,false,true,CP,true,English,https://ibo.org/school/006502/
Santa Margarita Catholic High School,000949,false,false,true,false,DP,true,English,https://ibo.org/school/000949/
Sarah Rawson Smith Elementary School,003010,true,false,false,false,PYP,true,English,https://ibo.org/school/003010/
Sargeant Elementary,060335,true,false,false,false,PYP,true,English,https://ibo.org/school/060335/
Sawyer Road Elementary School,003209,true,false,false,false,PYP,true,English,https://ibo.org/school/003209/
Sayre Language Academy,062156,false,true,false,false,MYP,true,English,https://ibo.org/school/062156/
Scandia Elementary School,049368,true,false,false,false,PYP,true,English,https://ibo.org/school/049368/
Schenectady High School,001200,false,false,true,false,DP,true,English,https://ibo.org/school/001200/
School for Global Leaders - M378,061758,false,true,false,false,MYP,true,"English, Chinese, Other",https://ibo.org/school/061758/
School Lane Charter School,049217,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/049217/
Schools of the Sacred Heart,051222,false,false,true,false,DP,true,English,https://ibo.org/school/051222/
Sci-Tech High School,050671,false,false,true,false,DP,true,English,https://ibo.org/school/050671/
Science Park High School,006925,false,false,true,false,DP,true,English,https://ibo.org/school/006925/
Scintilla Charter Academy,062982,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/062982/
Scott Elementary,050347,true,false,false,false,PYP,true,English,https://ibo.org/school/050347/
Scotts Valley High School,001361,false,false,true,false,DP,true,English,https://ibo.org/school/001361/
Sebastian River High School,000850,false,false,true,false,DP,true,English,https://ibo.org/school/000850/
Sebastian River Middle School,002235,false,true,false,false,MYP,true,English,https://ibo.org/school/002235/
Sebring High School,004799,false,false,true,false,DP,true,English,https://ibo.org/school/004799/
Sejong Academy of Minnesota,051716,false,true,false,true,"MYP, CP",true,"English, Korean, Other",https://ibo.org/school/051716/
Seminole High School,001147,false,false,true,false,DP,true,English,https://ibo.org/school/001147/
Semper Elementary School,060135,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060135/
Seneca Academy,004847,true,false,false,false,PYP,true,English,https://ibo.org/school/004847/
Seneca Valley High School,004797,false,true,true,true,"MYP, DP, CP",true,"English, French",https://ibo.org/school/004797/
Sequoia Elementary School,060988,true,false,false,false,PYP,true,"English, Chinese, Other",https://ibo.org/school/060988/
Sequoia High School,001360,false,false,true,false,DP,true,English,https://ibo.org/school/001360/
Sessions Elementary School,003531,true,false,false,false,PYP,true,English,https://ibo.org/school/003531/
Seven Peaks School,006281,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/006281/
Seward Academy,051545,false,true,false,false,MYP,true,English,https://ibo.org/school/051545/
Shaker Heights High School,003988,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003988/
Shaker Heights Middle School,004840,false,true,false,false,MYP,true,English,https://ibo.org/school/004840/
Sharpstown International School,060347,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/060347/
Shawnee Mission East High School,000746,false,false,true,false,DP,true,English,https://ibo.org/school/000746/
Shawnee Mission Northwest High School,003255,false,false,true,false,DP,true,English,https://ibo.org/school/003255/
Sheila Tarr Academy of International Studies,052371,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/052371/
Sherwood Park Global Studies Academy,060645,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060645/
Shiloh High School,007050,false,false,true,false,DP,true,English,https://ibo.org/school/007050/
Shiloh Middle School,050818,false,true,false,false,MYP,true,English,https://ibo.org/school/050818/
Shore Regional High School,002943,false,false,true,false,DP,true,English,https://ibo.org/school/002943/
Short Avenue Elementary School,060906,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060906/
Shortridge High School,049776,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/049776/
Shotwell Middle School,002564,false,true,false,false,MYP,true,English,https://ibo.org/school/002564/
Shu Ren International School,007067,true,false,false,false,PYP,true,"English, Chinese, Other",https://ibo.org/school/007067/
Siebert Elementary School,051333,true,false,false,false,PYP,true,English,https://ibo.org/school/051333/
Sierra Elementary School,003731,true,false,false,false,PYP,true,English,https://ibo.org/school/003731/
Signal Mountain Middle/High School,004087,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/004087/
Signature School,002840,false,false,true,false,DP,true,English,https://ibo.org/school/002840/
Silicon Valley International School,003497,true,true,true,false,"PYP, MYP, DP",true,"English, German, Chinese, Other",https://ibo.org/school/003497/
Silver Creek Middle School,060810,false,true,false,false,MYP,true,English,https://ibo.org/school/060810/
Silver Spring International Middle School,003194,false,true,false,false,MYP,true,English,https://ibo.org/school/003194/
Sinagua Middle School,060884,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/060884/
Skyline High School,001064,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001064/
Skyline High School,002140,false,false,true,false,DP,true,English,https://ibo.org/school/002140/
Skyline High School,052454,false,false,false,false,,false,,https://ibo.org/school/052454/
Smith Magnet Elementary School,006329,true,false,false,false,PYP,true,English,https://ibo.org/school/006329/
Smithfield Middle School,060930,false,true,false,false,MYP,true,English,https://ibo.org/school/060930/
Smithfield-Selma High School,044013,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/044013/
Smoky Hill High School,000631,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000631/
Snowden International School at Copley,006107,false,false,true,false,DP,true,English,https://ibo.org/school/006107/
Socastee High School,000958,false,false,true,false,DP,true,English,https://ibo.org/school/000958/
Sol C. Johnson High School,001149,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001149/
Somers High School,050838,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/050838/
Somers Middle School,060654,false,true,false,false,MYP,true,English,https://ibo.org/school/060654/
Sonora High School,000423,false,false,true,false,DP,true,English,https://ibo.org/school/000423/
Soundview School,003390,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/003390/
South Dade Senior High School,003990,false,false,true,false,DP,true,English,https://ibo.org/school/003990/
South Fork High School,000783,false,false,true,false,DP,true,English,https://ibo.org/school/000783/
South Forsyth High School,001242,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001242/
South Hills High School,049608,false,false,true,false,DP,true,English,https://ibo.org/school/049608/
South Hills Middle School,006087,false,true,false,false,MYP,true,English,https://ibo.org/school/006087/
South Iredell High School,007021,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/007021/
South Lakes High School,001094,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001094/
South Ridge Elementary School,004703,true,false,false,false,PYP,true,English,https://ibo.org/school/004703/
South Saint Paul Secondary,000394,false,false,true,false,DP,true,English,https://ibo.org/school/000394/
South Salem High School,001095,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001095/
South Shore Elementary School,049775,true,false,false,false,PYP,true,English,https://ibo.org/school/049775/
South Shore International College Prep High School,049634,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/049634/
South Side High School,000193,false,false,true,false,DP,true,English,https://ibo.org/school/000193/
"South Side High School, Fort Wayne",000784,false,false,true,false,DP,true,English,https://ibo.org/school/000784/
South Side Middle School,050639,false,true,false,false,MYP,true,English,https://ibo.org/school/050639/
South Smithfield Elementary School,060829,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060829/
South Texas ISD World Scholars,007118,false,false,true,false,DP,true,English,https://ibo.org/school/007118/
South View High School,001151,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001151/
Southeast High School,001065,false,false,true,false,DP,true,English,https://ibo.org/school/001065/
Southeast Middle School,051378,false,true,false,false,MYP,true,English,https://ibo.org/school/051378/
Southeast Raleigh Magnet High School,061391,false,false,true,false,DP,true,English,https://ibo.org/school/061391/
Southfield High School for the Arts and Technology,000106,false,false,true,false,DP,true,English,https://ibo.org/school/000106/
Southgate Elementary School,049410,true,false,false,false,PYP,true,English,https://ibo.org/school/049410/
Southridge High School,001184,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001184/
Southridge Tech Middle School,061739,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/061739/
Southside High School,000503,false,false,true,false,DP,true,English,https://ibo.org/school/000503/
Southside Middle School,049179,false,true,false,false,MYP,true,English,https://ibo.org/school/049179/
Southwest High School,050925,false,false,true,false,DP,true,English,https://ibo.org/school/050925/
Spartanburg Day School,003021,true,false,false,false,PYP,true,English,https://ibo.org/school/003021/
Speas Global Elementary School,052104,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/052104/
Spicewood Elementary School,002418,true,false,false,false,PYP,true,English,https://ibo.org/school/002418/
Spotsylvania High School,050624,false,false,true,false,DP,true,English,https://ibo.org/school/050624/
Spring Park Elementary School,049115,true,false,false,false,PYP,true,English,https://ibo.org/school/049115/
Spring Valley High School,051690,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/051690/
Springbrook High School,001063,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001063/
Springdale High School,002323,false,false,true,false,DP,true,English,https://ibo.org/school/002323/
Springdale Preparatory School,061071,false,false,true,false,DP,true,English,https://ibo.org/school/061071/
Springfield High School,002324,false,false,true,false,DP,true,English,https://ibo.org/school/002324/
Springstead High School,003284,false,false,true,false,DP,true,English,https://ibo.org/school/003284/
Springwoods Village Middle School,061315,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/061315/
Spruce Creek High School,000536,false,false,true,false,DP,true,English,https://ibo.org/school/000536/
St. Andrew's School,003348,false,false,true,false,DP,true,English,https://ibo.org/school/003348/
St. Andrew's School (RI),061116,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/061116/
St. Anthony Academy,004095,true,false,false,false,PYP,true,English,https://ibo.org/school/004095/
St. Cecelia Interparochial Catholic School,006877,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/006877/
St. Edward High School,008002,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/008002/
St. Francis of Assisi,049891,false,true,false,false,MYP,true,English,https://ibo.org/school/049891/
St. Francis of Assisi Elementary School,060239,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/060239/
St. Frederick High School,061810,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/061810/
St. Laurence High School,061342,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/061342/
St. Louis Park High School,001243,false,false,true,false,DP,true,English,https://ibo.org/school/001243/
St. Louis Park Middle School,006339,false,true,false,false,MYP,true,English,https://ibo.org/school/006339/
St. Luke School,060062,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/060062/
St. Mary School,003151,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/003151/
St. Matthias School,049678,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/049678/
St. Paul's School,002288,false,false,true,false,DP,true,English,https://ibo.org/school/002288/
St. Petersburg High School,000250,false,false,true,false,DP,true,English,https://ibo.org/school/000250/
St. Timothy's School,002842,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/002842/
Stamford High School,052462,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/052462/
Standley Lake High School,004830,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/004830/
Stanley G. Oswalt Academy,004154,true,false,false,false,PYP,true,English,https://ibo.org/school/004154/
Stanley Makowski Early Childhood Center,005001,true,false,false,false,PYP,true,English,https://ibo.org/school/005001/
Stanton College Preparatory School,000251,false,false,true,false,DP,true,English,https://ibo.org/school/000251/
Starbuck International K-8 School,006694,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/006694/
"State College Area High School, Pennsylvania",000371,false,false,true,false,DP,true,English,https://ibo.org/school/000371/
Statesville High School,007020,false,true,false,true,"MYP, CP",true,"English, Spanish",https://ibo.org/school/007020/
Statesville Road Elementary,002430,true,false,false,false,PYP,true,English,https://ibo.org/school/002430/
Steele Elementary,063214,true,false,false,false,PYP,true,English,https://ibo.org/school/063214/
Steinmetz College Prep High School,001153,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001153/
Stemmers Run Middle School,050377,false,true,false,false,MYP,true,English,https://ibo.org/school/050377/
Stockton Collegiate International Elementary School,006653,true,false,false,false,PYP,true,English,https://ibo.org/school/006653/
Stockton Collegiate International Secondary School,006537,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/006537/
Stoneleigh-Burnham School,006575,false,false,true,false,DP,true,English,https://ibo.org/school/006575/
Stonewall Tell Elementary,060421,true,false,false,false,PYP,true,English,https://ibo.org/school/060421/
Stony Point High School,003323,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003323/
Stowers Magnet School of International Studies,006453,true,false,false,false,PYP,true,English,https://ibo.org/school/006453/
Strawberry Crest High School,006565,false,false,true,false,DP,true,English,https://ibo.org/school/006565/
Streams Elementary School,001939,true,false,false,false,PYP,true,English,https://ibo.org/school/001939/
Strelitz International Academy,003825,true,false,false,false,PYP,true,"English, Hebrew (Modern), Other",https://ibo.org/school/003825/
Strong John Thomson Elementary School,004987,true,false,false,false,PYP,true,English,https://ibo.org/school/004987/
Stuart Elementary School,061249,true,false,false,false,PYP,true,English,https://ibo.org/school/061249/
Stuart M Beville Middle School,003195,false,true,false,false,MYP,true,English,https://ibo.org/school/003195/
Sturgis Charter Public School,001518,false,false,true,false,DP,true,English,https://ibo.org/school/001518/
Sugar Hill Elementary School,061899,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061899/
Sullivan Middle School,003242,false,true,false,false,MYP,true,English,https://ibo.org/school/003242/
Summerour Middle School,003227,false,true,false,false,MYP,true,English,https://ibo.org/school/003227/
Summit Academy,004118,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/004118/
Summit Charter Academy,049434,true,false,false,false,PYP,true,English,https://ibo.org/school/049434/
Summit Charter Intermediate Academy,006884,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/006884/
Summit High School,002168,false,false,true,false,DP,true,English,https://ibo.org/school/002168/
Summit Ridge Middle School,060879,false,true,false,false,MYP,true,English,https://ibo.org/school/060879/
Sumner Academy of Arts and Science,000445,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000445/
Sumner High School,002948,false,false,true,false,DP,true,English,https://ibo.org/school/002948/
Sumter High School,001331,false,false,true,false,DP,true,English,https://ibo.org/school/001331/
Suncoast Community High School,000560,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000560/
Sunny Hills High School,000384,false,false,true,false,DP,true,English,https://ibo.org/school/000384/
Sunnyside Elementary 3-5,060979,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060979/
Sunset Elementary School,050894,true,false,false,false,PYP,true,English,https://ibo.org/school/050894/
Sunset High School,001244,false,false,true,false,DP,true,English,https://ibo.org/school/001244/
Sunset Middle School,050322,false,true,false,false,MYP,true,English,https://ibo.org/school/050322/
Sunset Ridge School,051598,false,true,false,false,MYP,true,English,https://ibo.org/school/051598/
Susan B. Anthony Middle School,006783,false,true,false,false,MYP,true,English,https://ibo.org/school/006783/
Susan Lindgren Elementary School,003588,true,false,false,false,PYP,true,English,https://ibo.org/school/003588/
Sussex Central High School,049239,false,false,true,false,DP,true,English,https://ibo.org/school/049239/
Sussman Middle School,063048,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/063048/
Swigert International School,049138,true,false,false,false,PYP,true,English,https://ibo.org/school/049138/
Sycamore Elementary School,015014,true,false,false,false,PYP,true,English,https://ibo.org/school/015014/
Sylvan Rodriguez Elementary,049633,true,false,false,false,PYP,true,English,https://ibo.org/school/049633/
Talley Middle School,002977,false,true,false,false,MYP,true,English,https://ibo.org/school/002977/
Tanglewood Middle School,006950,false,true,false,false,MYP,true,English,https://ibo.org/school/006950/
Taos International School,051739,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/051739/
Tarbiyah Academy,049950,true,true,false,false,"PYP, MYP",true,"English, Arabic, Other",https://ibo.org/school/049950/
Tates Creek High School,002949,false,false,true,false,DP,true,English,https://ibo.org/school/002949/
Tates Creek Middle School,006481,false,true,false,false,MYP,true,English,https://ibo.org/school/006481/
Tavares High School,062313,false,false,true,false,DP,true,English,https://ibo.org/school/062313/
Teasley Elementary School,004172,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/004172/
Temescal Canyon High School,019012,false,false,true,false,DP,true,English,https://ibo.org/school/019012/
Tempe High School,003994,false,false,true,false,DP,true,English,https://ibo.org/school/003994/
"Temple Emanu-El, ECEC",062115,true,false,false,false,PYP,true,English,https://ibo.org/school/062115/
Temple High School,000670,false,false,true,false,DP,true,English,https://ibo.org/school/000670/
Templeton Elementary,051163,true,false,false,false,PYP,true,English,https://ibo.org/school/051163/
Tessa International School,060248,true,false,false,false,PYP,true,"Spanish, French",https://ibo.org/school/060248/
TG Barr Elementary School,062283,true,false,false,false,PYP,true,English,https://ibo.org/school/062283/
Thacker Avenue Elementary School for International Studies,006851,true,false,false,false,PYP,true,English,https://ibo.org/school/006851/
The Biltmore School,004174,true,false,false,false,PYP,true,English,https://ibo.org/school/004174/
The Boerum Hill School for International Studies,050103,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/050103/
The Brawley School,006006,false,true,false,false,MYP,true,English,https://ibo.org/school/006006/
The British International School of Houston,002289,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002289/
The Brooklyn Latin School,004647,false,false,true,false,DP,true,English,https://ibo.org/school/004647/
The Calverton School,044014,false,false,true,false,DP,true,English,https://ibo.org/school/044014/
The Clariden School,063159,false,false,true,false,DP,true,English,https://ibo.org/school/063159/
The Clinton School,051612,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/051612/
The Discovery School,049394,true,false,false,false,PYP,true,English,https://ibo.org/school/049394/
The Dover School,051353,true,false,false,false,PYP,true,English,https://ibo.org/school/051353/
The Dr Bailey K Ashford School PS 287K,062234,true,false,false,false,PYP,true,English,https://ibo.org/school/062234/
The French American School of Tampa Bay,061741,true,false,false,false,PYP,true,"English, French",https://ibo.org/school/061741/
The French School of Maine,062302,true,false,false,false,PYP,true,"English, French",https://ibo.org/school/062302/
The Hague School,061357,false,false,true,false,DP,true,"English, French",https://ibo.org/school/061357/
The Healdsburg School,004024,true,false,false,false,PYP,true,English,https://ibo.org/school/004024/
"The High School for Enterprise, Business, and Technology",051622,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/051622/
The International School at Dundee,001932,true,false,false,false,PYP,true,English,https://ibo.org/school/001932/
The International School at Mary Mae Jones,063667,true,false,false,false,PYP,true,English,https://ibo.org/school/063667/
The International School at Mesa del Sol,006128,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/006128/
The International School of Charlottesville,063782,true,false,false,false,PYP,true,"Spanish, French",https://ibo.org/school/063782/
The International School of San Francisco,000091,false,false,true,false,DP,true,English,https://ibo.org/school/000091/
The John Dickinson School,006869,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/006869/
The Kew-Forest School,063286,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/063286/
The Kintess School,063863,true,false,false,false,PYP,true,"English, French",https://ibo.org/school/063863/
The Lawrence School,061290,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061290/
The Lillian Weber School PS84,063365,true,false,false,false,PYP,true,"English, French",https://ibo.org/school/063365/
The Newman School,003349,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003349/
The Odyssey Institute for Advanced and International Studies,007099,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/007099/
The Ogden International School of Chicago,006749,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/006749/
The Post Oak School,049511,false,false,true,false,DP,true,English,https://ibo.org/school/049511/
The Prout School,000669,false,false,true,false,DP,true,English,https://ibo.org/school/000669/
The Red Oaks School,049630,false,true,false,false,MYP,true,English,https://ibo.org/school/049630/
The Rock School,062053,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/062053/
The Roig Academy,060109,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060109/
The School at St. George Place,019013,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/019013/
The Village School,004201,false,false,true,false,DP,true,English,https://ibo.org/school/004201/
The Westwood School,002562,false,false,true,false,DP,true,English,https://ibo.org/school/002562/
Thomas Alva Edison High School,001066,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001066/
Thomas Carr Howe Middle School,064358,false,true,false,false,MYP,true,English,https://ibo.org/school/064358/
Thomas Edison High School,004851,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/004851/
Thomas J Corcoran High School,001519,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001519/
Thomas Jefferson Elementary School,003726,true,false,false,false,PYP,true,English,https://ibo.org/school/003726/
Thomas Jefferson High School,000997,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000997/
Thomas Jefferson High School,002469,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/002469/
Thomas Jefferson High School TX,052227,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/052227/
Thomas Jefferson Middle School,002500,false,true,false,false,MYP,true,English,https://ibo.org/school/002500/
Thomas Kelly College Preparatory,001154,false,false,true,false,DP,true,English,https://ibo.org/school/001154/
Thomas Kelly Elementary School,049029,true,false,false,false,PYP,true,English,https://ibo.org/school/049029/
Thompson K-8 International Academy,004069,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/004069/
Thornridge High School,050183,false,false,true,false,DP,true,English,https://ibo.org/school/050183/
Thornton High School,000677,false,false,true,false,DP,true,English,https://ibo.org/school/000677/
Thornton Township High School,050182,false,false,true,false,DP,true,English,https://ibo.org/school/050182/
Thornwood High School,050181,false,false,true,false,DP,true,English,https://ibo.org/school/050181/
ThunderRidge High School,003998,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003998/
Tigard High School,000446,false,false,true,false,DP,true,English,https://ibo.org/school/000446/
Trabuco Hills High School,001402,false,false,true,false,DP,true,English,https://ibo.org/school/001402/
Tracey's Elementary School,060031,true,false,false,false,PYP,true,English,https://ibo.org/school/060031/
Tracy Joint Union High School,000303,false,false,true,false,DP,true,English,https://ibo.org/school/000303/
Travelers Rest High School,001520,false,false,true,false,DP,true,English,https://ibo.org/school/001520/
Travis B. Bryan High School,003932,false,false,true,false,DP,true,English,https://ibo.org/school/003932/
Travis Science Academy,049758,false,true,false,false,MYP,true,English,https://ibo.org/school/049758/
Treasure Island Elementary School,006183,true,false,false,false,PYP,true,English,https://ibo.org/school/006183/
Trinity Catholic School,061349,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/061349/
Trinity College Preparatory High School,000749,false,false,true,false,DP,true,English,https://ibo.org/school/000749/
Trinity Episcopal School,000748,false,false,true,false,DP,true,English,https://ibo.org/school/000748/
Trinity High School,001280,false,false,true,false,DP,true,English,https://ibo.org/school/001280/
Troy High School,000404,false,false,true,false,DP,true,English,https://ibo.org/school/000404/
Tualatin High School,000671,false,false,true,false,DP,true,English,https://ibo.org/school/000671/
Tuckahoe Middle School,006927,false,true,false,false,MYP,true,English,https://ibo.org/school/006927/
